# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:43 BST 2015 [seed=1430143301943]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu_Rep6.treeLikelihood	CP2.Flu_Rep6.treeLikelihood	CP3.Flu_Rep6.treeLikelihood	skyline
754000	-4591.22548336946	-209.52974291195508	-4381.695740457504	860.5057686667328	2268.475625103905	1266.9194626333217	562.8891929157069	595.241170720987	65.03659135166868	9.0	4.0	2.0	4.0	1.0	8.673732101918436	0.5825113979312923	0.6177278568968299	1.7997607451718751	2.645516659837889E-5	-1237.1994313960415	-1199.7025229300455	-1944.793786131417	-169.87980133858042
755000	-4567.1228259577465	-187.0074954185159	-4380.115330539231	426.07676787414744	2970.756472206527	537.211194293306	234.8108566125434	393.4743561260131	212.85955336858143	5.0	5.0	6.0	2.0	2.0	9.270915686530305	0.6032506536219964	0.5217655235966029	1.8749838227813982	6.433128336588382E-5	-1234.6055354829082	-1199.1509454621082	-1946.3588495942147	-148.23267445774684
756000	-4550.050576162188	-162.08326530588548	-4387.967310856303	155.4506673971355	928.4893456152719	166.36378157960195	562.262201724761	206.8047440026153	18.794539379557666	5.0	9.0	1.0	2.0	3.0	8.787075201777135	0.6712534466867607	0.5098196275179406	1.8189269257952962	1.804740029054449E-4	-1242.004883943899	-1202.2371823443762	-1943.7252445680276	-125.44736435127098
757000	-4542.173484385646	-160.1441925307538	-4382.029291854892	120.9448472110064	1248.4790368654976	805.1023780712533	119.07699136133573	105.38256566426364	21.012577550305345	4.0	4.0	2.0	9.0	1.0	11.201680595103305	0.6544626845446564	0.5344804707616627	1.8110568446936786	1.9830456985332209E-4	-1237.0093153751939	-1197.2069404830086	-1947.81303599669	-125.46327116958244
758000	-4549.3274967455845	-164.563947679714	-4384.76354906587	148.84702704706694	1570.7570767744348	735.2108111420915	124.8708914365771	210.01865325332423	52.99861586630458	2.0	5.0	3.0	9.0	1.0	11.067544986506217	0.5237304383632075	0.6920670137640852	1.7842025478727048	1.653222447612631E-4	-1238.3806991132342	-1200.9728595283095	-1945.4099904243267	-128.0945273437782
759000	-4556.340484609695	-174.91943457528546	-4381.421050034409	227.3374318361871	358.03294650244845	1373.276694413396	781.5761290843183	216.0635368582709	75.80070921733001	1.0	7.0	1.0	8.0	3.0	11.236682783386112	0.7071868422859664	0.6028117676279272	1.6900013900861042	1.1402916549830105E-4	-1238.8396290973085	-1199.1666679657997	-1943.4147529713007	-136.44514121654015
760000	-4562.137598021909	-181.31202841094137	-4380.825569610968	235.72601618440117	317.2821842600691	593.5797356170791	959.7455480436779	219.28008554796946	37.840832104248896	3.0	5.0	1.0	10.0	1.0	8.258958438839066	0.5484545389267625	0.7612898192906086	1.6902556417826267	8.51831312997591E-5	-1237.9005597673363	-1197.3520146218802	-1945.572995221752	-145.1492083040128
761000	-4558.520419189217	-176.573321151505	-4381.947098037712	222.41777384830368	971.1572523105374	763.5881850765383	548.754401297687	201.08848427520348	144.79175227751858	1.0	4.0	2.0	7.0	6.0	9.227285777041518	0.5280189449956176	0.5260957582956003	1.9458852967087799	9.99810231772896E-5	-1236.6987405310472	-1197.65047303236	-1947.5978844743051	-139.75335088484778
762000	-4595.225037265074	-213.7777159124139	-4381.44732135266	959.9248680973028	3730.89072324204	6788.728428571559	1029.1300351891975	872.9566862787967	217.56890967442644	4.0	5.0	1.0	8.0	2.0	7.591021451154397	0.5823095961672655	0.5222107257128222	1.8954796781199097	2.014271589279059E-5	-1234.1964409539114	-1193.9708610845323	-1953.2800193142164	-169.70189796219648
763000	-4618.296740434152	-236.57728991294354	-4381.719450521208	2606.6131225746594	5570.379399728336	9816.977614292766	2021.9455030964396	3339.1508555983105	162.28512235142944	1.0	7.0	5.0	5.0	2.0	11.340793369190843	0.675442266098728	0.44676876653497244	1.8777889673662969	8.287407717101309E-6	-1237.9618393860076	-1194.0044538049012	-1949.753157330299	-188.312918125767
764000	-4610.778931686635	-228.4445829489182	-4382.334348737717	1494.1549634825653	11927.367580192824	4414.451473626391	2909.464268215354	383.2811828224349	607.419277621893	1.0	13.0	4.0	1.0	1.0	11.71465678143602	0.5964520220854134	0.5257590105482871	1.8777889673662969	1.5245253928159543E-5	-1238.7180777693052	-1195.5644147410724	-1948.0518562273387	-182.1477165714583
