# BEAST v1.7.4, r5154
# Generated Mon Apr 27 15:01:44 BST 2015 [seed=1430143303380]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2113000	-4434.643458128933	-74.34392012539513	-4360.299538003538	9.885494820622396	170.46219472120328	8.949209699060788	9.490026221931476	4.219250606506616	2.9307231853622757	1.0	2.0	7.0	9.0	1.0	8.56412314327284	0.618205745034366	0.544697377609906	1.8370968773557446	0.003956651745609302	-1231.6613730585818	-1189.789745912376	-1938.84841903258	-53.785709793678556
2114000	-4436.5458550460535	-69.68331785257428	-4366.8625371934795	10.222446847702255	27.759936710190377	11.570889032167537	9.757717126538932	3.572976720440386	0.8802270958381965	1.0	2.0	7.0	7.0	3.0	8.688200902885855	0.5472804010521245	0.5885541934664585	1.8641654054814334	0.003284569150307948	-1235.4373454716267	-1191.865241811174	-1939.5599499106793	-53.0015696725898
2115000	-4431.450799466781	-67.01813425335365	-4364.432665213428	9.55736988171302	49.88079594271882	28.08254925442692	4.602834719657067	4.408844118329599	0.6567932493517807	1.0	4.0	8.0	3.0	4.0	8.688200902885855	0.5755869561387421	0.5148962188979209	1.9095168249633532	0.004126723331052478	-1232.0990684443161	-1194.6189119667956	-1937.7146848023156	-48.85774014265223
2116000	-4440.074709122536	-69.03956602435392	-4371.035143098182	10.338827749261606	28.826199667411178	24.90344718354745	1.9191749309914519	3.794780684541328	2.1656934708463305	1.0	3.0	4.0	6.0	6.0	8.690146665096641	0.4865661579351549	0.6405042888345734	1.8729295532302879	0.0038142340553705203	-1232.6433674714815	-1194.8809174866606	-1943.5108581400402	-51.46529571123368
2117000	-4437.246537725036	-72.20309001069725	-4365.043447714339	10.98158178660844	47.70518596290125	23.64329543659398	6.079690618241148	7.285611629034484	2.335537512706629	1.0	2.0	2.0	9.0	6.0	9.51581651152192	0.6220719203616802	0.5235123580624468	1.8544157215758892	0.0034669264373077577	-1231.3003477393083	-1191.4545517623287	-1942.288548212702	-52.994443879164834
2118000	-4438.147375238571	-74.44464689428185	-4363.702728344289	11.258011109259416	164.8597647440153	22.433931983420038	11.849161034788949	4.981616964523828	1.0012775360210706	1.0	1.0	3.0	8.0	7.0	7.15285492693265	0.6149993649886376	0.5751208728423237	1.809879762169055	0.003525572801740929	-1232.2227449740467	-1191.892123011385	-1939.5878603588585	-53.7926856420406
2119000	-4444.198900815885	-70.69579705899751	-4373.503103756888	11.640858408266018	68.0898924623915	15.306891304319914	2.334127591747754	6.383095170321215	3.038421945317724	2.0	1.0	3.0	7.0	7.0	9.013796581105343	0.42639485591935	0.45490610542938403	2.1186990386512825	0.0029470415053464674	-1236.9373152274477	-1194.568473880937	-1941.997314648503	-51.037803754015485
2120000	-4442.9765960493205	-76.46841263194847	-4366.5081834173725	11.558657977956834	127.34018052633307	29.23030604025059	10.898125751550628	6.345128656716803	2.1659534011077266	2.0	3.0	1.0	8.0	6.0	9.1347936328254	0.7059673148023532	0.5660896609682443	1.7279430242294194	0.0030820922344169106	-1234.3447273192216	-1193.3339793181028	-1938.8294767800478	-55.42515313670969
2121000	-4445.621707481471	-72.32409988954262	-4373.297607591929	9.900849640991677	21.858998490618877	18.390865678185804	6.2224317294474165	5.387362325998867	2.468067959690328	3.0	1.0	5.0	2.0	9.0	9.629512406869758	0.5924788854440054	0.5776383505503419	1.8298827640056696	0.0036991033473186964	-1232.2150782514066	-1192.381271885241	-1948.7012574552805	-54.96236813496517
2122000	-4443.282374127862	-72.47625084344068	-4370.806123284421	10.37229507669935	31.129641702370908	33.18129082135126	18.04818446650194	10.223690141573753	1.701323685020677	3.0	2.0	3.0	1.0	11.0	7.509525518887987	0.5907289608067963	0.48486139008094215	1.9244096491122786	0.004024017944742324	-1235.4810009925945	-1192.0110986803495	-1943.314023611477	-52.521309249262366
2123000	-4438.773691596323	-73.25769944236336	-4365.51599215396	11.131132406571815	34.614813172731466	16.91451135846623	10.938073318673451	7.0727001886187955	2.770927782693653	1.0	4.0	2.0	6.0	7.0	8.56893778286403	0.5324648646538482	0.5147946542866051	1.9527404810595637	0.003421102184469036	-1234.2113152546845	-1195.8648743022648	-1935.43980259701	-54.67061990538879
2124000	-4445.190317708436	-78.42236234510227	-4366.767955363333	12.12678924226267	54.731849315520634	6.662077856194468	4.077997384052956	3.6666046427489682	4.436365908112694	3.0	2.0	2.0	3.0	10.0	9.243669653835294	0.5830300805327118	0.5396518826283963	1.8773180368389093	0.002899943881967121	-1232.2378085850744	-1191.8114470614753	-1942.7186997167842	-60.74932781989202
2125000	-4441.284041110182	-70.56321102121767	-4370.720830088965	10.605618407353846	36.17511042512147	5.562091169021489	7.594449899989781	5.225491808645665	3.2455048375204667	4.0	3.0	1.0	2.0	10.0	6.956904947267351	0.7770518694449924	0.5983385697708409	1.6246095607841842	0.003449332033073545	-1233.4125297023952	-1193.3269988901784	-1943.981301496392	-53.22148557534286
2126000	-4439.319501450769	-74.15366149478034	-4365.165839955989	10.56332779821438	16.4099043420612	20.478200531806078	12.13209124999111	12.181745589473174	2.9347787862274997	3.0	1.0	1.0	5.0	10.0	8.513280817752701	0.6697013167076561	0.5953040925673881	1.734994590724973	0.0037906187838899026	-1232.9087650612023	-1191.48731104598	-1940.7697638488075	-55.315744976697815
2127000	-4442.597019575019	-73.42743381110543	-4369.169585763913	10.9646078836612	19.090266473075573	19.873512267519985	16.624626300706343	7.890023955350387	1.568795486525606	2.0	6.0	1.0	3.0	8.0	9.682480808174292	0.7320258180138087	0.5838799887240511	1.6840941932621574	0.0036962605294127648	-1236.3377658746297	-1189.923007837175	-1942.908812052109	-54.84190467499995
2128000	-4438.985747614306	-68.58978831650762	-4370.395959297798	10.198730673816543	99.05448521002613	13.490895907798606	5.3849167248817835	5.870867523262755	1.5844063488840365	1.0	1.0	2.0	6.0	10.0	8.76513984687593	0.5847902923540451	0.5119480518462622	1.90326165579971	0.0034013324576345374	-1235.399095639035	-1186.8629597327924	-1948.1339039259703	-49.27657880356625
2129000	-4443.498037413968	-77.05278803195051	-4366.445249382017	11.421349672179772	29.098013003606816	18.4147631120678	16.600708313321785	12.799112086852782	2.0296609282362	3.0	2.0	3.0	4.0	8.0	8.535382396569284	0.7066515459299014	0.5733042623310474	1.7200441917390683	0.0035569764246335123	-1234.331916574018	-1190.8780969475777	-1941.235235860422	-57.43133598596189
2130000	-4433.946510185417	-72.14141215332734	-4361.8050980320895	10.637510725266987	36.7550145523448	16.57625389797576	8.977610589897031	5.717214934818644	0.9542228413179057	5.0	3.0	4.0	1.0	7.0	9.433085533991733	0.7110016770805468	0.5624073190017777	1.7265910039176926	0.0031724364580986283	-1230.5930980150556	-1190.7042987823822	-1940.5077012346514	-54.146131392377924
2131000	-4437.829858834277	-72.90483228427502	-4364.925026550001	10.309610977413461	33.08673948995796	6.606161821869524	11.305102550866955	7.083898137814649	1.8875067914359311	4.0	3.0	3.0	5.0	5.0	9.425045473167224	0.624342511031172	0.5052744839856033	1.8703830049832417	0.003686941154322418	-1233.8779142395645	-1191.0646632004534	-1939.982449109984	-54.58809566734234
2132000	-4437.736363699277	-75.28176412242361	-4362.454599576853	11.463699612763113	18.840553502129957	24.379361819814093	8.946861675862676	6.524572195219959	1.6943968989551539	1.0	5.0	1.0	6.0	7.0	9.425045473167224	0.5854040231916542	0.5264245342607744	1.8881714425475884	0.0033072500806904616	-1231.7960274202494	-1191.8888258307302	-1938.769746325874	-57.25583383043367
2133000	-4436.895383960807	-74.31153964496426	-4362.583844315843	10.743423750520957	141.78278289715536	8.36600931221839	24.031065430078637	8.945289413190093	0.9191721121761743	1.0	9.0	1.0	2.0	7.0	9.425045473167224	0.5834678968472005	0.6440658613108868	1.7724662418419295	0.0037214917926739564	-1231.4298045649255	-1196.5687376795051	-1934.5853020714117	-51.258461420011926
2134000	-4438.00351557226	-71.69215056138809	-4366.311365010872	9.970848579876467	63.2857379359804	17.224719656317024	4.8148709663229745	11.413119911599447	1.7061514415135426	4.0	1.0	2.0	2.0	11.0	7.969544090585279	0.6446265753840855	0.5008613984324616	1.8545120261834696	0.0044230087929280695	-1233.8593055785013	-1190.3309992453956	-1942.121060186975	-51.39679858604216
2135000	-4429.134456235573	-67.82860996327413	-4361.305846272299	9.504210391800843	35.092395514423	8.482711224039502	11.672985505104393	1.0710838314309885	2.213557813764836	2.0	5.0	3.0	1.0	9.0	10.995158146294013	0.6166377261572635	0.5942472114856052	1.789115062357148	0.003921245227947188	-1231.0506473834596	-1191.4911728925788	-1938.764025996261	-49.874981481832315
2136000	-4441.174985642943	-72.11345032452456	-4369.0615353184185	9.796093443347107	62.399680846897894	29.190417542754123	2.8784396869196867	0.905020221723791	1.5081450455296472	4.0	5.0	4.0	2.0	5.0	10.659755067110426	0.49806986018602095	0.6746998872674773	1.8272302525465183	0.004149952155420752	-1235.8335045175734	-1195.243381482015	-1937.9846493188306	-54.60132223153902
2137000	-4434.838780037439	-69.18460581978248	-4365.654174217657	10.178117502494642	112.08552017529405	20.58864969716431	1.3972422560533753	1.0706628403454685	1.6843394090442425	2.0	8.0	3.0	1.0	6.0	9.491778074652293	0.7132198531353241	0.5138370063505681	1.7729431405141243	0.0037223624287866077	-1233.0017643299705	-1192.2707314485415	-1940.381678439145	-51.47714253381146
2138000	-4434.945274354183	-65.56492385238354	-4369.3803505017995	10.717839412260851	17.36145209111774	3.349854248102196	3.777218045680651	3.4536580457176966	1.2704678229214859	3.0	4.0	6.0	1.0	6.0	7.025714956347219	0.7634624888269211	0.6637104956379323	1.5728270155351631	0.0034486951530844872	-1233.5202914040926	-1193.9883202567598	-1941.8717388409466	-51.52677836532544
2139000	-4442.101554946106	-73.85264503822647	-4368.248909907879	11.531308172549624	99.73893579432392	2.9516667641193344	5.825161356263666	2.000818478452061	1.3321647958529943	3.0	1.0	11.0	2.0	3.0	8.028818636387477	0.7339031235300993	0.6861743494986932	1.579922526971224	0.0033266295958388472	-1235.8588663476626	-1195.6797518285252	-1936.7102917316918	-56.01398392026335
2140000	-4438.07408200076	-75.27392514665041	-4362.80015685411	11.71529952120808	36.51031222664856	14.84701186085117	3.251033471500468	2.1048906387143025	3.2896186384113846	3.0	8.0	6.0	2.0	1.0	8.515467713909183	0.5258802984153779	0.4739775504545257	2.0001421511301127	0.002872333460071687	-1233.0791893723315	-1193.6010821556595	-1936.1198853261196	-58.47989673835647
2141000	-4443.5258289416215	-75.8291686197735	-4367.696660321848	11.211993934922381	37.31537194316227	6.416428638398447	2.955506061120011	4.140623676124455	3.9103534682422696	5.0	5.0	1.0	1.0	8.0	8.515467713909183	0.525572521403497	0.5703731471484953	1.904054331448024	0.0029838835824608197	-1236.2133223712929	-1194.1915966237773	-1937.291741326778	-59.10715497228301
2142000	-4437.658765655059	-73.96187360587861	-4363.696892049181	11.255563670690627	100.90893139377287	14.875622118836446	7.374573706303555	2.8177073562539525	2.122518068649629	2.0	8.0	2.0	1.0	7.0	8.515467713909183	0.6277045006812723	0.510917107924228	1.8613783913945159	0.003101425058913752	-1235.1885507142931	-1191.6701478728403	-1936.8381934620475	-55.07933932397574
2143000	-4438.366189423018	-73.8132402446554	-4364.552949178363	10.59184531285635	100.37963658170524	8.303042340047835	6.775901805947509	3.110514968110669	3.099860083809135	3.0	5.0	1.0	2.0	9.0	10.284130427695537	0.5363486614647063	0.5517669179630513	1.9118844205722583	0.0035502100826135135	-1234.3147241024105	-1193.342197783853	-1936.8960272920997	-54.74551574814898
2144000	-4431.153220288411	-73.23516091374408	-4357.918059374667	11.858662842220571	44.53059295805152	12.33891212758863	12.563556523477708	1.0038655738386182	1.224829888294676	3.0	9.0	1.0	1.0	6.0	10.165300150565534	0.584315199100842	0.6008451971594087	1.8148396037397654	0.0029667679247907777	-1231.0387001927995	-1191.7197532988366	-1935.1596058830307	-55.68110077400573
2145000	-4437.668454081083	-74.36051871185974	-4363.307935369223	11.041252752935721	31.45833353057974	5.384139864661054	9.762499623297655	2.2827445852308346	3.6115538701575716	4.0	8.0	1.0	3.0	4.0	9.916529449815737	0.584315199100842	0.6200253804697894	1.7956594204293848	0.0033304081378282705	-1233.0395537283125	-1190.9303848048041	-1939.3379968361062	-56.581317845381705
2146000	-4437.794785479334	-70.9224469199228	-4366.872338559411	9.53510316559922	72.19086548354726	7.953739802965102	4.576833775191181	5.353841389199494	1.5122182252688923	2.0	8.0	2.0	2.0	6.0	9.203606079503295	0.584315199100842	0.5882379565591201	1.827446844340054	0.003665943172591569	-1229.1516660756292	-1191.6995557369476	-1946.0211167468344	-52.73392781150526
2147000	-4428.61994079089	-64.12516984403233	-4364.494770946858	9.19311607150188	58.41723964631376	6.556253416046838	4.310276916648664	1.3555700186404929	2.8911496498538867	1.0	4.0	6.0	7.0	2.0	7.789294730386155	0.673216388831477	0.5597039588130338	1.7670796523555055	0.004390796019779284	-1233.5045658799413	-1192.584406290817	-1938.4057987761003	-47.074602797546
2148000	-4420.27302729931	-59.27175849670073	-4361.00126880261	9.35653434916968	47.15457453120892	10.909375799785925	3.6160049943407113	0.779139890251006	0.5352657297185814	4.0	1.0	8.0	1.0	6.0	10.004002391304878	0.5518291052494692	0.6209234419700129	1.8272474527805345	0.004470330517577291	-1233.4425359752352	-1192.5712968692983	-1934.9874359580765	-44.37120601804629
2149000	-4440.82461058991	-65.68247275433833	-4375.142137835572	8.603370639576172	12.691658025244802	5.700980895469223	6.56759815745632	1.1967586381404678	2.8078452428875798	3.0	5.0	3.0	6.0	3.0	10.881916309896889	0.5687337696112467	0.6522681311001791	1.7789980992885908	0.004853516105703955	-1235.0104062112148	-1196.2808083919701	-1943.8509232323863	-50.28144407379842
2150000	-4427.100144186762	-57.17667750720581	-4369.923466679556	8.643173384557981	27.855788552421743	3.7539560549131434	4.065033496446986	1.582298656843974	0.31603405618919717	5.0	3.0	5.0	5.0	2.0	7.071913676027005	0.6344669915574372	0.6602664639081776	1.7052665445344017	0.005060016419438136	-1234.3204997204768	-1194.0357487569165	-1941.567218202163	-43.57574630856821
2151000	-4422.23639846908	-54.452974906798644	-4367.783423562281	8.413593200510594	33.29567983270356	6.862561563769424	1.2527005809150389	1.9590043117703453	0.09478060955930706	3.0	7.0	2.0	6.0	2.0	8.752304157485344	0.5734805005350891	0.5357157126942107	1.8908037867707166	0.00502304408278167	-1229.8048025150774	-1189.7280060233843	-1948.2506150238196	-40.44812598309223
2152000	-4428.762378578877	-54.04052796432244	-4374.721850614555	8.3856659709333	18.568406552663745	4.741159447100661	2.2077685950947146	0.5831041216942813	0.46498709079397127	3.0	7.0	3.0	6.0	1.0	8.56726846269693	0.5482649234773388	0.6639791997105522	1.7877558768121258	0.004703824799340054	-1234.7410492630202	-1194.4434417893042	-1945.537359562231	-42.458237795680205
2153000	-4422.495864021848	-56.98722849465576	-4365.508635527192	8.327100711854685	26.393093482317525	8.267760624893416	2.3278904102791493	0.6958840120866839	0.02488329142133479	5.0	8.0	3.0	3.0	1.0	9.99388827213062	0.6008344010209404	0.603492341001473	1.7956732579776034	0.0048515215555757244	-1236.8302839123985	-1188.9244771924298	-1939.7538744223643	-44.614787945019145
2154000	-4428.0596917710845	-58.28419490894833	-4369.775496862137	8.40690562275074	27.410799972646252	7.003148159325736	2.2492588698029574	0.6171003317100603	0.7215751008127058	4.0	8.0	1.0	4.0	3.0	9.509143434965875	0.6667576825371343	0.5486755827648704	1.784566734698012	0.00471982717583803	-1236.062041276593	-1193.3387982712143	-1940.3746573143296	-45.115506449444624
2155000	-4429.646743344771	-61.18365999141172	-4368.463083353359	9.813557257791096	10.384232834223358	7.373782916140244	2.8050886270857203	0.7235606693305779	0.7060127323798934	3.0	9.0	1.0	2.0	5.0	10.934587811571424	0.5604159201644712	0.6703544094212253	1.7692296704143204	0.004567932006337889	-1233.578945610343	-1194.5316166323803	-1940.3525211106366	-49.08115528771472
2156000	-4428.151891115898	-60.03044879244195	-4368.121442323456	8.894022085601478	48.994700327161716	3.668749937124824	3.0474475977515305	0.7606239246193283	0.5650832935123873	1.0	7.0	6.0	3.0	3.0	9.676539721917147	0.6307916045452807	0.6022267181128361	1.7669816773419003	0.004896052062302902	-1233.8979785888841	-1190.2510055838889	-1943.9724581506835	-45.938735819739016
2157000	-4429.866195524964	-59.99282327409512	-4369.873372250869	8.885662350980205	19.57765457306701	6.819086709542437	2.704688984007773	0.9144047171513855	1.2694459683982067	1.0	10.0	3.0	3.0	3.0	9.676539721917147	0.6307916045452807	0.6022267181128361	1.7669816773419003	0.005362809913235078	-1234.2560626078528	-1195.6748751080154	-1939.9424345350005	-46.47780887330809
2158000	-4421.2643500403365	-57.3462436261397	-4363.918106414197	9.386555066097053	19.48631150989312	4.691412683148939	1.1570380481117903	0.7235059371045965	0.9019355873567358	4.0	7.0	3.0	3.0	3.0	9.839258007172136	0.6398404465448795	0.5494249090583392	1.8107346443967982	0.004553219447811226	-1230.732141415009	-1192.810835621343	-1940.375129377845	-45.39317831907067
2159000	-4426.89375333186	-52.2979561233846	-4374.595797208476	8.36545476715709	43.615605123454586	4.582071913799974	1.7460004686205621	0.5841552252438186	0.526616586159699	2.0	10.0	1.0	2.0	5.0	11.565097852430387	0.7223132548933198	0.5522732475761324	1.725413497530565	0.00474318034808622	-1234.2527731877856	-1197.0030488474752	-1943.339975173215	-39.03506893647186
2160000	-4426.023718801227	-56.5655804528513	-4369.4581383483755	8.39490468650859	53.916755228904144	2.008434355759124	2.861023656189351	0.6470964099604087	0.4089488829789899	2.0	10.0	1.0	2.0	5.0	8.298062434443592	0.5882159401785221	0.4808045196632813	1.930979540158214	0.004510586666561575	-1233.5424711506669	-1193.3305297445836	-1942.5851374531248	-42.84149401849368
2161000	-4434.620680279021	-60.85015409548116	-4373.77052618354	8.543346441301821	16.346222935843407	27.63394871444811	10.076622192071685	0.9763385393909867	1.1244763453411002	4.0	3.0	3.0	6.0	4.0	8.479049131570772	0.6069176471630373	0.4630047345233744	1.9300776183136057	0.004932204443680295	-1233.0286307795025	-1194.5244499557054	-1946.217445448332	-44.21543865881577
2162000	-4430.094763404608	-62.87728294900603	-4367.217480455602	8.26710601737462	58.43457076820378	29.93211416926333	14.302392955708676	1.7970884087065042	0.48591373411953387	3.0	3.0	4.0	3.0	7.0	7.730913136990429	0.6385298448870271	0.5019925144883982	1.859477640624592	0.005138527699708031	-1232.8414037761347	-1191.5944284417385	-1942.7816482377284	-44.66461437869559
2163000	-4423.75578954677	-57.247135785962094	-4366.508653760808	8.274232472628146	23.835281476631632	7.073786765552001	8.427557939514603	2.131430752550738	0.30123680550952897	2.0	4.0	4.0	3.0	7.0	9.962413439521216	0.49266976133623613	0.5178189668317048	1.9895112718320764	0.005077389902148958	-1234.055810317963	-1192.4444788816513	-1940.0083645611935	-41.87888680305619
2164000	-4422.565490685548	-58.12374728951956	-4364.441743396028	8.77910939647914	23.857049800060768	8.915868356933224	5.874837039664885	3.9203113778967427	0.804793990288359	2.0	5.0	1.0	5.0	7.0	9.962413439521216	0.6163184039486187	0.5178189668317048	1.865862629219694	0.004985078378367483	-1231.2128042439203	-1193.5549879370724	-1939.6739512150357	-42.25085280458005
2165000	-4426.81853519776	-61.691038336495374	-4365.127496861264	9.111837339042777	20.154486550936525	12.3685302501408	2.7355900253003416	3.118227464096754	0.5051508388114532	2.0	6.0	2.0	7.0	3.0	10.91178257438856	0.631977341194729	0.5366679101428805	1.8313547486624078	0.004823846533554392	-1234.9533014871815	-1195.4456771050895	-1934.728518268993	-46.49884130093391
2166000	-4425.076061618136	-61.49699096057791	-4363.579070657558	8.982606686129463	28.198366922885807	5.74121507042388	3.530232725415141	1.9286110562007643	1.1525765519219318	4.0	1.0	6.0	7.0	2.0	10.36699079616496	0.6735844322418153	0.5079576069338478	1.8184579608243543	0.004270502841753799	-1232.560009890474	-1192.519162373493	-1938.4998983935914	-46.85157461205857
2167000	-4435.255065164354	-70.18869199825446	-4365.0663731661	9.16952906785557	213.56143245153928	31.81954429922165	10.442722641675356	4.348002667491028	0.7222482440078838	1.0	3.0	5.0	6.0	5.0	9.892910107413934	0.5852809251343544	0.3819878341239412	2.0327312407417217	0.004309220632015939	-1232.24588579184	-1195.4230784718281	-1937.3974089024316	-48.8336642392187
2168000	-4423.759532147441	-64.30684250112313	-4359.452689646318	9.671604041503805	28.42264212123767	21.49301238417423	7.431718586822042	5.9322856420485515	0.6010144761380773	2.0	1.0	7.0	3.0	7.0	8.765215645684243	0.6094954909846159	0.5395503618847877	1.850954147130614	0.003938350498122853	-1231.0692802298065	-1192.6667455573925	-1935.716663859119	-46.586266384359355
2169000	-4426.802899445995	-64.07702427537738	-4362.725875170618	9.660382786744238	33.787742914462925	9.010432768950999	3.6073046572063117	5.957200968427625	1.3869718233643462	4.0	3.0	3.0	3.0	7.0	8.765215645684243	0.6277211038112875	0.6595732083169403	1.7127056878717897	0.004057177851844558	-1233.076399946229	-1193.8066936923854	-1935.842781532003	-47.04881723066879
2170000	-4428.550360905794	-60.757447349175216	-4367.792913556619	9.234790586990648	43.5785289017935	5.0190466458582845	5.315580965361578	1.4499024499852706	1.9475896185937804	4.0	6.0	3.0	1.0	6.0	11.746443401515593	0.6624066144024425	0.6856627987698515	1.6519305868277236	0.004340620703777998	-1236.1751864747432	-1197.1093668706537	-1934.5083602112222	-44.29911458674645
2171000	-4429.718403297162	-64.82481622460887	-4364.893587072553	10.074084849352078	35.177217325467524	3.9260675911800527	3.346153693501723	1.9420566298067576	2.7917620894924275	4.0	3.0	1.0	4.0	8.0	10.694409734194101	0.6289813732866064	0.5537843908449299	1.817234235868481	0.0037941718183720843	-1236.5432071481866	-1195.9459087307102	-1932.4044711936556	-49.11328732168688
2172000	-4438.754970382276	-68.94750980815563	-4369.80746057412	10.32376354000297	38.37645048213479	8.486837958626015	5.566481647024817	2.2977536259043623	6.751603978430749	3.0	3.0	6.0	6.0	2.0	9.533722153929137	0.6613502957727421	0.5779365013252962	1.7607132029019787	0.003932093090327306	-1240.2727792976295	-1194.8910696625746	-1934.643611613916	-50.48239842329413
2173000	-4440.667897519372	-77.16477175293457	-4363.503125766437	11.308310521745796	214.93091420382936	16.153978715370613	4.983613301841144	1.8931570483839406	2.7069552799511944	3.0	1.0	12.0	3.0	1.0	9.871034047801778	0.5740556426513792	0.6049319273459827	1.821012430002655	0.0030325704823538423	-1232.3860232314894	-1192.9855994700838	-1938.1315030648636	-56.914561216600255
2174000	-4434.548223399862	-70.67326117120919	-4363.874962228652	12.46008417429262	39.007012072486745	4.126804034191112	5.902810903471986	2.889164748451204	1.9232108696482313	2.0	2.0	9.0	3.0	4.0	9.755389435024396	0.5740556426513792	0.6049319273459827	1.821012430002655	0.003173214077736801	-1233.4354341453902	-1193.2843591504345	-1937.1551689328278	-54.12278465003756
2175000	-4440.570054333457	-74.42086082458705	-4366.14919350887	12.371153316122196	44.87013066422226	11.730425961804357	3.9602853097759056	1.6499272828631775	1.3582147709254877	3.0	1.0	8.0	3.0	5.0	9.253227039556107	0.6763743780043863	0.6049319273459827	1.7186936946496478	0.0030050203612731453	-1235.858764081089	-1193.0283267647346	-1937.2621026630457	-58.410256916101375
2176000	-4435.268715054401	-72.66820444228665	-4362.600510612114	10.499357286119183	28.12447595891865	20.58464315315268	7.329833638838742	2.9613647884744654	2.390539335789254	4.0	2.0	5.0	5.0	4.0	9.333783107379942	0.551023235294425	0.5758778159395939	1.873098948765998	0.003379505494398935	-1235.6114998326427	-1190.6895106335148	-1936.2995001459562	-55.35988279903272
2177000	-4436.241568449989	-68.76697998257819	-4367.474588467411	10.77630420884009	24.319593871388253	4.365010335377638	3.8282868040190667	8.168935553372263	2.496493676462799	3.0	3.0	2.0	4.0	8.0	8.111228525748622	0.6097679897304599	0.6267369760769003	1.7634950341926565	0.0038500422659112914	-1234.073220229442	-1195.8064745841007	-1937.5948936538682	-51.878820431094944
2178000	-4435.670609747618	-71.64376724092463	-4364.026842506693	10.629415731989377	33.21934902369757	9.867059836207188	25.451716460923517	6.2290229268639274	1.4344116079928027	1.0	6.0	3.0	4.0	6.0	9.515239074671243	0.5887310435532082	0.5531510310478516	1.858117925398957	0.003730078076953593	-1234.8380772756339	-1189.1372064617526	-1940.0515587693073	-51.67789488218204
2179000	-4438.564056436228	-69.95827707445346	-4368.605779361775	9.481192536371612	100.76134328758553	51.127722922430216	27.24065752784303	8.195625111831468	0.8737877439409469	1.0	1.0	1.0	10.0	7.0	11.547941612547646	0.5919166391268663	0.7340403501922177	1.674043010680933	0.0038396224006085012	-1234.0604092660008	-1194.8196231274644	-1939.7257469683093	-47.495935639051275
2180000	-4429.449148167197	-68.30388530463388	-4361.145262862563	9.92303410355179	89.84402158226396	2.964501101691008	13.071315484677788	7.084162427815513	0.9455125296103869	1.0	2.0	4.0	7.0	6.0	8.69215467156452	0.581389685666122	0.5363761360212723	1.8822341783126229	0.004121802804748104	-1231.811655263807	-1191.146499190342	-1938.1871084084141	-46.41261664647793
2181000	-4430.392616694887	-60.972883547500885	-4369.419733147386	9.838675316055928	63.4290554389492	8.823122824560834	2.871871840346222	5.639442134359416	0.8763957853127716	2.0	3.0	2.0	6.0	7.0	8.336838674277306	0.535607711311941	0.6712679008175664	1.7931243878705097	0.0043627866578390745	-1234.6649262605338	-1194.9548238127684	-1939.7999830740841	-43.00654791321178
2182000	-4426.194565772011	-58.566451197399175	-4367.628114574612	8.728098246464844	41.11436163453536	12.770626964413397	0.9485772223548434	3.468819355124601	0.7711507188002561	4.0	2.0	2.0	5.0	7.0	7.424398395339035	0.7487248814862086	0.5523955363385626	1.6988795821752456	0.004769170837284574	-1236.3329406136477	-1193.3060709294548	-1937.9891030315096	-41.12672940204104
2183000	-4442.412871132665	-64.60780603547695	-4377.805065097188	11.068593012559086	20.501282850427	12.675277101997114	1.8283280167411518	1.0059288022754664	0.9658638196155285	3.0	5.0	4.0	1.0	7.0	8.515026773029856	0.6338941024511326	0.4950663123639434	1.8710395851849413	0.0036230619859665253	-1237.7871730604083	-1202.0487988815698	-1937.9690931552097	-51.00315919756812
2184000	-4429.625500574395	-59.49300507588217	-4370.132495498513	9.440808287281445	26.058960475095546	7.241302407665406	1.9919390326858315	3.228645653556386	0.8409490736048871	4.0	2.0	3.0	5.0	6.0	11.994392060912064	0.5708831550471332	0.6115638484563314	1.8175529964965529	0.0042885070363149445	-1238.5173127447965	-1192.4729724418598	-1939.1422103118566	-44.21258780520077
2185000	-4422.4816842947375	-61.21778747856008	-4361.263896816177	9.13173628905302	10.861464662624869	0.5558833047927523	2.042171025104684	2.7485253530032905	0.5914545330619252	6.0	1.0	2.0	4.0	7.0	8.736935735270727	0.5466739400492115	0.5334263510230177	1.9198997089277883	0.004771156531967945	-1233.8489563781602	-1191.553433302165	-1935.8615071358522	-47.85591077169356
2186000	-4431.088902497962	-63.61594788599284	-4367.47295461197	9.834365088822286	8.206791593165779	2.036272957438356	2.589875901471842	2.5180512050508836	1.9164264687609813	8.0	1.0	3.0	1.0	7.0	8.585000220053017	0.5204932658023477	0.5596070252698816	1.9198997089277883	0.004115485142952731	-1236.599199701817	-1192.8235336886157	-1938.050221221537	-51.41645732383253
2187000	-4433.856105399161	-66.24910613622404	-4367.606999262936	9.807646235966038	20.95013863352371	7.957306606309679	11.725564745913818	2.4225018561500673	2.179758729315013	1.0	4.0	5.0	2.0	8.0	6.813224254658827	0.6250400843679813	0.725697568413342	1.6492623472186942	0.004317978864984919	-1232.7855676357947	-1195.7313239671928	-1939.090107659949	-49.86551003305245
