pop,Dtaj
multiplex,-2.21100974035146
multiplex,-1.60349731804824
multiplex,0.694691225613335
multiplex,-0.448318468698884
multiplex,-0.288314605962416
multiplex,-1.03789255052357
multiplex,-1.58481328706347
multiplex,1.33320060767901
multiplex,-1.16221279954403
multiplex,1.30895988415071
multiplex,NA
multiplex,-1.49795540211511
multiplex,-2.17594544985575
multiplex,-2.12110875303859
multiplex,1.03438514151796
multiplex,1.08547445682203
multiplex,NA
multiplex,0.649980501832109
multiplex,NA
multiplex,-0.330103548075035
multiplex,1.03438514151796
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-1.49795540211511
multiplex,-0.448318468698884
multiplex,NA
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,-0.0823773972180497
multiplex,-0.280343387779406
multiplex,0.83774830596504
multiplex,-0.878951190472036
multiplex,-0.554860596421672
multiplex,-1.16221279954403
multiplex,-1.77413118326435
multiplex,-1.5936813444675
multiplex,-1.89676270728389
multiplex,-1.27256508321781
multiplex,-0.448318468698884
multiplex,-1.69654185855684
multiplex,0.155745965093162
multiplex,NA
multiplex,0.155745965093162
multiplex,0.227350403631371
multiplex,-1.50531110882219
multiplex,NA
multiplex,NA
multiplex,-2.062075480689
multiplex,-2.3997391648615
multiplex,-2.062075480689
multiplex,-1.69654185855684
multiplex,-2.14934416755103
multiplex,-1.78583146991188
multiplex,-1.69654185855684
multiplex,-1.10194704437367
multiplex,-2.31613121739455
multiplex,-1.49795540211511
multiplex,-1.83087563005433
multiplex,NA
multiplex,NA
multiplex,0.649980501832109
multiplex,-0.330103548075035
multiplex,NA
multiplex,-0.0823773972180497
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,-1.66900808939629
multiplex,-0.862405023069157
multiplex,-1.92860446205386
multiplex,-0.640918590588883
multiplex,-0.975851205071211
multiplex,-0.814757905053907
multiplex,-0.817815908503675
multiplex,-0.975793837543192
multiplex,-0.792761704387082
multiplex,-0.457214559525722
multiplex,-1.12571453992684
multiplex,-1.16221279954403
multiplex,NA
multiplex,-0.980881434089914
multiplex,-1.2685639203179
multiplex,-1.19684550062033
multiplex,-0.976384955548727
multiplex,-2.062075480689
multiplex,-1.49795540211511
multiplex,-1.98307310187123
multiplex,-1.83087563005433
multiplex,-2.29251896631733
multiplex,1.03438514151796
multiplex,1.84524060959104
multiplex,1.03438514151796
multiplex,0.115843444134229
multiplex,NA
multiplex,-0.627712824007832
multiplex,0.377685454373495
multiplex,-1.16221279954403
multiplex,-1.45122094541736
multiplex,1.51014785829114
multiplex,-1.49795540211511
multiplex,NA
multiplex,NA
multiplex,-1.00180298609998
multiplex,NA
multiplex,-0.448318468698884
multiplex,-0.696570444734642
multiplex,0.311017276612545
multiplex,0.245352221280161
multiplex,-1.35350150152748
multiplex,0.524996488332218
multiplex,-0.0361143148525919
multiplex,-0.00850703322542663
multiplex,NA
multiplex,-1.89224356672549
multiplex,-1.44760504312649
multiplex,-1.16221279954403
multiplex,-0.648608599176874
multiplex,0.155745965093162
multiplex,-2.08754406117467
multiplex,-2.04854339075496
multiplex,-2.00667615988204
multiplex,-0.140948470543132
multiplex,-1.64633981918216
multiplex,-1.62530273494566
multiplex,-0.330103548075035
multiplex,0.0670260484490206
multiplex,-1.49795540211511
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,-0.754342336918631
multiplex,-1.16221279954403
multiplex,-0.330103548075035
multiplex,0.766969405720187
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.3118186672207
multiplex,0.649980501832109
multiplex,-0.330103548075035
multiplex,-0.974153022083538
multiplex,-2.18402713428085
multiplex,-2.03089241229284
multiplex,-0.87060822427213
multiplex,-0.975851205071211
multiplex,0.173791401719725
multiplex,-1.01006264472267
multiplex,-2.02532396496638
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-0.61588002767171
multiplex,-2.06285412318495
multiplex,-2.16860109204496
multiplex,-1.69654185855684
multiplex,1.03438514151796
multiplex,-0.448318468698884
multiplex,-1.82312234232242
multiplex,NA
multiplex,-1.00180298609998
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.03789255052357
multiplex,-1.60889633253971
multiplex,NA
multiplex,-0.0358036335880509
multiplex,-1.83087563005433
multiplex,-1.0999193532171
multiplex,-1.98624358787647
multiplex,NA
multiplex,-2.18261124794589
multiplex,-2.00265037630005
multiplex,-1.16221279954403
multiplex,-0.477401811323104
multiplex,1.26084803590172
multiplex,0.711371463238194
multiplex,-0.233833300310491
multiplex,-1.83111534288441
multiplex,NA
multiplex,-1.03789255052357
multiplex,NA
multiplex,NA
multiplex,-1.84228514892275
multiplex,-0.598147134335244
multiplex,-1.91849786403026
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-0.814757905053907
multiplex,0.254071129495096
multiplex,-0.361216377344258
multiplex,-2.21191219548853
multiplex,-0.448318468698884
multiplex,NA
multiplex,NA
multiplex,-1.48259924654957
multiplex,NA
multiplex,NA
multiplex,-0.448318468698884
multiplex,NA
multiplex,-2.00365950539738
multiplex,-2.18261124794589
multiplex,-2.29251896631733
multiplex,-1.16221279954403
multiplex,-0.0502240233566385
multiplex,-0.103803271197741
multiplex,-1.88112705983229
multiplex,0.180470100925958
multiplex,-1.27574254824113
multiplex,NA
multiplex,-1.0241964957352
multiplex,-2.50469500984441
multiplex,-2.38521742598013
multiplex,1.26663138539323
multiplex,-1.97195573869424
multiplex,-1.03597148103588
multiplex,1.68216492011527
multiplex,1.51014785829114
multiplex,-0.100685753942254
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,0.85361816008605
multiplex,-1.69654185855684
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.49795540211511
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.37907594824328
multiplex,-0.701234776896004
multiplex,-0.266510381418548
multiplex,-0.37021295089077
multiplex,-1.2685639203179
multiplex,-1.03789255052357
multiplex,0.649980501832109
multiplex,-1.54971977518611
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-2.27579674812806
multiplex,-1.54542335856983
multiplex,NA
multiplex,0.649980501832109
multiplex,-0.330103548075035
multiplex,0.254071129495096
multiplex,-1.49795540211511
multiplex,-1.49795540211511
multiplex,-0.684624837130078
multiplex,-1.15584759222033
multiplex,-0.829100046292212
multiplex,-0.706252210581479
multiplex,-0.743950677098928
multiplex,-0.768059274752835
multiplex,-1.04988416472006
multiplex,-0.743950677098928
multiplex,-0.852887269406753
multiplex,-1.14684939826309
multiplex,-1.05576307015301
multiplex,-1.03789255052357
multiplex,-0.854835965022026
multiplex,-0.596458551116493
multiplex,-2.16800161349284
multiplex,-2.14934416755103
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.03789255052357
multiplex,-0.273704741553461
multiplex,-0.577829698932021
multiplex,NA
multiplex,-1.19958674823544
multiplex,-1.38169815110398
multiplex,0.230888432111682
multiplex,1.68709510890328
multiplex,-0.0099403642562759
multiplex,-1.7981022271723
multiplex,-0.397667263035179
multiplex,-1.34917242232841
multiplex,-0.151758850534795
multiplex,0.245352221280161
multiplex,-0.39178236508858
multiplex,0.377685454373495
multiplex,-1.15733337640544
multiplex,-0.517054348758612
multiplex,-0.0179703358593897
multiplex,-1.43451319409931
multiplex,NA
multiplex,-1.44307628768148
multiplex,NA
multiplex,-1.69797865600955
multiplex,NA
multiplex,-0.0823773972180497
multiplex,-0.542858225379879
multiplex,-1.49795540211511
multiplex,-0.0581513570742032
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.54971977518611
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.83087563005433
multiplex,-2.14934416755103
multiplex,-1.83087563005433
multiplex,-1.16221279954403
multiplex,-0.330103548075035
multiplex,NA
multiplex,-0.448318468698884
multiplex,0.649980501832109
multiplex,-0.0823773972180497
multiplex,-1.16221279954403
multiplex,0.138861574151508
multiplex,1.08547445682203
multiplex,1.53003710503375
multiplex,0.377685454373495
multiplex,-1.49795540211511
multiplex,-0.330103548075035
multiplex,NA
multiplex,-0.124285620353272
multiplex,0.203772350865017
multiplex,-1.34917242232841
multiplex,-1.16221279954403
multiplex,-2.14934416755103
multiplex,-1.49119383376281
multiplex,-1.2178121910809
multiplex,-1.49100269545643
multiplex,-2.10982357584815
multiplex,-1.37217320333162
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.980881434089914
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.32888310810865
multiplex,-0.445439361481957
multiplex,-1.05918056891393
multiplex,-1.34917242232841
multiplex,-0.577829698932021
multiplex,-0.0823773972180497
multiplex,-2.12400921704797
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-0.128300124985335
multiplex,0.649980501832109
multiplex,-1.10845953400814
multiplex,0.12995930351651
multiplex,-0.627712824007832
multiplex,-1.84920410356385
multiplex,-1.86871068594093
multiplex,-2.14934416755103
multiplex,-1.41949865042503
multiplex,NA
multiplex,-0.706252210581479
multiplex,-2.10982357584815
multiplex,-0.273704741553461
multiplex,-0.0577237419684959
multiplex,-0.435838560514555
multiplex,-0.577829698932021
multiplex,-0.795436534692015
multiplex,-0.977794477553215
multiplex,1.33320060767901
multiplex,-1.16221279954403
multiplex,-1.69654185855684
multiplex,-1.7981022271723
multiplex,-1.49795540211511
multiplex,-0.0823773972180497
multiplex,-0.977794477553215
multiplex,-1.00180298609998
multiplex,-1.83087563005433
multiplex,-2.062075480689
multiplex,0.163904079099037
multiplex,-1.49795540211511
multiplex,-1.16221279954403
multiplex,-1.49795540211511
multiplex,-0.467388468825481
multiplex,0.649980501832109
multiplex,-1.755136463391
multiplex,-1.91447553356402
multiplex,-1.16221279954403
multiplex,-0.10691522782585
multiplex,-1.74883833149954
multiplex,-1.69654185855684
multiplex,-1.88112705983229
multiplex,-0.996626357410724
multiplex,-1.53426288140248
multiplex,-2.29251896631733
multiplex,-1.69654185855684
multiplex,-0.639397864291239
multiplex,-1.49795540211511
multiplex,-1.16221279954403
multiplex,-0.700929510419932
multiplex,-1.69654185855684
multiplex,-2.062075480689
multiplex,-0.488794477262482
multiplex,-1.30370679545571
multiplex,-2.30745732441423
multiplex,-1.16221279954403
multiplex,-2.38679248691299
multiplex,-1.88112705983229
multiplex,-1.39375096246593
multiplex,-1.69654185855684
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.83087563005433
multiplex,NA
multiplex,-1.83087563005433
multiplex,-1.84061270282109
multiplex,-2.1371864213521
multiplex,-2.27579674812806
multiplex,-1.16221279954403
multiplex,-1.85595658504907
multiplex,1.21290261988547
multiplex,0.416242599139862
multiplex,-0.207320884656644
multiplex,0.00745111331475069
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-0.448318468698884
multiplex,-0.96578069199829
multiplex,1.03438514151796
multiplex,NA
multiplex,NA
multiplex,-1.2685639203179
multiplex,-1.05524443782743
multiplex,-1.10845953400814
multiplex,0.105572718881671
multiplex,-0.140523317207523
multiplex,0.227350403631371
multiplex,-0.295348335181236
multiplex,1.03438514151796
multiplex,-1.32716484815366
multiplex,-1.88112705983229
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.69654185855684
multiplex,0.12995930351651
multiplex,NA
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.92860446205386
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.627712824007832
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-0.448318468698884
multiplex,-0.627712824007832
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.49795540211511
multiplex,NA
multiplex,-0.814757905053907
multiplex,-0.814757905053907
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-0.448318468698884
multiplex,0.441116210541171
multiplex,0.649980501832109
multiplex,NA
multiplex,-1.92860446205386
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.34917242232841
multiplex,-1.49795540211511
multiplex,-1.46123871088619
multiplex,-2.2125487465467
multiplex,-1.83087563005433
multiplex,-1.65646959989243
multiplex,-0.616372577180705
multiplex,-1.1719458629681
multiplex,-1.30032637269851
multiplex,NA
multiplex,NA
multiplex,-1.3870719549134
multiplex,-0.441439410494586
multiplex,-0.54657678592011
multiplex,-1.65457587324651
multiplex,0.649980501832109
multiplex,-1.19323851097206
multiplex,-0.322186818605229
multiplex,0.649980501832109
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,-0.467388468825481
multiplex,-0.448318468698884
multiplex,-2.26639876763778
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.01860856204165
multiplex,-1.37245406727178
multiplex,0.173908951903921
multiplex,-1.25426307677182
multiplex,0.0852414641318051
multiplex,NA
multiplex,-1.20732458799631
multiplex,-1.69654185855684
multiplex,-1.69654185855684
multiplex,-1.92860446205386
multiplex,-2.14934416755103
multiplex,-1.92860446205386
multiplex,0.155745965093162
multiplex,-0.928445253953294
multiplex,-0.448318468698884
multiplex,NA
multiplex,-1.23070898575593
multiplex,NA
multiplex,-1.49795540211511
multiplex,0.336820226610344
multiplex,-1.38794835236275
multiplex,-1.16221279954403
multiplex,-1.03277703167784
multiplex,-0.980881434089914
multiplex,-0.814757905053907
multiplex,-0.96578069199829
multiplex,-2.062075480689
multiplex,-1.59302528976752
multiplex,-1.51923021811886
multiplex,-1.60629133156287
multiplex,-2.23554134619513
multiplex,-1.98307310187123
multiplex,-2.30745732441423
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,NA
multiplex,1.03438514151796
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,0.47733997572346
multiplex,1.03438514151796
multiplex,-0.330103548075035
multiplex,0.394884627736083
multiplex,-0.642326332428643
multiplex,-1.37650073562441
multiplex,1.03438514151796
multiplex,0.254071129495096
multiplex,-1.00180298609998
multiplex,NA
multiplex,-0.280343387779406
multiplex,-0.554860596421672
multiplex,-1.16221279954403
multiplex,-0.446723729164668
multiplex,-1.49795540211511
multiplex,-2.10982357584815
multiplex,-1.49795540211511
multiplex,NA
multiplex,0.764409184113782
multiplex,0.268442295906542
multiplex,-0.448318468698884
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.0356939241295
multiplex,-0.772169809836453
multiplex,-1.92860446205386
multiplex,-0.577829698932021
multiplex,-0.448318468698884
multiplex,-1.01733231978084
multiplex,-2.34403597182107
multiplex,-0.230449994650659
multiplex,-0.980881434089914
multiplex,-1.93746301922842
multiplex,-0.330103548075035
multiplex,-1.83038276501999
multiplex,-0.915165271311907
multiplex,-1.77781097356895
multiplex,-1.53115866017821
multiplex,NA
multiplex,NA
multiplex,-1.98307310187123
multiplex,-1.50614831360443
multiplex,0.377685454373495
multiplex,0.254071129495096
multiplex,-2.32088362316293
multiplex,-1.16221279954403
multiplex,-1.16221279954403
multiplex,-1.09023409116268
multiplex,-2.08754406117467
multiplex,NA
multiplex,NA
multiplex,-0.330103548075035
multiplex,NA
multiplex,-0.0823773972180497
multiplex,0.0670260484490206
multiplex,0.477153993546924
multiplex,NA
multiplex,-1.16221279954403
multiplex,-1.64875788663115
multiplex,-0.831619763944962
multiplex,-1.98307310187123
multiplex,-1.83087563005433
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-2.062075480689
multiplex,-2.27579674812806
multiplex,-2.10805686478567
multiplex,-0.448318468698884
multiplex,1.30895988415071
multiplex,-1.49795540211511
multiplex,-1.83087563005433
multiplex,-1.16221279954403
multiplex,-1.51770246497409
multiplex,-1.69654185855684
multiplex,-1.29264550360064
multiplex,-2.00317916457707
multiplex,-0.96578069199829
multiplex,-1.50195904989962
multiplex,NA
multiplex,-1.69654185855684
multiplex,-0.379441820189718
multiplex,-2.22432818059169
multiplex,-1.05378320547176
multiplex,-1.16221279954403
multiplex,-2.25694922757459
multiplex,-2.00010791209973
multiplex,-1.16221279954403
multiplex,-0.188545747585329
multiplex,-0.110161280840726
multiplex,1.03438514151796
multiplex,1.33320060767901
multiplex,NA
multiplex,-1.16221279954403
multiplex,0.649980501832109
multiplex,NA
multiplex,-1.16221279954403
multiplex,-2.29251896631733
multiplex,-1.35338713577007
multiplex,-0.330103548075035
multiplex,1.03438514151796
multiplex,NA
multiplex,-0.962655991244454
multiplex,-1.16221279954403
multiplex,0.0135845967215702
multiplex,-1.92860446205386
multiplex,0.0160399114083631
multiplex,-0.330103548075035
multiplex,-1.72374114938133
multiplex,NA
multiplex,NA
multiplex,-0.577829698932021
multiplex,-0.577829698932021
multiplex,NA
multiplex,-0.330103548075035
multiplex,0.377685454373495
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,-0.502480894974755
multiplex,1.03438514151796
multiplex,1.03438514151796
multiplex,1.50994524509018
multiplex,1.30895988415071
multiplex,-1.16221279954403
multiplex,-1.4403835566035
multiplex,NA
multiplex,-1.08389145554943
multiplex,-1.24413624760937
multiplex,-1.49795540211511
multiplex,-1.51923021811886
multiplex,-1.58418398453083
multiplex,-2.00317916457707
multiplex,-2.10905168667409
multiplex,-1.1171723061581
multiplex,-1.61137418210005
multiplex,-1.92860446205386
multiplex,-0.814757905053907
multiplex,-1.16221279954403
multiplex,-1.09121541462967
multiplex,-0.980379413765197
multiplex,-1.29984331100748
multiplex,1.03438514151796
multiplex,NA
multiplex,-0.627712824007832
multiplex,-2.27753486207344
multiplex,-1.43844348687321
multiplex,-1.23077098965222
multiplex,-0.577829698932021
multiplex,-0.743950677098928
multiplex,-1.16221279954403
multiplex,NA
multiplex,1.03438514151796
multiplex,-2.11410193117739
multiplex,-1.24227902681048
multiplex,NA
multiplex,-0.74950695748428
multiplex,-1.01686886816647
multiplex,-1.88935141829116
multiplex,-1.16221279954403
multiplex,-0.975851205071211
multiplex,-0.448318468698884
multiplex,-0.772717540148445
multiplex,-0.840384184080749
multiplex,-1.96856198421324
multiplex,-1.16221279954403
multiplex,-0.0823773972180497
multiplex,-1.83087563005433
multiplex,NA
multiplex,-1.83087563005433
multiplex,-2.21100974035146
multiplex,1.03438514151796
multiplex,-0.654433549871557
multiplex,-1.26918142004515
multiplex,-1.29984331100748
multiplex,-1.69654185855684
multiplex,-0.772717540148445
multiplex,-1.49795540211511
multiplex,-1.05061861413343
multiplex,-1.45474294807189
multiplex,NA
multiplex,-2.062075480689
multiplex,0.649980501832109
multiplex,NA
multiplex,NA
multiplex,-0.448318468698884
multiplex,-1.49795540211511
multiplex,-0.448318468698884
multiplex,0.649980501832109
multiplex,NA
multiplex,NA
multiplex,-0.330103548075035
multiplex,-1.69654185855684
multiplex,1.26222408850088
multiplex,-2.2317244506687
multiplex,-1.69654185855684
multiplex,-2.39349853308389
multiplex,NA
multiplex,NA
multiplex,-0.0823773972180497
multiplex,0.649980501832109
multiplex,-0.577829698932021
multiplex,-2.00365950539738
multiplex,-2.30745732441423
multiplex,-0.470569034417021
multiplex,NA
multiplex,0.0135845967215702
multiplex,-1.16221279954403
multiplex,1.03438514151796
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.49795540211511
multiplex,-1.34917242232841
multiplex,-0.330103548075035
multiplex,-2.45371601260719
multiplex,-0.479925849044684
multiplex,-0.72754280619538
multiplex,NA
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.49795540211511
multiplex,-0.203254644761646
multiplex,-1.16221279954403
multiplex,-1.42976866525835
multiplex,-1.16221279954403
multiplex,NA
multiplex,-1.55128486475857
multiplex,NA
multiplex,-1.16221279954403
multiplex,-2.00317916457707
multiplex,-1.16221279954403
multiplex,-0.25207736810206
multiplex,-1.38794835236275
multiplex,-0.370941211856187
multiplex,-0.800732678155361
multiplex,0.245352221280161
multiplex,-0.0163361221061058
multiplex,0.258448679401398
multiplex,-0.704974530618306
multiplex,-1.48358003802735
multiplex,-0.463495512003025
multiplex,-2.21100974035146
multiplex,-2.21100974035146
multiplex,-1.16221279954403
multiplex,-1.16709626592685
multiplex,-1.16194506507187
multiplex,-1.62383541694375
multiplex,-1.83087563005433
multiplex,NA
multiplex,-0.888700175352585
multiplex,-1.19958674823544
multiplex,-1.83087563005433
multiplex,-2.25694922757459
multiplex,-0.448318468698884
multiplex,-1.49795540211511
multiplex,NA
multiplex,-1.84228514892275
multiplex,-1.69654185855684
multiplex,-1.16221279954403
multiplex,-1.99337590535513
multiplex,-1.44937812913191
multiplex,NA
multiplex,-1.16221279954403
multiplex,-0.0823773972180497
multiplex,NA
multiplex,NA
multiplex,-1.16221279954403
multiplex,NA
multiplex,NA
multiplex,1.03438514151796
