# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:12 BST 2015 [seed=1430153531415]
state	age(VIETNAM_3062_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2107000	1.6330240200399722	-4653.897659684613	-282.8245288357816	-4371.073130848832	9.02923727561569	21.292036474518085	2.7310573159203537	2.3805583825333008	1.8188501079041315	0.6349701122328048	5.0	7.0	1.0	5.0	2.0	12.247393001749153	0.6665457466191701	0.6407807203836753	1.6926735329971678	0.005413080481953877	-1236.2218742492494	-1197.452948048125	-1937.3983085514576	-39.36073463523416
2108000	1.8682537114611133	-4651.501414031173	-277.77456307210076	-4373.726850959072	8.24301422279642	42.6434232623859	2.977213349029158	1.8031578440297071	1.9043517701579158	0.17486800406485573	3.0	9.0	3.0	1.0	4.0	12.035943408049693	0.6386792984842953	0.5440659893471611	1.8172547121685567	0.00486121674029216	-1231.7079222211628	-1192.443576075077	-1949.5753526628325	-33.37432607351568
2109000	1.9901254427175843	-4654.140123297108	-285.89149591190136	-4368.248627385207	9.022652937790037	43.446671342001856	7.034375535445932	1.2072005040965152	1.7807856648322506	0.663716695648352	3.0	3.0	6.0	7.0	1.0	8.855348050676998	0.6825799446068099	0.5783614728781084	1.7390585825150948	0.005154715715351715	-1239.612594051912	-1194.727358577144	-1933.9086747561516	-41.01135955814054
2110000	1.810172332787857	-4650.439744125266	-283.0726194816931	-4367.367124643572	9.041463455356945	12.929699015769176	2.232109274961966	0.8330275246664005	2.561432783432637	0.6898113236005022	4.0	1.0	3.0	6.0	6.0	6.413547200333683	0.6457613239740017	0.5683773989924058	1.7858612770336055	0.004675907428540337	-1235.2176867151095	-1191.156550779063	-1940.9928871493996	-40.38582789392734
2111000	1.9570899967847426	-4650.285452450785	-287.2678772032833	-4363.017575247502	8.401677944675022	53.15295326912464	4.035563972684867	2.3634696470989534	1.293715624396	0.3789906038250334	3.0	6.0	3.0	5.0	3.0	9.471919327506901	0.5939108888907376	0.6780468012495839	1.7280423098596915	0.004975559981216984	-1232.4473353045196	-1193.814560621211	-1936.755679321771	-42.799982675369534
2112000	1.9464070284692419	-4649.688424449154	-286.39926501932206	-4363.289159429832	8.451910058795889	32.09218909596607	4.035563972684867	4.753058914719159	0.6183319537683533	0.671375660050154	1.0	11.0	1.0	3.0	4.0	8.429299244913032	0.6281962096104062	0.6756993006997208	1.696104489689886	0.004855179273241998	-1233.3788133062724	-1192.291053868238	-1937.6192922553216	-42.079193491574664
2113000	1.7522889147677359	-4654.614205717768	-290.1466233721952	-4364.467582345573	8.650153523158142	32.13421039563181	6.281891949399311	5.09709424820988	0.5339619660834393	0.25773237816295347	1.0	10.0	2.0	1.0	6.0	11.433555602480233	0.4979595129191163	0.5825555258115559	1.919484961269341	0.005144657056366121	-1233.179830429471	-1192.712201839199	-1938.575550076903	-46.07848661131143
2114000	1.7116563593694873	-4660.903649024886	-288.2730404609108	-4372.630608563975	8.192780980164901	15.316412789563865	4.745961919944619	2.6150332570992263	4.728245829093286	1.0208193115321005	1.0	6.0	2.0	6.0	5.0	9.35882543957265	0.6039221140272105	0.6212807295587925	1.7747971564140101	0.004870518767966154	-1236.569053691424	-1192.8998089317718	-1943.1617459407803	-43.363373536798356
2115000	1.9154205068921173	-4649.25144716006	-284.99585862262325	-4364.255588537437	8.204849123776805	22.4377922757119	18.395407724595884	1.885134624464368	1.4339793668949252	0.5680453660359391	2.0	6.0	3.0	6.0	3.0	9.35882543957265	0.5941025429462882	0.540153482362023	1.8657439746917022	0.005572454084256117	-1238.7733018950619	-1192.1381104723835	-1933.344176169992	-40.29385398417118
2116000	1.5371540399467412	-4646.924602403203	-281.14994079837595	-4365.774661604827	8.272127448361584	19.72708130746529	1.7577267864574433	1.482924744464704	0.23593506500199105	0.2950990872439343	6.0	4.0	7.0	1.0	2.0	9.35882543957265	0.6611628634619817	0.48826303611782046	1.850574100420211	0.004973542055083555	-1234.1679971914646	-1194.5934036438719	-1937.0132607694907	-40.83465996725929
2117000	1.6570661935849913	-4647.015702760641	-282.4914145190394	-4364.524288241601	8.256464846697847	9.425378845758761	3.564934697933239	1.4033561391660205	0.30126585861728844	0.02353249285799152	6.0	4.0	8.0	1.0	1.0	9.336732025854872	0.5476378561219035	0.5517054364306235	1.900656707447486	0.004496700501182669	-1234.2486821858352	-1190.026108626927	-1940.2494974288395	-44.03721684966859
2118000	1.9166618932985164	-4648.315472487144	-277.4536417139317	-4370.861830773212	8.221633697203451	33.71617378014908	5.775642374881877	2.174039287051512	0.4306738396855629	0.010406397032397176	4.0	2.0	11.0	1.0	2.0	10.019738850124758	0.5476378561219035	0.7455788967687973	1.706783247109312	0.0051295734069294096	-1234.2792841176554	-1191.1670733308913	-1945.4154733246658	-35.396809450469945
2119000	2.1788683860409943	-4648.657292359589	-275.78107242534077	-4372.876219934248	8.39016300900503	25.627366374074555	0.9006193764659669	1.468575869707104	0.1036444655597798	0.07799103650089945	3.0	1.0	12.0	3.0	1.0	9.879847527226225	0.622520297389681	0.44191664587347834	1.9355630567368534	0.005499720779512672	-1235.4091720394279	-1191.8420577177608	-1945.6249901770595	-36.24308002114003
2120000	1.757963352563856	-4648.455022524703	-280.83562415424745	-4367.619398370455	8.25627299309	53.99438762213323	2.6174814369182813	1.9558088884450988	0.5082441973032827	0.15183004409076478	3.0	6.0	5.0	3.0	3.0	11.516294692249303	0.6349577742838806	0.5875488234733807	1.7774934022427513	0.005147077581471909	-1238.6387400573665	-1195.3447558701985	-1933.6359024428903	-37.845082972738126
2121000	1.5559212590951437	-4649.188161840954	-282.35375131253056	-4366.834410528424	8.296775181526328	38.79833572221451	7.041581381761227	7.711120586330335	1.2639495383888562	0.15293484723165535	1.0	6.0	6.0	4.0	3.0	9.293669046123386	0.6177575625175584	0.5001919912456365	1.8820504462368173	0.004885175928726025	-1234.401203863283	-1190.767558627083	-1941.6656480380582	-36.75893058825832
2122000	2.12813443799903	-4653.446806226864	-289.8508941810581	-4363.5959120458065	8.332660866991176	15.781445092456051	12.823900429702626	6.417639628315063	1.5589251728778948	1.3432973729954591	1.0	3.0	7.0	7.0	2.0	8.473957150171286	0.5325935175929929	0.5613971350821033	1.906009347324916	0.0049660840491334785	-1232.3631231106642	-1188.334483530042	-1942.8983054051005	-44.665728375802665
2123000	1.6072538685187627	-4656.550252657886	-289.5965751738962	-4366.95367748399	8.252580330141944	74.41930911349249	41.136305919558545	6.596010152945499	1.944715652937094	0.1401061554789495	1.0	3.0	7.0	5.0	4.0	8.479009607949937	0.6181255022271154	0.48933106866615017	1.8925434291067464	0.005160956192233947	-1236.5157434325042	-1189.1014321205369	-1941.3365019309485	-41.23258377440017
2124000	1.53150340832397	-4659.671785659494	-285.96155226599575	-4373.710233393498	8.232323573480041	24.892363080978445	16.852968702365764	7.784156543208378	1.1766022442030255	0.11324836857626176	4.0	3.0	5.0	4.0	4.0	9.781998312125895	0.6161375650820597	0.4429912970002508	1.9408711379177015	0.005521420192527905	-1238.191874256559	-1192.5006361683716	-1943.0177229685676	-40.56780507973758
2125000	1.53150340832397	-4663.739139774638	-295.5913918516226	-4368.147747923015	9.724930464186182	16.147230822398864	10.20801415306161	5.1079436154126014	2.139826665861869	1.6462175988474037	8.0	1.0	3.0	7.0	1.0	7.848694905898325	0.6802554038876965	0.4716452498383241	1.8480993462739916	0.004942736988290333	-1231.9948208302785	-1193.1694546886922	-1942.9834724040445	-50.673529870080486
2126000	1.7345972773505327	-4652.2040401698	-286.0200149471434	-4366.184025222656	9.005893445315046	18.00860264439283	2.124801210178062	4.407351087525706	1.3812943715165444	0.46781766057459123	5.0	2.0	3.0	9.0	1.0	8.292963216145342	0.6205658575740771	0.443514929577862	1.935919212848073	0.005131632442035922	-1233.9559945588542	-1192.5330914009326	-1939.6949392628687	-42.460108749694555
2127000	1.961515015135233	-4650.514114247089	-286.3957250363989	-4364.11838921069	8.328694813129212	42.62130932424893	10.890898733671778	4.233214225447659	0.6295948514419112	0.3258968387820566	1.0	2.0	12.0	3.0	2.0	9.731676515728182	0.6595225021485169	0.5471533007519438	1.793324197099551	0.0056289333954696605	-1235.4642424891954	-1190.2939059729347	-1938.3602407485603	-41.67833384726882
2128000	2.0523544240975857	-4659.0679496431985	-289.0583409357163	-4370.009608707483	8.310651234411928	22.809727249903496	18.634048036740968	3.136887239333826	0.8782606444300517	0.7779927520710881	1.0	2.0	12.0	1.0	4.0	8.944277665118923	0.5772127785470004	0.5604805461891109	1.8623066752639004	0.004933832127849745	-1232.458400997452	-1191.404460030544	-1946.1467476794871	-44.264946033065044
2129000	1.5910567437389833	-4655.2117892115275	-292.8555590234532	-4362.356230188075	10.445422727935291	42.60188598510358	24.997612840177684	3.2938700730821973	1.3902699990771488	0.6596768195947951	1.0	3.0	10.0	4.0	2.0	8.788591664052012	0.5826291165899591	0.5854562002741005	1.831914683135952	0.004563453863240505	-1231.760414070042	-1193.777082936016	-1936.818733182016	-46.564343428801386
2130000	1.776848575438326	-4656.625749295312	-292.3804734708542	-4364.245275824458	9.634030493740896	34.910381599865325	22.98358524807933	2.8859754596752336	1.5812302333113124	0.5344280547423063	2.0	3.0	6.0	6.0	3.0	9.012906916649806	0.6028579949145486	0.5452390619911182	1.851902943094345	0.004486524385534427	-1232.4699081724682	-1192.8832573329	-1938.8921103190894	-46.49508126537744
2131000	1.9037004954119028	-4660.330361354933	-292.7365312908003	-4367.593830064133	9.095550362510554	11.431463081766095	17.37789844633483	7.311364118503739	2.4002846305495695	0.7817897623541873	2.0	1.0	9.0	4.0	4.0	7.207864796266357	0.5818555534420128	0.5662415034636541	1.851902943094345	0.004151097465095377	-1233.5380873691556	-1191.2384004814808	-1942.8173422134962	-47.31498251212775
2132000	1.7168312063262752	-4652.710893897111	-289.9937634337515	-4362.71713046336	9.391137158679504	39.12579913016437	18.76258910456605	4.554342874057193	0.5055809253927879	0.44299996627187305	2.0	2.0	10.0	1.0	5.0	9.27027975765202	0.5818555534420128	0.49924725627416816	1.918897190283831	0.0041161898165416695	-1233.3634240490849	-1195.002229273979	-1934.351477140296	-44.699466454434955
2133000	2.003624489127795	-4650.2889373841845	-288.8143823130663	-4361.474555071118	8.990339039867322	24.78290264284669	22.689602630061916	3.8250044990791037	0.5900206514278049	0.3361768474645197	4.0	1.0	9.0	4.0	2.0	8.067251543475027	0.5656992989168409	0.6322315538554959	1.802069147227675	0.004564336734751464	-1231.5426187682683	-1193.011770612063	-1936.9201656907865	-44.30374443253971
2134000	2.055335925247187	-4657.711540225578	-290.00989310218944	-4367.701647123388	8.561395712243783	56.36981339962088	6.812323119789929	10.558010475657081	0.42830230438808686	0.08559571671619058	2.0	3.0	8.0	6.0	1.0	9.00670183584059	0.4844159321376836	0.5428041331866267	1.9727799346757016	0.005331433199223193	-1231.6944448651657	-1189.749443459768	-1946.257758798455	-44.15074932590424
2135000	1.6920400728678855	-4652.364686693237	-287.963800816172	-4364.400885877065	8.578320901888738	31.808019266673227	2.682699378503775	12.326327127855711	0.7814812556312745	0.4784773956124278	3.0	5.0	2.0	3.0	7.0	8.988360466629313	0.5337259671640815	0.5216752578269758	1.9445987750089544	0.004690398878999435	-1231.2988373238068	-1190.221345120869	-1942.880703432389	-39.98317002995727
2136000	1.9283920018500598	-4650.740373029583	-289.56150863764424	-4361.178864391939	8.796951389649484	45.45173416669654	3.5596846019982094	2.740011442560059	1.890348255128289	0.3102568816051362	5.0	6.0	2.0	5.0	2.0	9.722230482918286	0.6287692389974274	0.5765197631756772	1.794710997826907	0.004495581413617811	-1231.1896131407254	-1191.1382118228687	-1938.8510394283453	-44.77880289095051
2137000	1.3123109534802913	-4658.323539832009	-287.9638631863929	-4370.359676645617	8.833439029975652	14.167492434440124	3.1211940680325005	5.000080242645166	1.5426078187628776	0.8958844715433295	3.0	5.0	2.0	4.0	6.0	6.764494469022793	0.6358680387605202	0.5830713264400199	1.7810606347994715	0.004519232452077468	-1232.3228812782784	-1193.4674182517465	-1944.5693771155918	-44.59906244302394
2138000	1.6740514025773043	-4647.807852041069	-287.94159413661845	-4359.86625790445	8.976756185007735	20.88824998810041	3.547389810149962	2.4286080295711123	1.346991550827133	1.0377094429843097	4.0	6.0	4.0	2.0	4.0	9.023084880465527	0.5569604888981728	0.5388302262022323	1.9042092848996064	0.004406452374202822	-1231.2183654560388	-1190.343694917177	-1938.3041975312346	-44.774049956184804
2139000	1.6740514025773043	-4658.411794795108	-293.8792525243143	-4364.532542270794	9.375053448677402	50.93006132647969	5.792887911801941	2.0991198336778933	1.705860399675788	0.5699324624697615	4.0	10.0	1.0	4.0	1.0	8.255270395907754	0.5614333787451462	0.6556457138360792	1.7829209074187862	0.0038716982117351175	-1230.4904180320498	-1189.9661981676477	-1944.0759260710968	-48.993904725925844
2140000	2.1998410794120122	-4654.504079811231	-290.6101313946655	-4363.893948416566	9.862915817394436	60.201986937882815	3.3767562028609035	4.433280074209395	3.0125899873969257	0.9179610998716393	3.0	3.0	1.0	9.0	4.0	8.30883231714041	0.5599018325834133	0.6967969653322517	1.7433012020843466	0.004266448187816417	-1235.0598681992792	-1193.4471967552406	-1935.386883462046	-43.87681708881928
2141000	2.1916599181326726	-4649.124223940381	-291.25284282938605	-4357.871381110995	8.943036456288938	25.65561541607871	23.241284953269314	4.976361742245596	3.055982924592503	0.8175565904921935	1.0	4.0	2.0	6.0	7.0	8.48398167615606	0.6176184743401556	0.5778355988192019	1.8045459268406538	0.004343214739925102	-1230.4982063464079	-1190.164788292308	-1937.208386472279	-44.497259779378226
2142000	1.726093342628419	-4659.588875424844	-292.85292250388704	-4366.735952920957	8.906327551679237	35.83586034820012	16.004271703458716	11.034876651389357	3.2567467876558083	1.0425272690670127	1.0	5.0	2.0	5.0	7.0	7.219524602361997	0.732326967584245	0.5757460288001148	1.6919270036156515	0.0045660767195913965	-1233.826014131857	-1188.5914446156746	-1944.3184941734257	-45.35374035235143
2143000	1.733960150720082	-4655.383838004905	-293.2662380921657	-4362.117599912739	9.637050182770048	14.924942382286114	12.551043243148579	4.059752209774282	1.2191316211948804	0.7154057296915185	3.0	7.0	2.0	3.0	5.0	8.313786828967405	0.7036092737286146	0.48987526194489717	1.8065154643264996	0.004488912205511848	-1234.3427669781922	-1191.2878665191902	-1936.4869664153562	-49.30316505710693
2144000	2.097645066463749	-4652.012315163974	-291.6676753285186	-4360.344639835455	9.418792908453268	46.746191180632565	4.776562308618018	1.618520879722539	2.3906308194893384	0.5757452841663382	3.0	8.0	6.0	1.0	2.0	9.267541703675619	0.5770808703374459	0.6164036653360658	1.8065154643264996	0.004236319804283774	-1230.283017630583	-1189.0608697275204	-1941.000752477352	-46.41748339446974
2145000	1.894776181665374	-4650.3133294772215	-292.5803359914994	-4357.732993485722	10.24359189962095	28.36673546634294	3.707121159802837	1.542123382656433	0.4830562713892467	0.7460983925880026	5.0	5.0	6.0	2.0	2.0	9.267541703675619	0.6068835075040678	0.6249719386384108	1.7681445538575327	0.00394518358322621	-1230.3491459536656	-1190.981767260352	-1936.402080271704	-49.98462722080856
2146000	2.0365337440875337	-4648.987553439638	-286.2691258046253	-4362.718427635013	9.440631515064576	19.244724160958548	4.611676441781783	1.5618995647063314	1.0422267940536203	1.2233368300295027	3.0	10.0	3.0	1.0	3.0	9.511544844792375	0.6068835075040678	0.4784242847671377	1.914692207728806	0.004213796314875072	-1232.9468940647894	-1194.7274278419777	-1935.0441057282455	-43.40841179300865
2147000	1.542597111051955	-4653.931358228838	-292.2396439161003	-4361.6917143127375	9.884762584586591	19.485225595029142	2.111111110771616	0.4220199439782766	0.8252667867612539	0.6373924784516716	6.0	8.0	1.0	1.0	4.0	9.518680625598261	0.5707846109183476	0.5918326451906611	1.8373827438910026	0.004571842285740691	-1233.7015902171584	-1194.3932936162491	-1933.5968304793303	-51.05999056020012
2148000	2.184059666091007	-4652.166054490501	-290.416704279823	-4361.749350210678	9.564901999960703	21.941679352069006	4.569000565410661	1.864855395915749	0.8092914577499882	0.645377495634548	5.0	6.0	4.0	4.0	1.0	10.425170210196272	0.6614990811375441	0.6350186518977737	1.7034822669646934	0.0039012020688640346	-1231.3519548108982	-1190.4224020432796	-1939.9749933565004	-47.85849629495891
2149000	1.6723972797039277	-4657.2667009756115	-293.7320694028425	-4363.534631572769	10.832922664832578	15.91907501349214	4.938884355765123	3.647074682100383	1.627947616760697	0.8260444723059783	7.0	4.0	3.0	4.0	2.0	7.423710213854753	0.587317393410479	0.6556443138192886	1.7570382927702437	0.004125009706370904	-1232.732232985867	-1194.1198624340211	-1936.6825361528804	-50.55298414720515
2150000	1.6835355473511657	-4657.1139273347	-293.6963647411202	-4363.4175625935795	10.047804006977941	42.21951537652549	2.9898421741437367	5.156103718014174	1.4843037126547958	0.9614949852418524	3.0	6.0	3.0	6.0	2.0	8.069758158622951	0.6031772536107961	0.5755494914859909	1.8212732549032244	0.00438673569557701	-1235.5215311385095	-1191.8238901406485	-1936.0721413144215	-48.002613962377566
2151000	0.4044714005989851	-4664.121533295975	-294.55522229055833	-4369.5663110054165	9.691515465572836	20.676865087458197	3.0911442920011662	4.109423123459181	1.0226521894107656	1.550398015749974	6.0	2.0	6.0	5.0	1.0	10.670571923869565	0.518101398877661	0.6507006087899074	1.8311979923324428	0.0037934215306473762	-1237.5027305934366	-1192.6454374680436	-1939.4181429439361	-50.06314174156097
2152000	2.008191366268658	-4657.293149447703	-293.0835775927818	-4364.209571854922	10.52309788288423	20.303381675252552	3.3820758429804934	3.4002517091315774	1.5206965502536254	0.8823876674431311	6.0	2.0	4.0	7.0	1.0	7.53029145554783	0.5109771926664364	0.5636806259861726	1.9253421813474023	0.003832448742948441	-1237.3352180832605	-1194.2220125025888	-1932.652341269072	-49.72361798245929
2153000	1.8985599202350918	-4658.918669024235	-297.8056247796692	-4361.113044244566	10.14694246718872	19.601419879955834	7.408129596670731	7.81076669280397	1.6084960732158333	3.1937048753878186	6.0	2.0	4.0	7.0	1.0	6.454746294481526	0.7070961440374683	0.5086336854119263	1.7842701705506165	0.004008067788601869	-1231.8797079563085	-1193.6123606442266	-1935.62097564403	-51.57397035773099
2154000	2.2066922953411385	-4666.970283638337	-303.2829672306798	-4363.687316407657	10.958722519843045	48.62253360785035	6.911546089643635	6.819803720681316	2.382841570124219	5.7556856308170925	3.0	5.0	3.0	2.0	7.0	9.100223148170906	0.7299407008664954	0.5411194940229538	1.728939805110562	0.003545511696168543	-1233.235271634157	-1190.661150569901	-1939.7908942035983	-54.43292218377381
2155000	2.0295866087020977	-4663.094901035651	-302.6363771715323	-4360.458523864118	10.238897001496966	112.53550309264465	22.867576082431913	15.388532166677068	4.396964330490349	1.5572537311087928	1.0	3.0	3.0	8.0	5.0	9.056929037418238	0.5015838222842073	0.5518550135989682	1.946561164116836	0.003953722350059203	-1234.0434569249105	-1193.3439449705547	-1933.071121968653	-51.86750337813992
2156000	1.3935593003398603	-4673.364983690294	-307.2382975588776	-4366.126686131416	9.891888520718306	363.421225930844	5.424083528614822	11.900826200952991	7.343948417608489	1.9053229693169107	1.0	4.0	3.0	7.0	5.0	8.949997008082406	0.6486430276144829	0.5653703254983319	1.785986646887197	0.0036889497977817065	-1232.9021825546438	-1191.4988458899081	-1941.7256576868645	-53.750143228371904
2157000	2.39561780005808	-4662.586445261082	-297.34823198786256	-4365.23821327322	11.0681615010788	32.65285553018181	12.353294565189854	4.221428104636762	1.7950351925426447	0.3840866337472074	1.0	5.0	5.0	8.0	1.0	8.152729769653584	0.6031078314938391	0.5830245403758061	1.8138676281303667	0.003517367703269832	-1234.3893509997406	-1192.647450869572	-1938.2014114039075	-52.12114590464495
2158000	1.6163030940560135	-4674.04220346025	-303.1410646546457	-4370.901138805604	10.477351197980807	61.650660298875465	11.68174026421222	7.812206914890218	2.474810719692879	1.538210456229261	3.0	4.0	9.0	1.0	3.0	6.728275690230347	0.4811677343170762	0.6162203777105946	1.9026118879723408	0.0036465485311208135	-1235.4736335418843	-1189.295396366886	-1946.1321088968343	-55.51681933587285
2159000	1.355979877847434	-4667.425781754343	-300.12312972770144	-4367.302652026641	12.075384633953302	28.68702813912283	6.2238390676007755	10.087804073730963	12.103018133192297	1.5228328066140469	3.0	5.0	4.0	2.0	6.0	7.359720507064327	0.6897824295274321	0.4977765376275526	1.812441032845027	0.0031725744923009874	-1233.722178627826	-1195.3135443222375	-1938.2669290765778	-51.35915988094292
2160000	1.9656867935594944	-4662.60984590926	-302.1743101202437	-4360.435535789016	11.372231332677716	17.589726680405068	15.415111834854809	13.322178092441515	2.159176015428713	1.6557591522357558	3.0	3.0	5.0	4.0	5.0	9.039903460868086	0.5897790166791173	0.54862843545326	1.8615925478676345	0.00356344311108573	-1229.1361423131655	-1189.6634268424978	-1941.635966633353	-55.21549701043447
2161000	0.972196149463854	-4661.591530372666	-298.9162281779694	-4362.675302194697	10.865628164852557	36.97263219677849	7.080288842663649	4.4299094751960375	2.0302882630246772	1.3905475214109126	3.0	8.0	1.0	5.0	3.0	8.813429778866091	0.770006458206359	0.4653072999465413	1.7646862418471116	0.0034415133777757428	-1235.4020076479244	-1191.6663378483054	-1935.6069566984675	-53.146830689882584
2162000	1.9172261884064228	-4656.080130719291	-296.66766959540814	-4359.412461123883	10.736355948142867	50.691012858100436	8.80565144762038	3.0649148595856817	0.9006569914407139	1.4166032462414375	2.0	8.0	5.0	4.0	1.0	8.780537031544219	0.5876296277094377	0.5357590575619023	1.8766113147286718	0.003672520342347593	-1232.4706960620779	-1192.0533269517482	-1934.8884381100572	-50.80585240207158
2163000	1.91427137941172	-4665.313644499304	-300.40898929635773	-4364.904655202947	10.357609253699268	70.75074614133649	9.665227132915975	0.902626184141753	2.216597351465602	0.5957764494008814	2.0	13.0	2.0	1.0	2.0	7.400867937290732	0.5124934865886168	0.538689463294099	1.9488170501172961	0.0034349108653357347	-1233.7450471792397	-1192.2248090342462	-1938.9347989894607	-53.713996917061586
2164000	2.244115361752908	-4656.5216060020575	-294.93760092973	-4361.584005072327	9.139798725168786	44.933524372818745	3.5293843574101498	4.548163898605566	2.778746653696602	1.9239629469703385	2.0	9.0	3.0	3.0	3.0	8.353285891369513	0.6699321955336497	0.5781472872634719	1.75192051720289	0.004427630119483147	-1234.3102066248048	-1192.7309637313087	-1934.5428347162135	-48.477672781486994
2165000	1.9568863028811476	-4664.615518948649	-299.91992189942084	-4364.695597049228	10.1276137021782	40.25716289088211	27.325168718469993	4.049289030484691	2.62958295859046	1.5162491570798193	1.0	9.0	2.0	3.0	5.0	8.888330422408051	0.6332644824603413	0.6025046636374707	1.7642308539021996	0.004273661582240434	-1231.6504172699658	-1192.3275558532202	-1940.7176239260418	-52.35996254676138
2166000	1.4513388175862225	-4667.85225589743	-298.77907294761377	-4369.073182949816	9.631740438446144	18.792754930431762	27.126390656599707	10.642631569349486	4.019249733979937	1.6810927506263595	1.0	2.0	6.0	4.0	7.0	7.318867956737125	0.5728160699804891	0.5101575263573467	1.9170264036621758	0.0038523200548268963	-1235.5338238958725	-1190.38292496561	-1943.1564340883333	-50.974994706438835
2167000	2.577868959002804	-4671.110171605977	-303.02499527248096	-4368.085176333496	10.522128558676437	100.10508234858008	5.391360942657444	11.560506046094957	5.117122413486255	4.593342060556048	2.0	6.0	3.0	2.0	7.0	7.706704457879557	0.5909993046662454	0.4615274321421118	1.9474732631916543	0.0036749136555165244	-1233.805615128968	-1194.2720514887665	-1940.0075097157614	-52.208567850707844
2168000	2.036790453998792	-4659.828754135798	-299.59110944190456	-4360.237644693893	9.981106267568387	39.07185994628944	20.658433862231693	3.4508709705634377	3.587193459254527	1.0488699351765498	3.0	2.0	5.0	6.0	4.0	9.68467292522891	0.6720204206696152	0.5505504936715325	1.7774290856588637	0.0036066091055320824	-1232.7946759533993	-1191.132349049228	-1936.3106196912656	-52.159460060842875
2169000	2.167821509737446	-4661.932418542873	-298.73889668200104	-4363.193521860872	12.216537788513568	65.98142938327851	5.564137414514832	7.720618400406601	3.87027211048125	2.476105140922751	3.0	3.0	6.0	1.0	7.0	7.26748395517257	0.5802771081154624	0.5101802151259424	1.9095426767586066	0.003219103906820626	-1232.8523221586452	-1196.6863389543544	-1933.654860747873	-50.391706702664976
2170000	2.401786215643054	-4665.476258571797	-302.4703439710017	-4363.005914600795	11.858782772299824	41.52512930547868	33.10366712948533	7.445772028290009	7.123877993087768	1.5028330588216234	1.0	2.0	8.0	2.0	7.0	12.81506763256592	0.6039542985519736	0.5843237766802858	1.811721924767752	0.0032250760142532907	-1230.85505404877	-1194.9773305219228	-1937.1735300301027	-52.54802858155044
2171000	2.6438791754375455	-4667.579641677311	-302.1289687202329	-4365.4506729570785	11.422766676342983	41.89616273978356	6.629144670340034	4.62127777004539	1.5692992892587225	2.5450386761933577	2.0	2.0	9.0	4.0	3.0	6.798245936930652	0.5498318922579993	0.4686348871495452	1.981533220592467	0.003050623792902068	-1231.0984785181292	-1193.7484498378585	-1940.603744601091	-55.79393805933556
2172000	3.0852896320829863	-4672.5514427509515	-307.4586766384226	-4365.092766112529	12.665290692413185	265.86794546212747	17.465181675211255	4.589337378404318	4.752304709763951	1.8532048887887507	1.0	3.0	8.0	1.0	7.0	10.632321133072752	0.6117030297538819	0.60113825784957	1.7871587123965595	0.002510732194886123	-1232.9565733068787	-1193.6710593513014	-1938.4651334543487	-55.97376366581721
2173000	2.8542562371324984	-4671.804616980494	-307.15512251824	-4364.649494462254	10.312635958872118	990.0095096284938	13.791046406315298	1.457850773110508	8.00880988104014	0.8125438195949507	1.0	3.0	4.0	6.0	6.0	8.01184663437108	0.7156117678682975	0.5310762108405755	1.7533120212911386	0.003499305328820272	-1233.6944131677308	-1189.437698702138	-1941.517382592385	-50.224068252074005
2174000	2.6134509384378717	-4660.177702774886	-294.24451372931685	-4365.933189045569	11.935108119737956	53.003551967051536	4.82421130944669	1.5230956740637391	3.18458648914762	1.7087834217609719	3.0	1.0	2.0	7.0	7.0	8.01184663437108	0.688892687851199	0.4853319107543611	1.8257754013944516	0.0028774009185444254	-1233.7795920503968	-1195.2595725913807	-1936.8940244037915	-47.77747108110362
2175000	2.5982170612450552	-4664.145462709634	-295.9291700111079	-4368.216292698526	11.876420098586507	38.40584767358904	1.8640269422802767	2.964106758173722	7.563777275422748	0.9219146899242924	3.0	4.0	1.0	5.0	7.0	9.339332788715831	0.47972030743080496	0.6899682990295682	1.8303113935396385	0.0030421592529985466	-1233.1778702697009	-1190.6294547697253	-1944.4089676590997	-48.09494756373402
2176000	1.7055117722646924	-4657.4874655265985	-296.21427119947646	-4361.273194327122	10.712400549556223	83.22822892624428	2.830404191730751	3.5619299541225526	3.551411382547766	1.6221302179413042	3.0	5.0	1.0	7.0	4.0	7.789320452311919	0.6025809990764428	0.5943459186504679	1.8030730822731011	0.003266124147073247	-1235.2275928496424	-1188.6248347050246	-1937.420766772455	-48.73550403467113
2177000	2.102945554943683	-4673.875502348968	-305.1592441484804	-4368.716258200488	10.44524735833365	98.14625809502591	11.159270562891086	11.141046405831238	2.2936465870988827	0.7124091632661605	3.0	4.0	5.0	3.0	5.0	8.33374658456803	0.6651538706775151	0.623068209707121	1.711777919615376	0.003231773266973151	-1233.0533900641321	-1189.1154172537892	-1946.5474508825669	-56.32591247016136
