# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:41 BST 2015 [seed=1430153560514]
state	age(CHICKEN_THAILAND_KANCHANABURI_CK_160_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2573000	0.2764859835336697	-4663.851512152582	-295.4318716325201	-4368.419640520062	9.175441255018818	46.35832936648032	10.461051060507375	12.801255561347917	7.226199767624519	1.7111615275889451	1.0	1.0	1.0	8.0	9.0	9.687790507302683	0.7413980850626296	0.5409959866129029	1.717605928324463	0.004053900598504515	-1232.6719571251588	-1189.281120074291	-1946.466563320612	-46.10412460290588
2574000	0.7635755783406761	-4665.383429833793	-299.9261873543121	-4365.4572424794815	9.243243342668576	180.26985459849305	14.685020269897146	7.534080256067124	2.9351625352439257	0.7671037356943597	2.0	1.0	7.0	5.0	5.0	8.815896243945962	0.5566737460851777	0.5718066856297841	1.8715195682850332	0.004304330785555904	-1236.0273362655064	-1193.717384907735	-1935.7125213062398	-50.0737432195616
2575000	0.9723856588248374	-4669.602768602372	-293.51926121481046	-4376.083507387561	9.221043248132032	46.64806782700436	11.104758083173355	9.95301180285332	2.327259237032729	0.5011594848560401	2.0	1.0	7.0	7.0	3.0	8.336589811517612	0.5253122263316805	0.6247279109086756	1.8499598627596388	0.00473093837064286	-1234.2507711223627	-1194.9863634419955	-1946.8463728232034	-46.3213891606852
2576000	1.1283362620146749	-4655.638305287859	-289.36809449366	-4366.270210794199	8.988543395966367	30.38029839584648	8.652950149356252	2.7854590106146504	0.7028561830646748	0.40241056369710704	3.0	4.0	6.0	3.0	4.0	7.023303842737944	0.6477338797675957	0.5874483309526742	1.7648177892797252	0.0045643540663000285	-1234.1164280651471	-1189.3199436558052	-1942.8338390732458	-46.07145649877664
2577000	0.9426271725649915	-4649.894631563709	-285.33560068177036	-4364.559030881938	8.420843297478743	14.508175520507661	2.7779898078524874	1.8610555471680819	0.7523940076260162	0.5791910632361211	4.0	3.0	6.0	4.0	3.0	7.62572753410128	0.5211206353620063	0.6452256448280737	1.8336537198099154	0.00502084018424507	-1235.752889375377	-1188.844371715957	-1939.9617697906042	-44.302275325697
2578000	1.2945186628877954	-4663.2899349812415	-288.37036793273944	-4374.919567048502	9.383204256190917	20.746202202486636	4.4877370710849185	7.096511006534814	1.3098948881324755	1.1711564461962285	5.0	2.0	3.0	7.0	3.0	7.904524010091735	0.5288164316520303	0.6140379112314346	1.8571456571165306	0.00481286556049736	-1231.5028094120992	-1195.759269594799	-1947.6574880416042	-43.37250325290929
2579000	0.43156574187869623	-4658.0784912622985	-291.3992700719691	-4366.679221190329	9.012456586217416	15.806716286513272	4.892867820252509	7.638997168711825	1.7250599392789767	0.9556236619993178	4.0	2.0	5.0	8.0	1.0	7.904524010091735	0.5347117740504637	0.7192122298404369	1.746075996109095	0.004262410273140692	-1232.7616101191984	-1194.722317491217	-1939.1952935799143	-46.73556552993919
2580000	0.6248287511950394	-4657.907122111953	-292.42795314421767	-4365.479168967735	9.112387266272394	29.045446240796352	13.588193135608527	2.5941691441612145	0.9316877580383931	0.9446890318485641	6.0	4.0	3.0	6.0	1.0	9.386527869365468	0.5764986923080139	0.6226362969634731	1.8008650107285087	0.004359575717945859	-1235.2197587364928	-1193.7892513100498	-1936.4701589211918	-47.66889480542238
2581000	0.023839303379091792	-4663.426965837345	-295.4377963565498	-4367.989169480795	9.868846468307757	13.351981486872877	5.717336436698208	8.198923254384882	0.7727516212223	2.8975321509446887	5.0	3.0	5.0	4.0	3.0	9.779879180966233	0.5506964180997471	0.5281519005313678	1.921151681368881	0.0047280910254340665	-1235.6317692651717	-1195.2612877235426	-1937.0961124920807	-48.41979502340598
2582000	0.11561900542092696	-4657.521493523814	-292.1412163313876	-4365.380277192426	9.140903819246432	21.21750388474257	6.261888002693756	2.7183276384630672	1.383784385645293	0.494289373676457	7.0	3.0	3.0	1.0	6.0	8.989824170499663	0.7046531624067288	0.5450407401174259	1.7503060974758413	0.003869581236343862	-1233.313409676332	-1193.1595828124484	-1938.9072847036446	-48.82214659080435
2583000	0.3919217095830423	-4667.586802011085	-300.61751282291885	-4366.969289188166	9.708833480800257	37.81962075732767	8.719188627863746	5.234555103407835	7.016742721372332	2.1661139177978077	4.0	2.0	1.0	5.0	8.0	9.96537612455098	0.474978269641057	0.5923946682380062	1.932627062120933	0.004593835860420508	-1233.5590645459235	-1189.9780664808163	-1943.4321581614256	-52.54505563277444
2584000	0.25524820016085825	-4656.267479845645	-287.5847325031254	-4368.682747342519	8.539626865191467	20.670779769272276	10.646280361475041	0.49909288692961756	4.567137238653494	0.6651609475205786	2.0	3.0	3.0	5.0	7.0	8.285530382454318	0.5363402061301449	0.6173009180053928	1.8463588758644587	0.0045120285278666	-1232.7943242711199	-1193.378941853721	-1942.5094812176785	-36.1066996836374
2585000	0.33713111777173577	-4661.337863342543	-291.6079613931283	-4369.729901949415	9.864395972152385	25.295469919926557	14.236966473685898	7.212930542981711	3.685641707849659	1.566366680328526	3.0	1.0	3.0	6.0	7.0	9.150687852629035	0.7090549531418929	0.4609958888303819	1.8299491580277214	0.004410171574631545	-1233.6251699252805	-1197.7341587502394	-1938.3705732738947	-44.73278129876821
2586000	0.19726327869398297	-4653.340406075815	-285.88943392143506	-4367.45097215438	8.319875950458476	23.876796906455088	5.033734791490578	5.942965830139239	4.238893311360158	0.5227855027931054	2.0	5.0	1.0	5.0	7.0	10.926773054381403	0.538766015478944	0.5747884946793885	1.8864454898416636	0.0056943955315961695	-1233.8440284404055	-1191.5374648352338	-1942.0694788787405	-39.82317992113836
2587000	0.07422790197164986	-4668.1096242635485	-295.9506984998548	-4372.158925763693	9.473728521747159	17.127408125620644	34.04663518190051	7.299126370192687	7.290372218345148	0.8763268494012082	1.0	5.0	2.0	5.0	7.0	7.97917670875063	0.5528682946656085	0.5606862154927241	1.8864454898416636	0.004933802573554682	-1236.3204467984879	-1196.6049186535697	-1939.2335603116353	-47.11071825186347
2588000	0.29642675494905024	-4675.452711956576	-301.1261297902854	-4374.326582166291	9.770015210072785	12.074158884940632	15.687077641040524	16.703280567442732	11.401636798251387	3.0120328842728066	3.0	3.0	4.0	1.0	9.0	8.408357105966056	0.5765747771033889	0.6352976985934882	1.7881275243031192	0.004719162664861415	-1232.439749651436	-1196.4006497905802	-1945.4861827242748	-52.44327883010938
2589000	1.3260921728082682	-4667.637604609954	-297.7715027665855	-4369.866101843369	9.726874824701872	48.915996812271246	28.361619245332477	15.794470571320485	5.773448184929282	1.141875737160782	3.0	1.0	1.0	5.0	10.0	6.253266376810011	0.49624919023069686	0.4842926690735888	2.0194581406957104	0.004115035728299552	-1232.6341737771536	-1193.3515256069124	-1943.8804024593032	-48.3416992850678
2590000	1.1933795363707786	-4659.724375313679	-293.56587711294105	-4366.158498200738	9.633574449185797	38.01645817548514	6.426322363245838	7.778016005610347	4.534526725592021	1.0294802125131004	2.0	4.0	1.0	6.0	7.0	7.364229079441048	0.7407278085348725	0.5104762196003331	1.7487959718647903	0.0038558957531744584	-1233.1719467977812	-1194.1200208642697	-1938.8665305386874	-46.4218688985991
2591000	0.5561302568955164	-4668.40985114922	-295.8382963649811	-4372.571554784239	9.96091047239507	63.93984431595393	15.8524031759481	1.8146159822277892	2.8038065519403688	1.095893011323792	3.0	3.0	1.0	7.0	6.0	9.671554929903643	0.6337895044010673	0.4250941417076396	1.9411163538912892	0.003855551337157343	-1235.113014480622	-1197.7580926888595	-1939.7004476147576	-48.30616039946931
2592000	0.9477998742202844	-4664.677870686449	-299.9223705978918	-4364.755500088557	10.741599615321963	51.70287866441627	5.620580084458364	4.247302700317151	3.251488541097359	2.037170575386803	5.0	3.0	2.0	4.0	6.0	9.845528843658759	0.7153821780446863	0.5446847261976292	1.7399330957576806	0.00339985959849525	-1233.8637681096511	-1193.790415931509	-1937.1013160473967	-52.877529265452914
2593000	1.5462630657059302	-4665.535458229768	-300.6030868395802	-4364.932371390188	10.356271494535852	37.476236321625926	5.253843025764779	12.104548823608397	0.5392826987534938	0.9137955842090856	3.0	4.0	4.0	1.0	8.0	7.988793277975527	0.630736889672794	0.5534608797284495	1.8158022305987527	0.0034489220605740923	-1229.7130043061918	-1193.8976355626128	-1941.321731521383	-53.30094787684716
2594000	0.21208134935262812	-4664.686359477407	-301.9108121042146	-4362.775547373192	10.886836222371274	25.40803325948066	13.340303666415538	4.74020369837139	1.273088096853866	1.1189670597275796	4.0	8.0	1.0	3.0	4.0	9.875069344257211	0.5625597600592845	0.5416324544905471	1.8958077854501645	0.003060640376529616	-1234.9208342708207	-1191.0653205294236	-1936.7893925729475	-56.4759593133156
2595000	0.6007530792362346	-4668.313347532954	-302.53050415183156	-4365.782843381123	11.275871514015183	24.252607642927526	13.870148763616815	6.342365712022946	2.1552752058297555	1.3043899265090102	2.0	8.0	5.0	3.0	2.0	7.698762438035544	0.5700529075531034	0.5490780428902021	1.8808690495566907	0.003584714769868876	-1232.3768261075447	-1196.1704872615933	-1937.2355300119846	-56.634777005568324
2596000	0.28026824201578837	-4666.961052540521	-304.3001470484463	-4362.6609054920755	11.35061893670462	177.17260296821996	19.470331071235723	12.962304446419038	1.820426476486274	1.4258717710207327	1.0	8.0	3.0	5.0	3.0	9.573914318277255	0.581609496377849	0.5586778586997464	1.859712644922401	0.0035137643149719556	-1231.2184155105217	-1190.615410978085	-1940.8270790034687	-53.59899495327009
2597000	0.7937363088809519	-4667.9433295914505	-300.3848386095513	-4367.558490981899	11.08594448339934	78.54990986422072	9.59410030591378	1.6228744337016854	1.4488387408497758	3.6530202064508286	1.0	10.0	1.0	7.0	1.0	9.34229885567995	0.4450304467223417	0.5833163448510683	1.9716532084265863	0.003322356896232707	-1232.4088134893902	-1190.609929845312	-1944.5397476471962	-52.342800940196234
2598000	0.24009332652852944	-4664.770226994265	-302.7259663274384	-4362.044260666827	11.164161078372663	145.02770431597287	9.83848690175005	7.2866088317322895	2.590057307604942	1.5355707325490042	2.0	3.0	7.0	3.0	5.0	8.666697201575863	0.5577669882294655	0.5405882364871973	1.9016447752833336	0.0031867075250912825	-1233.4297232975491	-1192.4495150310236	-1936.1650223382542	-53.37331215161365
2599000	0.21252036938351537	-4672.951988464479	-307.6497202624901	-4365.302268201988	11.739926499908211	46.065543440549675	31.558458409988987	13.135503389544011	2.775963301622871	1.2351948517309599	2.0	2.0	7.0	1.0	8.0	7.881929581032803	0.5342357053180807	0.566256890983004	1.899507403698912	0.002880277363597215	-1232.2044331648258	-1193.460677047438	-1939.6371579897248	-58.86075090694401
2600000	0.17442945581186953	-4672.206617110859	-306.0274147748544	-4366.179202336005	12.093953287816786	33.652759348391385	11.261874139166684	4.033375640342228	3.099318961986376	1.669721317955888	5.0	3.0	6.0	3.0	3.0	10.378385870069106	0.4631461517910207	0.6036616081035147	1.9331922401054615	0.00266374733074951	-1236.836879491388	-1193.0594125306384	-1936.2829103139786	-59.44983102116873
2601000	0.033656509595461515	-4666.715859650281	-302.42454961086406	-4364.291310039417	12.40141990653619	53.7123314422538	8.557666840918467	10.813840646036859	2.822460855689879	1.701424373089244	2.0	7.0	1.0	5.0	5.0	10.864068053572495	0.5045675476009369	0.6941034209017516	1.8013290314973087	0.0031124982335255565	-1233.263496878453	-1195.2281478050404	-1935.7996653559237	-53.96124262236191
2602000	1.398716683633745	-4668.467913502828	-299.11141437058865	-4369.356499132239	11.125287202331197	79.20911463083809	7.483897553281592	7.931200396185797	3.7611644748310273	2.064145385471762	2.0	6.0	2.0	5.0	5.0	9.444794416994581	0.6381295359939758	0.610502832988629	1.7513676310173922	0.0033637543642770057	-1234.885044523539	-1193.703885175649	-1940.7675694330512	-50.277691640027406
2603000	0.26725204156382176	-4672.277105166661	-305.0825124895965	-4367.194592677065	11.080394741157962	93.23639383026999	7.513331676403126	8.906904145318329	8.61078527243331	1.1944913512504052	2.0	3.0	1.0	9.0	5.0	9.850911678301502	0.46214477415029637	0.6234336205081519	1.9144216053415486	0.003194038353986999	-1237.2368052089346	-1198.2367004174714	-1931.7210870506585	-54.7381036460695
2604000	0.8190987344646508	-4660.389264181247	-295.8030127827701	-4364.5862513984775	10.631391063850185	34.282833431660386	7.766413344538683	1.4772977946588437	2.3381437353711085	1.4998812663732686	4.0	1.0	3.0	7.0	5.0	7.077528659514291	0.6036843911397503	0.6086600204868043	1.7876555883734422	0.003617945321462697	-1236.281511455855	-1191.6875873795448	-1936.617152563078	-50.58795279253327
2605000	0.0759708738702507	-4668.975008473889	-296.6912213862804	-4372.283787087608	9.853498743825174	35.69882859852759	40.968639333324205	2.830791826483988	3.870775327040637	1.541544816919355	3.0	1.0	1.0	11.0	4.0	12.986705023855446	0.5442441368838301	0.6111504622643126	1.844605400851854	0.004126253425866339	-1235.3998988402225	-1195.5677319337349	-1941.3161563136514	-47.629382117279334
2606000	0.28813733840071043	-4667.844628101758	-295.9276568440729	-4371.916971257685	10.300814516564438	52.217708922559794	38.053057595199306	8.76143784844498	2.1788444821732993	1.3947805763208496	1.0	3.0	1.0	12.0	3.0	9.951219500348403	0.4670373432302868	0.5874686536130246	1.9454940031566854	0.003625268999721532	-1230.2246255936566	-1194.4656820510281	-1947.2266636130003	-47.02465904494725
2607000	1.2759208658449452	-4669.7818030071385	-298.8928402563869	-4370.8889627507515	10.2414230480994	25.709997246085265	50.607010797889274	8.433893638075876	3.0247875285046715	0.49115880516105426	3.0	1.0	1.0	13.0	2.0	6.874392538366705	0.591775341069711	0.40415409343330055	2.0040705654969853	0.0035563130383880048	-1231.8844734705742	-1197.7567057741664	-1941.2477835060106	-50.39352040717765
2608000	0.02971116445614541	-4668.528317465683	-304.0141095911934	-4364.51420787449	9.562019111600794	157.028613810742	29.50066326565443	5.067478863134511	2.3362951707647976	2.0311233234349073	1.0	6.0	1.0	11.0	1.0	8.557686254032296	0.5225948847003588	0.6462579465847603	1.8311471687148777	0.004049121086145606	-1232.4425874840194	-1193.8049922508937	-1938.2666281395764	-53.95003374949537
2609000	0.7936245602941696	-4670.7368617774055	-297.384346734268	-4373.352515043138	10.14308343729024	49.81172471364766	9.04524290181721	5.195177401267593	2.8247910858161926	1.716828642510693	3.0	4.0	3.0	3.0	7.0	9.440752127831257	0.5074311920758039	0.6106297533092944	1.8819390546148982	0.0040951797926466645	-1236.7178716901328	-1195.1241241809046	-1941.5105191721009	-50.268448328367796
2610000	0.27311984562851954	-4660.159714699582	-298.2826027346589	-4361.877111964923	10.599715841510717	71.71976199132466	7.5013782218004215	6.2872242210790175	4.67373867382872	1.6537371141794825	1.0	6.0	2.0	5.0	6.0	8.965760431324718	0.565585593293468	0.5567237278787451	1.8776906788277832	0.003870683891661746	-1232.4548678470815	-1192.0844188637866	-1937.3378252540545	-49.84963984869672
2611000	0.13425061485782397	-4667.027678537846	-301.55610582067874	-4365.471572717168	11.2691480417011	35.440589857559594	7.723510919940929	4.014147519858383	6.035692776466245	1.0449549795576045	2.0	4.0	3.0	5.0	6.0	10.413277838217558	0.5759592993480159	0.4956431377954875	1.9283975628564929	0.003267589723160004	-1233.1282414912985	-1194.801452088182	-1937.5418791376876	-54.1726208869002
2612000	0.3392841599613696	-4664.72436293919	-300.56064093574446	-4364.163722003445	9.655133857105868	107.26235880189081	86.00246471750637	5.582886722006809	2.305398871244067	1.3849745024215576	2.0	2.0	7.0	2.0	7.0	8.424863732983809	0.6718872473177281	0.5169864151432608	1.8111263375390076	0.0038629925629432267	-1232.4396401988085	-1191.310116495457	-1940.4139653091795	-49.930649358585
2613000	0.6029897315961605	-4672.547019443199	-302.40466568913047	-4370.142353754069	11.876243240785	59.18166152584682	28.466654019917314	3.425146089766637	3.9419733530440215	4.303754141650199	1.0	1.0	8.0	3.0	7.0	8.716508925807831	0.5950472787560933	0.5800362984836938	1.8249164227602097	0.0030568014085224065	-1236.4329746325527	-1193.9635328462755	-1939.7458462752402	-53.02416060607893
2614000	0.5021392332896069	-4680.121724513514	-311.16992251697076	-4368.9518019965435	11.921390320635576	79.53690108849726	58.08751472284879	3.245896391586169	6.74213047179702	3.066335535741906	3.0	1.0	6.0	5.0	5.0	9.760760291157672	0.5475677531559109	0.6188568582645004	1.8335753885795854	0.0028746215869214307	-1233.6326430015777	-1194.4358809462976	-1940.8832780486687	-59.4147549817806
2615000	0.0332648436910139	-4675.9718963696605	-306.3328428908951	-4369.639053478765	10.7498941448193	147.24598587400752	99.16699560623087	12.944162207983593	6.102012172487806	1.321850460698398	1.0	2.0	5.0	5.0	7.0	9.24651179189127	0.5276926062154383	0.5156270547423185	1.9566803390422398	0.0030580545693675585	-1236.7773969386833	-1189.5288489312625	-1943.3328076088194	-53.407766299713536
2616000	0.8191254712797154	-4665.162688092499	-301.15699817819103	-4364.005689914307	10.31977609264148	51.839025983001065	17.657010672013886	0.7904482910283802	2.448148161874519	1.7540728867311004	2.0	2.0	2.0	5.0	9.0	8.989233190495922	0.6192411678607646	0.49542866170886357	1.8853301704303684	0.003043896038846208	-1233.4481727639238	-1191.1108112444097	-1939.446705905974	-53.07583201176273
2617000	0.678956629982725	-4673.458967542145	-310.39581410091375	-4363.063153441231	12.107932310474197	48.72053677674335	55.59907961264765	6.193603105197682	11.13406048729343	2.0787044167716373	3.0	3.0	4.0	1.0	9.0	7.322452349621148	0.5629457841591827	0.5473013793864766	1.8897528364543374	0.0030610261901424015	-1230.956388827855	-1193.9769839077019	-1938.1297807056746	-58.88551567836764
2618000	0.04240307098461937	-4666.439111014873	-305.30678440301494	-4361.132326611858	12.67995831694315	37.488304862612736	6.127401258649241	8.16510638020463	7.501045510728264	2.0035361533837595	4.0	3.0	4.0	2.0	7.0	10.071621353614074	0.5445094630793813	0.5574499103834963	1.8980406265371192	0.0026509207195036196	-1230.7004245212552	-1193.7210101284932	-1936.7108919621098	-56.88103616300976
2619000	0.04240307098461937	-4681.74882166809	-315.2937642381179	-4366.455057429973	12.880688819944083	94.82174282939961	67.96360157013463	21.31751575115428	14.81187598586141	2.8385832044652477	2.0	1.0	4.0	5.0	8.0	8.741779162088543	0.5920650995194731	0.6255813232905789	1.7823535771899448	0.003053513770399768	-1232.6554321390754	-1195.8441077908615	-1937.9555175000357	-61.872336822259946
2620000	0.3844262493855206	-4686.275097217963	-313.0614104798041	-4373.213686738159	12.535109374218719	55.07389196059705	7.259588895443556	22.11799856083882	4.962722904104664	4.087512085581523	5.0	1.0	2.0	3.0	9.0	10.094177987243864	0.49386443190441165	0.5974120838506191	1.908723484244966	0.0028739357418548924	-1228.425724190132	-1191.1332277155107	-1953.6547348325157	-61.566359239982546
2621000	0.3741852255952054	-4671.4258559504715	-300.6046535194268	-4370.821202431045	11.214971641024798	36.69247907850491	13.156103950979945	6.977425161160052	2.1195390192537964	1.7616676437352607	2.0	3.0	5.0	3.0	7.0	9.284285278403576	0.6648164616416884	0.6198979601293063	1.7152855782290022	0.003184002233447908	-1236.1713143244226	-1194.7474187392247	-1939.9024693673975	-53.61807908959722
2622000	0.7706257346708023	-4672.517968084614	-304.3319409237681	-4368.186027160846	12.213528315371818	87.22905180270558	11.41053372177033	7.966925915927104	1.5280162902621646	2.0485055444759883	1.0	6.0	6.0	2.0	5.0	9.987182818291155	0.6485631399835742	0.6156179990066012	1.7358188610098215	0.0029725006336571336	-1235.7382744671709	-1194.7026614690626	-1937.7450912246122	-55.539803366491505
2623000	0.9696032183862195	-4674.309657127151	-306.14195773597237	-4368.167699391179	11.838257541932904	281.6748570757893	16.80097784548727	4.842101214389758	5.29159888479607	1.465073921708757	1.0	1.0	8.0	3.0	7.0	9.964500247673737	0.4970251955759404	0.5761914455351486	1.9267833588889078	0.0027436083663748842	-1237.9179858466618	-1194.5912041624592	-1935.658509382058	-54.52045723230448
2624000	1.0402510901318438	-4684.596971573376	-310.77288141543545	-4373.824090157941	11.981676323996988	476.4247640137629	223.42747070895064	4.331536746031959	2.4226121466709314	2.1902017947397243	1.0	3.0	10.0	1.0	5.0	12.519844456168562	0.7229166684419385	0.5011837121600425	1.7758996193980154	0.0024607158806331155	-1234.4709939249988	-1200.5429936611401	-1938.8101025718024	-55.94286578683044
2625000	0.448600832839003	-4676.617657590394	-304.1288176807007	-4372.488839909693	11.631061151226278	499.7181767132347	21.842623847831703	5.153203802676362	1.2317417151723347	1.353772632629166	1.0	1.0	12.0	5.0	1.0	11.023194268361655	0.6146669609043738	0.48800655993056863	1.8973264791650544	0.0028572524622784653	-1235.7297426972411	-1197.752027113026	-1939.0070700994258	-52.49257668689526
2626000	1.0459339106986434	-4663.422203673881	-300.3027025214999	-4363.119501152381	11.863032667810765	53.39353969247961	5.530950122644669	2.9819416937894156	2.250807562651929	1.0072284866124814	3.0	3.0	12.0	1.0	1.0	10.403638573861524	0.5905189222194249	0.5617818601589787	1.8476992176215934	0.0029033373257346794	-1236.045763842607	-1192.1036490661847	-1934.9700882435905	-54.28739981635722
2627000	1.0313166437212447	-4665.989242819998	-298.6919711592752	-4367.297271660723	11.444491642151517	136.3376703645364	8.505453507851467	5.621208326774404	1.0608554982240084	1.320127536419344	2.0	2.0	11.0	4.0	1.0	6.478121769682034	0.6241198449364185	0.5996161727072877	1.7762639823562907	0.0030475022970251706	-1236.552536951104	-1193.5477075345445	-1937.197027175074	-50.65202946507088
2628000	0.13866531295202833	-4668.264879909973	-302.37862062006815	-4365.886259289905	12.39989301082681	31.399661619030102	11.685620224948194	7.220996865128709	1.3761357932353726	1.6638035705963685	2.0	1.0	10.0	4.0	3.0	9.361008572065376	0.5926027020110582	0.6500939993560148	1.7573032986329238	0.0030090838606029765	-1235.8478888676061	-1194.375286088101	-1935.663084334198	-55.84562188969096
2629000	1.3133408008554888	-4669.999439491133	-301.0480681507331	-4368.951371340399	11.53047964379672	32.819463250989934	6.058756087044402	5.857073842411154	0.8501403046197971	1.0313431965321151	4.0	7.0	4.0	4.0	1.0	9.011191068512632	0.7187960065111347	0.6497580007859898	1.6314459927028722	0.00276788816943677	-1234.6011384988908	-1194.0457212487438	-1940.304511592765	-55.692634160366616
2630000	1.0217308941085586	-4662.069529207393	-298.40640491644416	-4363.663124290949	11.961413429245159	49.01393464720512	3.2422953602345315	5.416210098202444	2.5623095465980925	1.390884192102555	3.0	6.0	3.0	4.0	4.0	9.02547885804122	0.5640331114977042	0.5721309442803455	1.8638359442219472	0.003031523151389915	-1230.9499643927822	-1192.1871977307953	-1940.5259621673713	-51.60450503436551
2631000	0.5837954962899232	-4675.856797847154	-304.1636662920378	-4371.6931315551155	12.036000131336746	231.76047770887146	2.5980467562503993	3.8686512470088763	1.557569738352219	3.184482180604099	3.0	5.0	2.0	7.0	3.0	7.8693073992174805	0.5027986005644672	0.5342258059318254	1.962975593503704	0.0029701420772721165	-1235.8754344803301	-1196.4740324708562	-1939.3436646039286	-54.25258110075979
2632000	0.8866638096393706	-4659.83131241914	-292.8460928426808	-4366.985219576459	10.942538344808717	33.30764702939125	2.140296354117568	4.124519331978671	2.325461219697143	1.4053282334592874	3.0	6.0	3.0	3.0	5.0	8.693015018143951	0.6201408640166097	0.5342258059318254	1.8456333300515615	0.0033047113341569297	-1233.1023591016997	-1192.465004837559	-1941.4178556371999	-47.23220424186535
2633000	1.6443009250867142	-4658.194471768422	-290.4536855742131	-4367.740786194208	9.520820581873538	61.00408106663141	1.3932684501145272	1.9457726292217723	1.1457780165375184	0.7342052100160404	4.0	5.0	7.0	2.0	2.0	10.811785100439542	0.5910735195729668	0.5342258059318254	1.8747006744952044	0.0037264724766271806	-1231.996979090568	-1194.1044957528832	-1941.639311350757	-45.81022418112488
2634000	0.7161833656477756	-4663.735651089221	-296.6616986842712	-4367.07395240495	10.791677776700128	131.90008814761592	1.1881336471508552	3.2124603050570992	3.3848373602508244	1.9666257626993489	3.0	1.0	6.0	7.0	3.0	10.811785100439542	0.6454761594550315	0.527192368462704	1.8273314720822613	0.0031731644066222654	-1233.264296719206	-1195.6522534639278	-1938.1574022218163	-47.35227237946571
2635000	1.796850952274454	-4669.236445586192	-297.6088018189898	-4371.627643767202	11.143345319642526	71.24509826250117	30.28036738347734	4.643472668188852	6.077416544722132	1.6235368760410185	1.0	1.0	2.0	11.0	5.0	8.8598271866326	0.5590979697046657	0.5515646965216338	1.8893373337736974	0.0031648143422930855	-1233.0541738454976	-1195.5739653909577	-1942.9995045307467	-47.73165420668748
2636000	0.9210700232085802	-4666.403173661689	-298.18667579151906	-4368.21649787017	10.620268562077948	21.014339706917628	36.8131626302697	4.184335975830892	4.697676921124911	1.103632253939538	1.0	1.0	3.0	8.0	7.0	8.46096628753464	0.6198077600775806	0.5628606422484673	1.8173315976739488	0.004033632289332526	-1236.4595826497298	-1194.9088398269764	-1936.8480753934643	-49.894932680662585
2637000	0.31414539515818163	-4669.840539333623	-296.8067422392245	-4373.033797094399	11.281583367693013	41.68633274164419	11.646444312447983	5.374772136119236	2.434286305544087	0.7736981214602441	2.0	1.0	2.0	8.0	7.0	8.46096628753464	0.6098887280418723	0.6415721930245462	1.7485390789335784	0.003471619483219844	-1238.2611220720523	-1196.599602881847	-1938.1730721405002	-50.41443137233992
2638000	0.17421246832335058	-4665.587508556022	-301.0093033652804	-4364.578205190742	11.787494039063876	37.686913653978706	4.768930055425056	7.445128224058932	3.746012568739089	1.1338362626605212	3.0	2.0	2.0	9.0	4.0	8.714283956667193	0.7377938740509116	0.5661914309472726	1.696014695001813	0.0031513900040988866	-1233.5862718434337	-1195.0315262052209	-1935.9604071420874	-53.94328876445536
2639000	1.311201038746935	-4660.292720704682	-296.2260341193321	-4364.06668658535	10.831554812805852	34.92039055023922	3.3767156144508976	4.91884168012485	2.9224876865195415	1.8309030332371905	4.0	3.0	4.0	6.0	3.0	8.83849247080719	0.5889107947777131	0.5804247256293295	1.8306644795929545	0.0033019543598967836	-1232.7034739660446	-1194.8937764097234	-1936.4694362095818	-50.02583394765501
2640000	0.10020146107554151	-4673.088391366141	-302.53071275523973	-4370.557678610901	11.799273606441513	60.66737795727739	22.717907816914362	7.570795092096169	14.530785987063373	1.6407204645120226	3.0	1.0	5.0	2.0	9.0	9.43622376146865	0.6158394956873237	0.44976790239571923	1.9343926019169542	0.0032039638292093347	-1234.0250918058814	-1198.1770204439038	-1938.3555663611155	-51.25316084841604
2641000	0.3072885906201879	-4668.030306106538	-301.45963872474647	-4366.570667381791	11.264007060632377	98.70456144658503	3.0828183160363385	2.450231650196514	4.572643244586827	3.254307214974881	4.0	4.0	1.0	3.0	8.0	9.43622376146865	0.5524319962729859	0.6682717762637513	1.7792962274632595	0.0028817533524040776	-1233.6829419320336	-1195.2176994518268	-1937.6700259979307	-52.826258600656246
2642000	0.4463378095952292	-4677.047456474414	-307.5033009254264	-4369.544155548987	11.024006919847272	57.175673786492	7.68747036466102	6.627544750916517	10.659470263552205	2.3853084614423143	3.0	2.0	2.0	2.0	11.0	9.981369674581455	0.7580514516953181	0.5956950776635507	1.646253470641128	0.002975310462790504	-1234.56704619039	-1190.2215525127795	-1944.7555568458179	-57.72583036773647
2643000	0.9632861270987116	-4665.667846944017	-301.52911542267316	-4364.138731521343	12.448559587133959	25.96256809289646	1.8177065484145127	2.2425459776290415	2.179102252406105	2.978444434906637	4.0	1.0	1.0	6.0	8.0	9.321426710495292	0.578456783314104	0.6040822712291324	1.8174609454567605	0.0028731265765437057	-1235.3523083339785	-1194.0841154010438	-1934.7023077863207	-56.69861221656579
