# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561778]
state	age(DUCK_GUANGZHOU_20_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2438000	0.5188339554506272	-4661.56597244696	-296.05588115314254	-4365.510091293817	9.158366713225567	124.01925261337347	19.67604479717769	7.520004278115905	3.555004145465759	1.4756580673289297	1.0	4.0	5.0	3.0	7.0	7.883759117328373	0.6255614960741566	0.5687650623290327	1.8056734415968045	0.004644852930079376	-1234.7870084429692	-1196.2426876424968	-1934.4803952083514	-46.397691706181746
2439000	0.47244479476401624	-4658.871822198314	-293.81720178854937	-4365.0546204097645	8.981571164390568	19.37394514434034	9.77381234440528	6.143945031844846	0.8356767469924193	0.8291235751685515	2.0	1.0	7.0	2.0	8.0	7.883759117328373	0.6097365162491588	0.6150569599458209	1.775206523805014	0.004052412429996985	-1231.5092177070323	-1191.2191948204188	-1942.3262078823132	-49.389099346096145
2440000	0.06769809098444401	-4655.988838244975	-297.6452408770754	-4358.3435973679	10.200779112285502	75.82339530859005	7.306944541893761	10.688858504005504	3.268110968362324	1.1045911485624156	2.0	1.0	10.0	1.0	6.0	8.661714778960619	0.626082709373507	0.6015158195578266	1.7724014710686602	0.003957049110558716	-1233.5796992608844	-1191.7062597079873	-1933.0576383990283	-48.82582227422598
2441000	0.446582682139379	-4670.14101193411	-299.26187446245547	-4370.879137471655	11.135413622601563	12.763254546419427	5.448587349332618	4.201716885894681	5.10881982608745	2.153529715739494	1.0	3.0	8.0	2.0	6.0	11.13846175583348	0.7110605318476186	0.5525895069559371	1.736349961196438	0.004001687342222279	-1240.9925221091369	-1193.9452749868474	-1935.9413403756703	-53.90252850541874
2442000	0.2675718906893314	-4663.214637644204	-297.53278760602774	-4365.681850038177	9.745064437767772	109.47064085512115	24.535589234358756	3.613363135031605	1.2797520421005109	1.4608825689006286	2.0	2.0	7.0	4.0	5.0	9.721007312369805	0.5779425947939482	0.723864508061785	1.6981928971442606	0.003527057117814813	-1233.9734749575707	-1188.7054043693274	-1943.0029707112787	-49.01013896817731
2443000	0.6992031304352322	-4660.500289028389	-299.13688866504634	-4361.363400363342	10.11080616140801	19.47994496415654	2.427068798244129	13.107317126982727	1.151409766184653	1.4644153352317764	4.0	3.0	5.0	5.0	3.0	9.197434410065942	0.6713455811381097	0.5694697653606214	1.7591846535012623	0.003798543251589382	-1231.9126177688333	-1192.152137221494	-1937.2986453730152	-50.23508632475159
2444000	0.5762815605474052	-4667.813429187042	-300.41966692345625	-4367.393762263586	10.714389572505882	44.01891640279941	4.044036949402441	7.746300620602074	1.5474839955422286	2.1678063897687196	3.0	3.0	10.0	3.0	1.0	8.146916866812376	0.7039455703949562	0.38876292835873955	1.9072915012462979	0.0039518313459580845	-1233.9877472020605	-1197.806156077534	-1935.599858983991	-53.00520300475902
2445000	0.40316527021236337	-4659.36652578017	-295.8466285662099	-4363.519897213961	9.779597515706595	40.44663882066723	11.12843919468495	6.280002213124793	1.136230816584588	0.7459563853757083	2.0	3.0	8.0	4.0	3.0	9.477196459640203	0.5762935948477614	0.6038499103128913	1.8198564948393408	0.0038156388599765306	-1231.3522509036163	-1193.8594957376106	-1938.3081505727332	-49.887767219260255
2446000	0.5681189947836012	-4664.230449519372	-298.0089713014675	-4366.221478217904	10.602836801588019	31.96279146337033	16.264122258587143	7.389695662079287	1.1869096534025831	1.539363361352419	1.0	4.0	9.0	5.0	1.0	9.621535113273858	0.6009738910476691	0.5211338449012952	1.8778922640510292	0.003478285075713849	-1233.2306030168704	-1197.1240097720374	-1935.866865428997	-51.176143384586894
2447000	0.2984917564154008	-4666.458198485672	-296.25305163424207	-4370.20514685143	8.860186719669512	181.77931612608486	30.904373515918916	8.949222182823945	0.6509565893534208	0.6407980700554536	1.0	4.0	8.0	5.0	2.0	9.33008031501403	0.6259511371939305	0.5349270618899403	1.839121800916123	0.004361657844327671	-1233.6424717921948	-1195.49456819472	-1941.0681068645154	-46.645838268384566
2448000	1.395580938286629	-4666.377320533939	-296.2569958971971	-4370.120324636742	10.336942390687561	13.098269438795874	14.176231557477797	4.878169773783477	0.6093994030392914	2.3576860551842738	3.0	1.0	10.0	5.0	1.0	9.30977812025479	0.4735814604796414	0.5349270618899403	1.9914914776304118	0.00423631112194075	-1232.4522316891705	-1197.256324155199	-1940.4117687923726	-49.461206427723674
2449000	1.0451405977144503	-4665.419290758255	-289.1022023048008	-4376.317088453454	9.766446374836393	63.215979382525205	11.052605767470565	3.382066330325279	1.5179287903631986	1.251100598972561	1.0	2.0	9.0	2.0	6.0	9.394128633956324	0.7396443946091107	0.4696785551548577	1.7906770502360252	0.003729831587962571	-1236.7446981954342	-1193.5229515427523	-1946.0494387152671	-42.518125488919914
2450000	0.9256016836635581	-4660.645933113801	-291.9616400339373	-4368.684293079864	10.08352876441533	61.788825963503015	5.848013256705333	2.99497655420461	1.0976241042980432	1.733801652518898	2.0	4.0	5.0	6.0	3.0	9.25720004627176	0.5894095874697268	0.567057879570407	1.8435325329598597	0.003954008198488047	-1235.1026309122383	-1195.317180130883	-1938.2644820367425	-45.72123332685665
2451000	1.3416984646556247	-4669.72842241279	-297.3721293482442	-4372.356293064546	11.925497590877676	50.474914844428085	6.319391494123248	2.03421697626931	3.13014567771702	1.366406285068598	1.0	5.0	2.0	11.0	1.0	11.347853686826275	0.5344191067820734	0.6220483602580604	1.8435325329598597	0.0033554799473348774	-1238.699890492223	-1197.5608149373525	-1936.0955876349703	-50.724447201389886
2452000	0.8094928296289177	-4668.608993658027	-298.4274277066027	-4370.181565951425	10.717846393847136	34.48140254248201	15.362343876607369	2.8658749233084375	2.3077131656298118	6.3287923518651	1.0	3.0	4.0	10.0	2.0	7.753564701121667	0.7387718301093058	0.4616763565574441	1.7995518133332433	0.003829351898334033	-1235.8917668338495	-1194.7623355084072	-1939.5274636091683	-50.23910746032433
2453000	0.5122091057113085	-4670.467658315933	-299.19139400969925	-4371.276264306233	10.393537020923652	47.1416863137932	12.891916589235661	5.080133098430083	1.903992963415631	5.398936636775608	2.0	4.0	5.0	8.0	1.0	8.240793050854688	0.6070332572056216	0.6236916403112154	1.7692751024831563	0.003804585782316585	-1233.1278703966002	-1195.855846656656	-1942.292547252977	-50.413675822974
2454000	0.31604331748403425	-4666.663688248993	-297.42964997155605	-4369.234038277437	9.811598391039407	23.304088057215694	14.42918494190858	7.364553244354656	2.3158870508135174	0.43459912527093536	4.0	4.0	3.0	5.0	4.0	9.55792619368399	0.49754541656587187	0.6302982000034427	1.8721563834306787	0.0040161712046927174	-1236.6800995175192	-1199.0918420407465	-1933.4620967191715	-51.47910174281018
2455000	0.03257144322539743	-4662.531097271032	-294.83684483082266	-4367.694252440209	9.604139703092953	19.110899891965463	5.955005785864166	9.890819166023247	3.5013132084476024	0.710102706848151	5.0	5.0	1.0	2.0	7.0	10.261477740117753	0.7456271445637612	0.6057501625095253	1.648622692926707	0.003782645883236354	-1234.6685972585105	-1193.9512461283807	-1939.074409053318	-48.49110927675978
2456000	1.0008812249788521	-4669.371198278187	-300.8324189975081	-4368.538779280679	9.945475917637351	131.9682661845978	20.669321176033712	4.506594438536572	2.4762525765316323	2.082186888462111	3.0	3.0	6.0	3.0	5.0	9.63546872457226	0.5976339609963037	0.5096445763320941	1.8927214626715958	0.003555380784355904	-1236.5245181544992	-1196.239331403073	-1935.7749297231069	-51.33740548063434
2457000	0.4403349028248389	-4666.836145091778	-297.9920810757151	-4368.844064016063	10.265784168227809	37.15393086602463	16.216748620910593	4.810026536082319	3.8726784338693854	1.1583564899181722	1.0	3.0	4.0	6.0	6.0	8.048664066449977	0.6152164833238885	0.5111759880122918	1.8736075286638136	0.0032873565619841788	-1233.3186106463531	-1192.9196266868055	-1942.6058266829048	-50.86991363341171
2458000	1.0329295838401222	-4671.371466142615	-302.0147110046963	-4369.356755137918	10.674229014441478	99.65931219114619	25.08051879913652	3.8855020729756564	3.0482439647391506	3.907188350331751	2.0	3.0	4.0	3.0	8.0	10.595847866672504	0.6850796442243169	0.6088896528874322	1.706030702888245	0.003488459886605351	-1234.2077300076364	-1196.393362611071	-1938.755662519211	-52.02543078926122
2459000	0.9033902738820885	-4669.042175797024	-298.26295609895317	-4370.779219698071	10.748010770222583	46.67647514839671	3.8495901567219186	1.2905180126714277	3.0482439647391506	2.704891014905249	4.0	1.0	1.0	8.0	6.0	10.347702189222348	0.5604525168925819	0.6285073531043183	1.8110401300030938	0.003218444502420269	-1233.6695599559848	-1197.75854155423	-1939.3511181878557	-51.596524880919404
2460000	0.12846346420386157	-4673.106296086186	-307.1376979624683	-4365.968598123718	12.24411998165582	38.0382039892145	45.95897215032171	4.427690488252355	7.077643949881758	0.6702364172897726	4.0	1.0	1.0	7.0	7.0	12.185497635806758	0.624610632046067	0.5926369876169338	1.7827523803369931	0.0031147438776358374	-1232.5717137513134	-1195.9518846882074	-1937.4449996841977	-56.83142651078662
2461000	0.4546494840411408	-4677.439913881496	-309.53827435239447	-4367.901639529102	12.648217997431246	29.2200567083238	11.634246616428804	17.894219938919257	3.9792929119745093	1.9474547047432833	3.0	2.0	6.0	7.0	2.0	9.13732880299686	0.6707395597272343	0.6020559060184016	1.7272045342543583	0.003099399575313979	-1233.94496051384	-1197.25960213985	-1936.6970768754118	-60.95015151648898
2462000	1.2729846053833942	-4678.98216576292	-304.3990927616146	-4374.583073001305	12.860363390803686	47.116187880051896	12.026168867684335	8.933595980165956	6.448234585402975	1.1485611081790517	4.0	1.0	1.0	7.0	7.0	8.909019234541937	0.4899553894902805	0.6682613780835645	1.8417832324261492	0.0027660063859998416	-1236.339320660371	-1199.0600684312774	-1939.1836839096568	-55.80956798493883
2463000	0.15393087937311467	-4678.029388174022	-306.430586209609	-4371.598801964413	11.164503318773534	29.46253066872228	16.864289197379367	8.711272309543903	10.758470782767299	2.488551686644731	3.0	2.0	1.0	7.0	7.0	7.973970363110229	0.5350409461240835	0.5549742432747208	1.9099848106011896	0.0030905999836914064	-1235.523203299146	-1194.374712887998	-1941.7008857772687	-57.40888031144206
2464000	0.11827355131530082	-4669.616482060703	-305.64061263616765	-4363.975869424535	12.031264429961007	52.45828630080735	30.30726052598194	5.576493892351485	7.32528775745874	3.595796487868567	2.0	2.0	1.0	7.0	8.0	8.573762645689788	0.5360729659066138	0.5335039915631385	1.9304230425302413	0.003013105034429585	-1235.231741079563	-1195.9640165076835	-1932.7801118372881	-55.62586584317549
2465000	0.5973630976123943	-4669.348143895503	-298.8496499894427	-4370.4984939060605	11.062186689584026	44.051023130077255	12.465232281855943	3.36835888000342	4.657857421521493	1.5345519713035496	2.0	2.0	5.0	4.0	7.0	10.738979415493137	0.6597323762008038	0.5736030070720991	1.7666646167270905	0.0028593260108855842	-1232.169522853398	-1195.211810792396	-1943.117160260267	-51.105164594593546
2466000	0.39937539204048855	-4667.891343960099	-300.55747527185264	-4367.333868688246	12.213970312859848	57.256248593953984	6.094710467548043	9.07930937571288	4.941810791533783	1.504372514160444	2.0	4.0	3.0	3.0	8.0	9.085657209015597	0.5941986002864799	0.5908236044964599	1.8149777952170538	0.0029361567986720795	-1231.7737571343487	-1190.6311789702897	-1944.9289325836078	-51.94118385230937
2467000	0.22619821074634672	-4668.273039831249	-301.719906125693	-4366.553133705555	12.063315738888525	32.23180549465105	8.71259908087423	8.420163257013943	2.488428475866271	1.239851749676147	2.0	2.0	8.0	2.0	6.0	9.160959967510308	0.6004776760682882	0.6331529707112395	1.766369353220466	0.002965632706402499	-1230.0279458688296	-1192.0093774041286	-1944.5158104325972	-55.062962793373714
2468000	0.334694847164269	-4666.532172240494	-301.2309978785553	-4365.301174361939	11.027730654481557	75.58404663517975	4.53507252816867	5.148573399942016	6.121502557025324	1.3150258276486875	2.0	5.0	5.0	3.0	5.0	9.524046280991493	0.6255192315868635	0.6391821479092714	1.7352986205038587	0.0030038467384404474	-1234.0242046369315	-1194.5259300420773	-1936.7510396829302	-52.506739033072364
2469000	0.6526402377400689	-4676.702012398698	-306.1872321321587	-4370.514780266539	11.86382853612222	38.13241141498303	6.3589802693531325	21.91729157556341	4.677768777726787	1.1825196210197453	3.0	3.0	2.0	3.0	9.0	9.01684650941586	0.6065484439272103	0.6605676801533669	1.7328838759194165	0.003291391519298415	-1232.3348303119678	-1197.3723596072964	-1940.8075903472743	-55.88788173688466
2470000	1.142847423562804	-4667.381200909632	-303.9088020687892	-4363.472398840842	10.82075300334635	26.493061755304314	46.228437720583706	11.109466841912822	7.892248405577796	1.4361290113744518	1.0	1.0	7.0	2.0	9.0	9.01684650941586	0.7319619687167147	0.5841317345373184	1.6839062967459606	0.0031287801454293537	-1232.151090447258	-1193.0570316628061	-1938.2642767307784	-53.71254108137661
2471000	1.0713720529991084	-4670.431654914367	-297.08172442228494	-4373.3499304920815	11.519927390270022	88.84626538609645	5.173766674123341	3.5753052393526463	2.7746685873121044	2.2958860264465817	1.0	2.0	12.0	1.0	4.0	9.01684650941586	0.5569797229503424	0.5735570253897817	1.8694632516598695	0.0031016168229976476	-1233.6438020480618	-1195.9663970308156	-1943.7397314132043	-49.35933488774351
2472000	0.2992870184737564	-4673.774743746267	-301.22946609233117	-4372.545277653936	10.344963731864603	59.782743346902414	11.144549781639478	4.304954353250965	1.8969022022546385	3.5534071740622086	2.0	1.0	13.0	3.0	1.0	7.9956469862441075	0.6185938853511592	0.7092323038562757	1.6721738107925586	0.0031904707686476303	-1233.7634528366789	-1193.4761161020415	-1945.3057087152156	-53.31308443208308
2473000	1.698238773098614	-4668.011352811915	-298.8154008365939	-4369.195951975321	10.019780921509001	307.09931895058355	10.628998461882597	5.293485705518696	0.5525860789783942	0.5112001819180431	2.0	3.0	8.0	4.0	3.0	7.9956469862441075	0.5143464892985642	0.504576242557955	1.981077268143474	0.0035720823522107587	-1233.7318356910048	-1193.6382649061868	-1941.825851378129	-50.02460614040112
2474000	1.236038109879399	-4665.172241912679	-297.64847152492155	-4367.523770387757	10.39196813967077	148.1013366710368	6.975528109942622	2.051015788055627	1.900564508645334	1.4276008302025502	1.0	7.0	6.0	4.0	2.0	6.4604771957754625	0.6006399758619976	0.6372161201999451	1.7621439039380506	0.003662982445119718	-1233.8500073694024	-1194.8219489510511	-1938.8518140673036	-50.20665033717398
2475000	0.11024294517578825	-4661.7791990954365	-291.44807390581684	-4370.331125189619	10.694873515972388	55.96296623015179	8.239069610834841	3.1492028346433876	1.7516758548980382	0.8175046473324654	1.0	2.0	10.0	3.0	4.0	8.64653565815262	0.7833366067713192	0.5850072506614086	1.6316561425672655	0.0033401817406237956	-1235.4251426742528	-1192.229119579276	-1942.6768629360904	-45.61403732179389
2476000	0.03755486300196864	-4659.806724575425	-297.05333011346886	-4362.753394461955	10.060524362736532	121.60082447689578	10.922394967593835	3.0515400442105327	1.9229941853750878	1.7944472056933596	1.0	5.0	8.0	3.0	3.0	8.587237424683932	0.5502636933321505	0.5892248868241232	1.8605114198437196	0.0035754813015925102	-1233.7809826103469	-1191.2416440424722	-1937.7307678091368	-48.950181229764894
2477000	0.1570460028050773	-4667.839851349144	-296.1004384841706	-4371.739412864973	10.11823938796389	29.823175856333847	6.856625800509044	4.080582099025241	2.4988173852913516	1.8515681965497535	4.0	7.0	2.0	2.0	5.0	10.005282743872451	0.5486317303393158	0.6731621769351968	1.778206092725481	0.003599135617872469	-1234.3531039252753	-1196.9442068259575	-1940.4421021137405	-50.322586924706115
2478000	0.9417281838567995	-4668.834462684835	-299.1971273974323	-4369.6373352874025	10.866045196072783	32.5698923314861	5.657028614078038	4.338520750522494	0.6339523498461522	1.7004745479433596	3.0	4.0	9.0	1.0	3.0	8.883683305918876	0.5856307959955258	0.6454121087947934	1.7689570952096745	0.003925497370456022	-1235.5915949009602	-1195.9598674214928	-1938.0858729649497	-53.27389997415131
2479000	0.4401589817427778	-4666.223669140423	-294.6031767240229	-4371.6204924164	9.719437641753617	22.44759660780315	24.4646118493363	2.152686356517372	1.7325937725749025	0.8279159976814175	4.0	3.0	7.0	2.0	4.0	9.457226759842838	0.5427783723912403	0.6217721899650778	1.8354494376436756	0.003709447491475455	-1236.425280756322	-1195.1970331913644	-1939.9981784687138	-48.90141146505274
2480000	0.1090061147135799	-4667.64972370418	-299.73133387595163	-4367.918389828229	10.667906572312669	37.654029180037384	7.88338079083754	2.468965460930913	0.6282001957217739	0.7237823822781366	5.0	1.0	10.0	1.0	3.0	9.697285551954725	0.6367061236360257	0.45108619667552446	1.9122076796884435	0.003037298610855871	-1231.9228870489287	-1197.6886511315172	-1938.3068516477833	-55.51129822871697
2481000	0.5281123581469105	-4662.653506017371	-295.99975016559057	-4366.65375585178	10.56103771908383	22.880002794530803	4.161129920692391	2.3283467797256017	0.7536094499288836	0.8167055517498344	5.0	8.0	5.0	1.0	1.0	9.314599380599418	0.5189240858956675	0.5262130143290243	1.954862899775302	0.003718260403731767	-1233.8471573631737	-1196.2407859942514	-1936.5658124943552	-53.11226048422654
2482000	0.5271482857389849	-4669.910103274993	-301.5488867835058	-4368.3612164914875	10.528337357948796	30.87437093479326	16.293832880609717	3.5957806069287632	3.075047667117164	0.9826455157457609	5.0	1.0	1.0	10.0	3.0	9.314599380599418	0.6238877517310222	0.6260543231719432	1.7500579250970283	0.00338862429487744	-1236.7403881231867	-1192.7115364633269	-1938.909291904974	-55.08190690195118
