# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153561734]
state	age(DUCK_HONGKONG_Y283_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2307000	7.833195175943783	-4667.530826998178	-302.3277685329268	-4365.203058465251	11.893553243031462	71.91876683931046	3.7635161507855592	9.620307423493108	2.2093921261741594	4.319512724214846	2.0	10.0	1.0	6.0	1.0	9.889581626530589	0.679532379227052	0.5798887697695742	1.740578851003376	0.002905078886982312	-1232.577691349408	-1192.4398926431331	-1940.1854744727093	-52.05149591967848
2308000	7.603542960578935	-4670.881078237986	-303.22741549131763	-4367.6536627466685	10.733952041151811	91.5112422049626	11.144504372692845	0.9607574836672523	0.9023283395548329	2.840053334335372	3.0	10.0	2.0	2.0	3.0	8.753519288577907	0.5539243195235262	0.6973470684891194	1.7487286119873564	0.003079702238400607	-1230.6877928796696	-1194.4572538580558	-1942.5086160089434	-55.20374184270442
2309000	7.603542960578935	-4669.921775975869	-295.20771486635994	-4374.714061109509	9.861769999064137	106.6583721789968	5.501147300179392	3.2114906716389497	0.5706305923441034	0.4735348155838651	1.0	14.0	1.0	3.0	1.0	6.51849412712926	0.5149703733950826	0.627942833148285	1.8570867934566344	0.0034511040811039794	-1234.375441590411	-1191.7588734838832	-1948.5797460352153	-49.7817299519632
2310000	7.74568430470308	-4667.8686637188575	-300.3655862419009	-4367.503077476957	10.112337636161177	146.1480169725021	3.891845833937697	1.46954138072818	2.3631612693177866	1.5666514047256428	1.0	12.0	2.0	1.0	4.0	10.69295096689776	0.5126875694427749	0.5623827195365102	1.9249297110207166	0.0033497851883521335	-1235.3351568448722	-1193.2034453907568	-1938.964475241328	-52.489152042496734
2311000	7.9719574331185825	-4663.277350527524	-297.21640379031174	-4366.060946737211	9.360494141582716	57.51219942144347	10.524007616281088	4.717732686325059	1.2436040450968289	0.7010157901719658	4.0	6.0	1.0	5.0	4.0	9.17254998694523	0.5283834021322095	0.5965894306351206	1.875027167232672	0.0035524760786767333	-1232.8850301787056	-1191.74437084405	-1941.431545714456	-51.0561146323383
2312000	8.091851302447939	-4661.655270192129	-302.12356561384695	-4359.531704578282	11.270386094909034	154.90548118398488	8.30586587287095	5.584888827426987	2.8291895528047966	1.6772433111046872	1.0	8.0	4.0	6.0	1.0	8.829623348956687	0.6452904870953833	0.558543722874579	1.7961657900300396	0.003392179085135366	-1232.7428327901232	-1190.2179371684583	-1936.5709346197011	-52.898860342155906
2313000	8.091851302447939	-4668.231269216776	-301.6184913932967	-4366.6127778234795	11.287979182327215	86.62863841976646	15.74720836573302	1.508480291738403	1.193818480242263	1.028453223918122	3.0	10.0	1.0	3.0	3.0	6.4095800739808615	0.5207499750640442	0.530462535799905	1.9487874891360526	0.0032920805874941074	-1234.354579241075	-1190.8248778950683	-1941.433320687336	-55.3035459638732
2314000	7.864397544575439	-4670.438146542428	-301.6015880632204	-4368.836558479207	13.266126944336445	38.08296746769711	7.993439354177102	7.490782402334073	2.210436652452447	1.9104207042606132	2.0	3.0	6.0	4.0	5.0	9.258466470268683	0.4861993065326632	0.5637437254456412	1.9500569680216975	0.0032047516966666805	-1233.105275696004	-1192.4434345454467	-1943.2878482377564	-54.646149365975056
2315000	7.926691409559795	-4666.611384454501	-301.54477039760667	-4365.066614056894	11.511703487635607	36.942321033149305	8.371289842303275	4.662662006833536	3.2183545835604375	1.101099669401602	3.0	4.0	1.0	6.0	6.0	9.166282064564784	0.5557295906377439	0.5333729510658638	1.9108974582963942	0.0034719793524389387	-1232.2671138045637	-1193.6222304531036	-1939.1772697992265	-55.202791174685174
2316000	7.887452849137098	-4660.546514953184	-295.3739908550605	-4365.172524098123	10.090603273968917	61.52856001329037	4.8683040977659555	4.712783678397188	1.9616757369095947	0.7726992837120776	4.0	6.0	4.0	2.0	4.0	9.07919225945125	0.5739307757165393	0.5408506668167459	1.8852185574667168	0.0034983281459541778	-1232.2031704006288	-1191.5409952550174	-1941.4283584424766	-49.006349559069534
2317000	7.887452849137098	-4656.530176202473	-294.07300547116847	-4362.457170731304	9.084632423340112	21.532316132472843	10.195774562538478	3.37250452387092	5.83595183731491	0.8029679128168279	1.0	5.0	3.0	5.0	6.0	9.496915108403824	0.6884062715104154	0.48794358080623185	1.8236501476833544	0.004233596477136667	-1234.911369488163	-1189.5438691775034	-1938.0019320656374	-47.45042761615498
2318000	7.700471814090456	-4661.452309005932	-289.7618927484841	-4371.690416257448	8.918968987576015	31.51102620122317	27.198834589228834	1.5727968558074488	1.40124563759541	0.8585312230622767	1.0	3.0	7.0	7.0	2.0	8.675451398455797	0.5062173684708113	0.6683695630524545	1.8254130684767362	0.0045966917789129836	-1235.4767496047052	-1193.5196989608255	-1942.693967691917	-43.924223575909316
2319000	8.059312238860254	-4658.470475872855	-290.891630790932	-4367.578845081923	9.522654497659822	60.92335328836285	27.11714438370594	2.9735195952202726	1.137188731182681	0.5848925621575173	1.0	2.0	8.0	8.0	1.0	7.051740434764805	0.5062173684708113	0.5022869048759524	1.9914957266532383	0.0038852191915015504	-1237.0987852766664	-1193.1578515324109	-1937.3222082728455	-44.490614390620856
2320000	8.059312238860254	-4667.11836373239	-300.37514395275855	-4366.7432197796315	10.145880128817504	13.970475237012087	9.527899946812875	7.911533824152333	0.758875704527673	1.9721579924567547	5.0	4.0	6.0	4.0	1.0	9.28746713029004	0.5958786939079593	0.734123952198246	1.6699973538937967	0.0037642623581508852	-1233.0166663580305	-1192.4699194524064	-1941.2566339691946	-54.36038130571333
2321000	7.413104504394075	-4657.837875766281	-289.8059356283663	-4368.031940137915	9.524182844759089	21.68399188787264	6.660113238772846	2.0126545064265846	1.185102178515689	1.301784707430261	3.0	9.0	1.0	4.0	3.0	7.47775380273516	0.5582900638192875	0.6291533277528012	1.812556608427913	0.004148122693427413	-1236.2689933950896	-1191.5122693905894	-1940.250677352236	-46.32030261520645
2322000	7.476948463084874	-4661.112317588252	-290.2255054534063	-4370.886812134846	9.2790258069717	31.949735274277526	4.710614414957042	1.2474558048501396	1.5256424212882587	1.2039742800671775	4.0	7.0	6.0	2.0	1.0	7.47775380273516	0.5869459128227145	0.6060647064472107	1.8069893807300765	0.004510885010876678	-1235.3360434081349	-1196.2955961662426	-1939.255172560468	-46.408977425707285
2323000	7.4624955775735415	-4662.740516069223	-290.60904098669783	-4372.131475082526	10.444335728507266	47.449739065603616	3.2115044636314862	2.8615300745560317	2.1408828915625993	1.6279064864507118	3.0	6.0	1.0	3.0	7.0	8.308772609107676	0.5732572616155692	0.6464990854709566	1.7802436529134755	0.0039012950907121318	-1234.8439887520656	-1197.9757286568636	-1939.311757673597	-45.06730597887568
2324000	7.6460777704441245	-4663.268326647363	-293.5976743057112	-4369.670652341652	10.16463858538755	48.19258201618715	2.548226636434066	4.279482061281145	1.9917940918873582	1.5187386284172237	3.0	7.0	3.0	4.0	3.0	7.957310452775169	0.4818160838738284	0.5613880255683024	1.9567958905578706	0.003737228509092943	-1236.6890997187902	-1191.081998620842	-1941.8995540020207	-47.47619960718416
2325000	7.783909823499652	-4663.72072111329	-293.9229777346188	-4369.797743378671	10.559974541956846	46.53697181549516	2.100595595909777	2.379279020921424	1.7322483660760764	0.8745344409110197	3.0	8.0	2.0	4.0	3.0	7.957310452775169	0.45940513739029953	0.5998871943166979	1.940707668293004	0.0035278728801711986	-1239.4412049827233	-1191.4814809693612	-1938.8750574265869	-49.34072648095415
2326000	7.674038190917921	-4668.801807403699	-304.5410749234649	-4364.260732480234	11.087523560966588	318.7251835108702	10.611882496312672	4.717529416517287	2.1341456335650903	2.9348482937286207	2.0	8.0	2.0	7.0	1.0	8.55077935612262	0.6242990714456181	0.6024939567383022	1.773206971816081	0.0037020586854454225	-1234.6981108748416	-1193.5312916538865	-1936.0313299515053	-53.631139540704524
2327000	7.512128668193522	-4670.381251316235	-300.3004962063514	-4370.080755109883	10.671352586118733	60.080610654740255	5.957362790751583	6.004314795127278	2.0066145141197036	1.492298346544267	2.0	12.0	3.0	2.0	1.0	7.79713883129939	0.5148325657877028	0.5694708397315131	1.9156965944807853	0.003329405349274319	-1235.4787706714042	-1194.4669994845708	-1940.1349849539085	-53.33837796676958
2328000	7.878955741757917	-4669.540082094097	-304.1574408879994	-4365.382641206097	11.392897262529559	135.93906829805059	11.531515861774476	9.537271119843956	2.0964521626356865	1.1151646008670586	1.0	8.0	3.0	3.0	5.0	8.90724206685799	0.5204341420202169	0.506699357587778	1.9728665003920063	0.003335322094226586	-1233.2758061428551	-1190.5855286132755	-1941.521306449967	-54.783479627490934
2329000	8.10723344904551	-4675.601636163156	-307.79113626853456	-4367.810499894622	11.039594225364324	60.7726012536604	19.570240680000545	19.767629493648936	5.513888260275681	1.884457656265604	3.0	7.0	1.0	4.0	5.0	8.90724206685799	0.7298848077389558	0.4591197630548741	1.8109954292061712	0.00303505872756244	-1234.7076500828891	-1191.370806532288	-1941.732043279445	-57.51334721956637
2330000	7.856524128763725	-4672.374567257733	-306.09684584453885	-4366.277721413195	12.085694192518197	55.40689197125532	2.1065632202043822	3.99158046568848	4.874414998717781	2.8947976404418854	5.0	2.0	2.0	4.0	7.0	8.029042117227979	0.5705932559328586	0.7640767801305646	1.665329963936578	0.002817090157784848	-1232.8883529757788	-1196.8853024885711	-1936.5040659488445	-58.26471758967132
2331000	7.521372619967963	-4676.193439562341	-306.2142494868786	-4369.979190075463	11.64168508728437	77.43563105532611	8.736770538612163	5.468091149052197	7.222257011653179	3.405699851213027	3.0	3.0	4.0	2.0	8.0	7.652400687722455	0.5057447142886173	0.6280715770248078	1.866183708686576	0.0023697606027284833	-1237.2462068120863	-1192.7430143095635	-1939.9899689538124	-56.84713521965415
2332000	7.594538546143962	-4672.630438096595	-305.4064573367274	-4367.223980759867	12.270547861871467	202.43456315699865	18.988362602258995	1.3167029569882138	3.7958735656191784	2.6360330423587226	1.0	5.0	2.0	5.0	7.0	9.65248160523368	0.6707411344736098	0.6056856878300426	1.7235731776963488	0.00295882677390919	-1231.9813745243328	-1194.3671112732643	-1940.8754949622696	-53.96657576373841
2333000	7.549447712178814	-4673.993227147621	-307.1439679800664	-4366.849259167555	10.577338773725353	124.60905724416715	15.773633109697576	15.90170244567706	10.202571087111652	3.0363199575150794	1.0	3.0	1.0	8.0	7.0	10.19049024978462	0.61997977245259	0.634035701073701	1.7459845264737104	0.0033903934604777235	-1231.5137499248608	-1192.439147000164	-1942.89636224253	-54.99232542913261
2334000	7.792889301589259	-4674.513103841479	-300.56669620205025	-4373.946407639429	11.755232390245109	56.666316406687386	3.633735980493692	5.94046741371017	7.669818214088394	1.5886930388551583	2.0	5.0	1.0	8.0	4.0	8.615965916752247	0.48969718762028536	0.6256312154042009	1.884671596975515	0.0035763048376003057	-1238.764126285907	-1195.6325338395368	-1939.5497475139848	-51.77368365100596
2335000	7.918155674035799	-4666.116336059317	-299.0736222060386	-4367.042713853279	11.451150503932627	55.29911141830559	43.71687969496377	9.225106152466731	3.596204171402012	1.6546716688947976	1.0	1.0	2.0	8.0	8.0	7.601779107926341	0.6853688250671522	0.5455103261250464	1.7691208488078025	0.0033537983578179947	-1234.7898754272285	-1195.123501020716	-1937.129337405334	-49.63015858361575
2336000	7.797665106590763	-4664.958115246998	-297.1651912641001	-4367.792923982898	9.722582653325647	54.71038738787626	13.70484451998577	1.8730924040798318	3.6667869131317574	1.7370986517714628	3.0	3.0	2.0	6.0	6.0	9.822216325627108	0.6683737354949624	0.6482960071731606	1.6833302573318778	0.003487618257342031	-1233.629257868904	-1193.3356280319558	-1940.8280380820383	-49.25475032472665
2337000	7.797665106590763	-4671.922981183628	-295.61199294954605	-4376.310988234081	8.901726686651267	48.34222930633762	7.363428103558962	8.34849503198824	3.629454874110591	0.6116752487469278	3.0	5.0	1.0	5.0	6.0	8.814565617620351	0.7071007455928678	0.4921465930316653	1.8007526613754676	0.00367718024422324	-1238.1246571059505	-1195.9735392990547	-1942.2127918290757	-48.123406223903295
2338000	7.916598110350742	-4661.959719900246	-298.28022814480414	-4363.679491755442	9.883805462237175	94.82366129594442	7.085273051386746	1.9124317067502776	3.704807299327517	1.0071717728004665	4.0	6.0	5.0	1.0	4.0	10.212057981989842	0.5888518656067057	0.5040074223286855	1.90714071206461	0.003487092299727185	-1231.473629264136	-1195.4878374856503	-1936.718025005655	-50.124370838341754
2339000	7.916598110350742	-4667.319889565544	-297.7513889297484	-4369.568500635796	9.240603422018168	44.231945324275365	8.14016047405609	5.1880488095929325	1.2249630394340771	0.911252673018358	2.0	1.0	10.0	1.0	6.0	8.10691380729489	0.5762799342159038	0.6308324342209	1.7928876315631974	0.0036108293726994124	-1235.4539635579174	-1189.8569730741535	-1944.257564003725	-52.07380155195378
2340000	7.954886814328461	-4665.056205422788	-301.55265514252625	-4363.503550280261	10.18751660571026	28.728016498725992	13.502785301035342	5.660015293257674	9.987262063631743	1.836626938143417	2.0	2.0	8.0	1.0	7.0	8.239257551316873	0.6496576835720078	0.5869208245804991	1.763421491847494	0.003651062752541558	-1231.5492900904214	-1192.0081993562758	-1939.9460608335642	-52.99423536806626
2341000	7.954886814328461	-4675.962678065338	-306.1332297978575	-4369.82944826748	11.212306102437447	14.630803865360349	5.736067500330991	10.628303528468571	4.814985291600055	1.6209903999455806	4.0	3.0	5.0	2.0	6.0	8.377423063563112	0.5614301435353034	0.6626284571361206	1.7759413993285769	0.003356230161112358	-1233.8805544168042	-1191.171765211023	-1944.777128639653	-59.66626042173775
2342000	7.5762532612997555	-4672.888348286499	-302.3481080921848	-4370.540240194315	11.025261899705754	49.541785095139474	28.766328578056857	20.03130268064161	5.200873523047507	2.267363335006639	1.0	1.0	4.0	6.0	8.0	8.664953527011253	0.5657711172839238	0.4175383184174078	2.016690564298669	0.0036328728486995196	-1234.4701632746373	-1197.0178341643607	-1939.0522427553171	-52.14676222286231
2343000	7.9443306943566565	-4666.224700249347	-301.0026111615334	-4365.222089087813	10.746284167721765	101.10973066696022	5.0651662115766705	10.892944654856473	3.5367707917952074	1.6550567019409042	3.0	4.0	2.0	3.0	8.0	8.621074957216244	0.6087914457487625	0.5713781052436631	1.819830449007575	0.0033884426002881046	-1233.6354158338004	-1194.3238577769196	-1937.2628154770935	-51.09046552853547
2344000	8.040990345193924	-4672.477874733254	-303.46628015230147	-4369.011594580952	11.242453069266245	33.863549624696	0.7955705842077029	3.885618937633824	8.16847437234852	2.6993236232641893	3.0	1.0	4.0	4.0	8.0	13.54175929352762	0.638476606238094	0.6815366217921008	1.6799867719698056	0.0032813148157508193	-1238.3963328124808	-1196.0835946283858	-1934.5316671400851	-52.9881977133077
2345000	8.040990345193924	-4663.7920195663555	-303.4215093863372	-4360.370510180019	10.868163004582374	56.1638126095306	13.300230913678776	7.753670256888625	5.158615061133184	1.8572093273238564	3.0	4.0	4.0	4.0	5.0	8.876082938793973	0.5991557439453964	0.581431106049954	1.8194131500046502	0.003345962890671155	-1234.2702003867273	-1189.70953720747	-1936.3907725858214	-54.801361003080125
2346000	8.05328155518049	-4667.9470028562455	-298.8059222013264	-4369.141080654919	11.14472013113002	109.087408664195	7.417481866553111	4.161569376618883	5.092028791212866	1.257530896040472	2.0	5.0	1.0	6.0	6.0	11.506445338060255	0.49663363585214715	0.5644521787470271	1.9389141854008263	0.003239914907078328	-1236.405098189742	-1192.794464921589	-1939.941517543588	-49.563209351305346
2347000	8.05328155518049	-4661.021381294719	-298.0374410093292	-4362.9839402853895	10.487802224430258	75.490478516871	5.624939423959159	2.356372738022022	1.37938693181996	0.9234214336659714	3.0	9.0	2.0	3.0	3.0	10.257940255097683	0.7041442665011306	0.5805383863692395	1.7153173471296306	0.0034925567022981436	-1234.7243852057989	-1190.5376362174761	-1937.7219188621145	-52.14863757913641
2348000	7.814890592333445	-4663.567998681989	-301.0890574335244	-4362.478941248464	10.759569896429447	48.27035285390809	10.462425304947375	2.418258282156936	2.547180903783482	2.68226474431422	1.0	9.0	4.0	3.0	3.0	10.257940255097683	0.6119858313962945	0.5191486055839245	1.8688655630197815	0.003303378574498071	-1233.2671327220462	-1193.1496989418574	-1936.062109584561	-54.02880715668366
2349000	7.983270449220241	-4659.968922531936	-288.7296759973964	-4371.23924653454	9.210983778523083	100.20678506939275	3.8316081826372352	4.89040904664806	0.7053403068062374	0.7252615958515384	2.0	7.0	4.0	6.0	1.0	5.807344327874672	0.6476409654228176	0.6599989073006769	1.6923601272765059	0.0035619636663642997	-1232.3904028429379	-1192.7949338091855	-1946.053909882416	-42.4290427306576
2350000	7.674252074946882	-4668.006176472036	-301.77128759343145	-4366.234888878605	11.271493273813634	116.564817553007	5.763012923763467	4.8021166404780855	3.4208174832505818	2.0565767235793406	2.0	6.0	6.0	1.0	5.0	9.6437320298183	0.5887557614532072	0.5589353753678693	1.8523088631789237	0.003539960282281886	-1233.216879093723	-1191.9890029133803	-1941.0290068715012	-52.982922319006995
2351000	7.674252074946882	-4670.920597048204	-302.3473351549885	-4368.573261893216	11.880755686088994	63.791387135799575	9.436139883866106	14.2488223544248	8.53832220973697	2.5245195279145767	1.0	4.0	1.0	4.0	10.0	10.915747172902199	0.6823294895424532	0.5658922576228217	1.7517782528347252	0.0031435430751820077	-1235.980131673853	-1192.1984089779955	-1940.394721241368	-51.78874951097619
2352000	7.533938840095477	-4670.610395704149	-303.3378299820671	-4367.272565722082	11.069126814473215	24.72408152667047	26.409328020850573	9.92689617941041	3.291590637274768	1.8535411804746629	2.0	1.0	7.0	3.0	7.0	10.915747172902199	0.5368978779867535	0.6284818129382076	1.834620309075039	0.0031786320076349697	-1237.1849198734003	-1192.698123860361	-1937.3895219883202	-55.17447740118368
2353000	7.962593411385077	-4667.502884329829	-305.9919555248247	-4361.510928805004	10.934356154650976	45.829289880381296	27.868146673173587	17.109188213813912	5.520143596871657	2.281983630213732	3.0	3.0	4.0	3.0	7.0	9.076470956798772	0.6349674623546752	0.4970375298225744	1.8679950078227507	0.003189779046881781	-1233.8751068251129	-1191.9603374823575	-1935.675484497534	-56.044356561435585
2354000	7.872969095792806	-4668.751911971005	-303.2499729432607	-4365.501939027745	11.962786639545998	101.45725631979461	84.2827488455507	7.96941329813259	2.5325634810250044	0.7234744401532631	1.0	1.0	8.0	5.0	5.0	11.736154707971515	0.6055936919183397	0.47445402480818294	1.9199522832734777	0.0032209772636576516	-1234.249433346066	-1195.9646398930297	-1935.2878657886492	-52.3217624425292
2355000	8.045631953655612	-4672.067771561589	-305.47865886668933	-4366.5891126949	10.93548415354165	78.45855979104367	12.97145699902535	5.0235800314637675	7.486999133343472	1.895246822121002	1.0	2.0	5.0	5.0	7.0	8.940460203113696	0.5299322865824768	0.5694034147242415	1.9006642986932818	0.0032761737377900325	-1231.8056409504068	-1190.6164140292485	-1944.1670577152445	-55.81824118138164
2356000	8.107896506636136	-4669.5328079150595	-302.2690059883904	-4367.263801926669	11.736648844245403	32.05132101232396	4.485575058654813	4.113266006561202	1.6272413408639212	0.8753625916960794	5.0	3.0	6.0	1.0	5.0	7.718296166431485	0.6437866311955306	0.5105478935690141	1.8456654752354553	0.0032245013479730348	-1231.8995090038165	-1192.0945024470318	-1943.2697904758206	-57.63975687954102
2357000	8.021588731198243	-4665.4244742441115	-297.38285960764284	-4368.041614636469	10.441916711846053	65.64813730899874	10.936364527729074	4.596039694196986	2.887228173863896	0.9702715670431101	3.0	1.0	9.0	1.0	6.0	7.820247733383593	0.5926326369167574	0.5679834208458976	1.839383942237345	0.0034527638846732467	-1231.477650449581	-1193.921887616248	-1942.64207657064	-50.17033109877653
2358000	8.021588731198243	-4662.242097629231	-291.78963249581875	-4370.452465133411	10.046483701615031	227.98682625967103	4.7683449598971945	3.9688556948938056	4.207025174380842	1.3964145945365676	1.0	1.0	8.0	2.0	8.0	10.130514464798912	0.5578461019851148	0.5970137100540432	1.8451401879608422	0.0033441011860774203	-1235.47787937306	-1192.6705039125459	-1942.304081847806	-41.73457942540801
2359000	8.021588731198243	-4670.179025327556	-298.17324897757163	-4372.005776349984	10.308633769355307	119.59796012033677	92.92684605223607	6.948055737944465	0.9934974265645043	1.8569859864356415	1.0	1.0	11.0	6.0	1.0	8.203473483470685	0.6202512898228428	0.5375101342734822	1.8422385759036752	0.0033822924265228815	-1235.6822750201527	-1191.3908193082293	-1944.9326820216027	-46.91426766189922
2360000	8.076846522331516	-4670.647792558193	-300.9477329235158	-4369.700059634677	11.95866239431744	18.519695480300197	12.189987245021186	4.966895866044952	2.126886167620489	0.9152440571715788	2.0	3.0	7.0	6.0	2.0	7.892972227768153	0.5840359610801364	0.4923698410616231	1.9235941978582405	0.003101490028961316	-1234.6782157443508	-1192.3221507660687	-1942.699693124258	-56.003304315245714
2361000	8.180266527588149	-4664.004437356262	-301.6885323946221	-4362.315904961641	10.917402972018573	42.70873684323353	25.36298709119237	2.370600447680028	5.593527978317078	2.926406328474529	1.0	3.0	2.0	6.0	8.0	8.962910993730587	0.6308810858763374	0.5633322466335792	1.8057866674900835	0.0034255164936236307	-1233.7904266794105	-1191.2909826617613	-1937.2344956204684	-52.340032444028196
2362000	8.180266527588149	-4678.882102871581	-305.3909979387974	-4373.491104932784	9.983323356764807	37.04901792751287	13.378678381768035	39.815867393164375	8.821652933374587	1.3356325593909346	1.0	2.0	1.0	10.0	6.0	7.894403872009107	0.7043243873698747	0.6118138160375914	1.683861796592534	0.0038772488954289426	-1235.7744093870954	-1194.6031618863074	-1943.1135336593813	-53.67657232926444
2363000	8.180266527588149	-4666.072186352263	-300.2586731406187	-4365.813513211644	11.211443832767193	52.720226762329105	11.998279855301247	3.1528874670544864	4.516453884410066	0.9272923827828371	1.0	4.0	2.0	7.0	6.0	8.668733594222278	0.6794448881091696	0.6041217735889057	1.7164333383019248	0.0037106253114291554	-1236.2957349022645	-1194.5288618026498	-1934.98891650673	-52.64147527982374
2364000	8.180266527588149	-4675.153005450504	-295.72498728145405	-4379.42801816905	11.368055097644588	242.50469983562277	3.2945962711163497	2.8910178958055246	2.3680780054087136	1.4575441027055844	1.0	4.0	8.0	1.0	6.0	12.515842858113391	0.4575479300370217	0.637107210033063	1.9053448599299154	0.0035027414478203335	-1242.678564085972	-1195.3641738428576	-1941.3852802402205	-46.51576863988629
2365000	8.149947896356979	-4662.714641169956	-298.11677075095986	-4364.597870418996	10.557616495552015	52.08885053403473	34.13210642568705	5.629634308961664	5.904523089619877	1.5143454862710553	1.0	2.0	6.0	4.0	7.0	8.724036441341438	0.674028786143349	0.627021904033109	1.698949309823542	0.0035012778955061936	-1232.7210670806621	-1193.0110982978135	-1938.8657050405197	-48.626771281559314
2366000	8.149947896356979	-4665.208830315087	-296.77102620733956	-4368.437804107747	10.22310035207371	76.15409568152045	3.74732493861379	4.837248142406553	5.407372798158223	2.2803263121227433	3.0	2.0	2.0	6.0	7.0	8.43860684700983	0.555048781145419	0.6317864922844099	1.8131647265701711	0.0035315054576632626	-1236.1467846917244	-1196.360795079406	-1935.930224336616	-48.24940132306089
2367000	8.160027814940713	-4675.164422083529	-301.40272966596143	-4373.761692417567	10.912124377922217	24.855813099440795	18.99756290773691	17.556948886308454	4.092950224231037	1.5652762326493146	1.0	4.0	1.0	7.0	7.0	11.943599122952602	0.6190381359478699	0.5731794069317611	1.807782457120369	0.0035061642861171634	-1233.7659973609557	-1195.259016917158	-1944.736678139453	-52.71477936461433
2368000	8.173367424530982	-4669.994070985095	-299.4087140803351	-4370.58535690476	10.986612337653678	96.03566593672494	4.794367333446016	3.554391923766657	3.949022095225059	1.13264127642775	1.0	1.0	2.0	9.0	7.0	14.446684404072926	0.6190381359478699	0.5201192176433641	1.8608426464087657	0.004152024692536916	-1236.6161640726993	-1196.548000859232	-1937.421191972829	-50.95207404875084
2369000	8.058367383017643	-4654.264055558141	-292.4752454626994	-4361.7888100954415	9.873567827919722	23.33865531993066	6.324944753017567	6.275127825279322	1.4279222176872568	0.7486974498357245	2.0	6.0	3.0	2.0	7.0	10.39299430623587	0.6074300564383621	0.5864863950311563	1.8060835485304811	0.003952912801463638	-1230.9719639463183	-1192.9977692898358	-1937.8190768592879	-47.523056466057575
2370000	7.919873758211917	-4670.305604566587	-299.9630577842816	-4370.342546782305	11.63713482776653	15.234372959852053	8.621997799362672	12.005872756292614	3.367814221979939	2.787020124944738	2.0	3.0	1.0	5.0	9.0	10.39299430623587	0.6923810985499494	0.5651861245511534	1.7424327768988968	0.0034654602312712093	-1236.5290747955878	-1194.9852204935705	-1938.8282514931466	-52.99584495887556
2371000	7.749149542254539	-4675.826664201817	-303.3156650002502	-4372.510999201567	10.140393680792872	81.18589248090896	15.215559942544209	4.5742724594208335	6.659526057236672	0.8534204337217346	1.0	6.0	3.0	7.0	3.0	10.770735335923504	0.6356088537201097	0.6719616239260967	1.6924295223537933	0.0034502251648935904	-1234.400804340714	-1191.2170162303646	-1946.8931786304884	-53.67596189464272
2372000	7.565146458184128	-4671.614616637275	-304.3429860204684	-4367.271630616806	10.35147741840111	47.66886413643293	10.826298026648226	19.447537444409175	6.1443804510158335	1.4065962935464698	2.0	5.0	2.0	5.0	6.0	11.916413095242001	0.6494977026397843	0.4981146574823332	1.8523876398778822	0.003177049496021665	-1231.7687571133247	-1194.3644694937261	-1941.138404009755	-54.144457594548626
2373000	7.743644094490074	-4677.718485470216	-309.7939643326439	-4367.924521137573	11.789752904268314	386.3387975973674	18.792271451356463	4.191149987852255	1.1718553387495918	1.8790974532981362	1.0	12.0	2.0	1.0	4.0	11.55517647080542	0.5531471650936788	0.5846543842608171	1.862198450645504	0.003035677208007283	-1232.771101477458	-1194.3687247365178	-1940.7846949235975	-58.495090142330376
2374000	7.964813616883964	-4668.634128432165	-306.6816305886967	-4361.952497843468	10.534363144538773	193.68989793071344	23.92414576547901	3.253448058267439	3.261733536547755	3.7959198044203535	1.0	9.0	5.0	1.0	4.0	7.461751329892482	0.5337063068009048	0.6028795638418116	1.8634141293572837	0.003817252833204636	-1231.566955911439	-1190.2536321591153	-1940.1319097729138	-55.91812355826917
2375000	7.964813616883964	-4667.931043365367	-300.0540926464916	-4367.876950718875	10.638973056283447	20.673789785543224	20.974068058898798	2.151283283069084	0.7081606123469238	1.477553746814717	4.0	6.0	3.0	2.0	5.0	8.215624941488569	0.51181012539844	0.5896816735893864	1.8985082010121737	0.0037558047691655222	-1234.0770250895994	-1194.523688243707	-1939.2762373855694	-54.634804261223785
2376000	7.686244926937274	-4664.34761990564	-297.714511740813	-4366.633108164828	9.906087255186451	37.01428657418182	6.284752710010798	5.387829812112901	2.3619516770216338	1.1493739006703085	5.0	1.0	4.0	3.0	7.0	8.752048818812419	0.6555013395258641	0.4457769816747433	1.898721678799393	0.003930511153623059	-1233.8516187134753	-1192.913425347992	-1939.868064103361	-51.730263879084575
2377000	7.823107340650653	-4663.244176447897	-296.9950208727586	-4366.2491555751385	10.367008098866835	23.3530680623728	4.4876553008429845	2.939598000445594	8.894109177642918	1.5500670817291609	3.0	2.0	2.0	4.0	9.0	9.42387731040031	0.568782546436401	0.6284112379831938	1.8028062155804054	0.00404177732254023	-1232.8694688067858	-1189.9331309765373	-1943.4465557918152	-49.379708246979575
