# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531149]
state	age(GOOSE_HONGKONG_W355_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
16000	8.435176139203408	-4716.39783216985	-341.5698562562535	-4374.827975913596	27.77644014024232	440.6680244932404	32.08362353226762	29.65097111233939	9.451541029897863	15.266178052065792	1.0	2.0	10.0	6.0	1.0	9.297990167638432	0.6194980482585306	0.5641022763699606	1.8163996753715093	9.027400000531945E-4	-1237.339513672729	-1196.1349913297236	-1941.353470911143	-84.86999701906018
17000	7.831901773848432	-4710.673587879851	-340.6431000468152	-4370.030487833035	24.635346245029545	668.439297668147	24.42425565480184	29.451675330865253	25.18006289351183	7.650512120313926	1.0	8.0	5.0	3.0	3.0	8.80736915715096	0.6194980482585306	0.5165383672921228	1.863963584449347	0.0011301001482993593	-1235.1891562397843	-1196.3749929449677	-1938.4663386482837	-82.99356023462204
18000	8.17128056821425	-4709.116947666974	-334.10122726014805	-4375.0157204068255	24.277706813274452	328.2806917719447	19.471983906998787	16.65963167544517	13.046549586005804	9.423966297684768	2.0	12.0	4.0	1.0	1.0	10.834894971625197	0.5843145402388079	0.5036216502253879	1.9120638095358045	0.0011471427433121292	-1240.406680978806	-1195.7834355057093	-1938.8256039223097	-79.10137718821491
19000	8.079269471809575	-4707.465785553189	-336.15221470049084	-4371.313570852698	26.510235066298986	308.65256104765587	19.513575976804187	17.9938382137744	26.57720635355621	9.3541621176634	2.0	10.0	1.0	4.0	3.0	7.2989378426233715	0.5667850666446466	0.5963806831171545	1.836834250238199	0.0011035966714955758	-1234.8788474626263	-1193.9976920893168	-1942.4370313007548	-80.4860306470214
20000	8.341810280946095	-4713.919578376799	-336.53749999091315	-4377.3820783858855	26.98479593270115	207.46277808906328	15.1617028057573	19.47546316764186	21.849305615713536	27.345933453690428	3.0	9.0	4.0	1.0	3.0	6.9580501089265665	0.6782516446867889	0.5059721759363252	1.815776179376886	0.0010219185277535615	-1234.5980600354628	-1195.7074661595373	-1947.076552190885	-81.16603309147433
21000	7.897052594960477	-4709.575052068915	-335.83550719661173	-4373.739544872304	23.344533517960855	284.6402669579418	14.889186395070356	14.151417770462492	21.40906711814242	24.79589412742164	2.0	2.0	7.0	3.0	6.0	9.490383594767435	0.52640209111898	0.5195306021433437	1.9540673067376768	0.0011211186266880003	-1234.4621571879718	-1194.387358152615	-1944.8900295317176	-79.93619122958891
22000	7.6622386557619135	-4712.531988232893	-336.7874886003376	-4375.744499632556	27.52734428489913	271.8515270460414	11.961551673628653	14.660706224720652	13.852211997525476	15.958024954035327	1.0	5.0	5.0	1.0	8.0	8.505489249670758	0.6550405044341353	0.5353491032792701	1.8096103922865951	9.100792193092349E-4	-1238.9647268821043	-1192.6241951483244	-1944.1555776021266	-82.01591633838746
23000	7.286289310985392	-4721.369968712312	-337.94568536646557	-4383.424283345847	24.16681254798333	764.760218042243	13.983095576494383	29.25421687913167	19.163958606686144	11.884731560156382	2.0	5.0	6.0	4.0	3.0	8.553750104068982	0.6550405044341353	0.5353491032792701	1.8096103922865951	0.0010449106416463721	-1239.7478123000533	-1198.5294978943778	-1945.1469731514155	-79.90913580090182
24000	7.46320115266361	-4711.697343713359	-334.4637177376927	-4377.233625975667	28.729373583020994	681.1341933073626	14.30686653801476	9.910186487302608	27.75790960101732	6.932177117647919	1.0	11.0	5.0	1.0	2.0	8.514614444225996	0.6550405044341353	0.5058995977018365	1.839059897864029	0.0010419507622763404	-1235.10751697121	-1195.8036361135034	-1946.3224728909533	-76.97370597895261
25000	8.081420104950208	-4708.043873465093	-333.9880275949654	-4374.055845870128	21.67563509170841	403.76321881342847	22.50752012151825	12.639873013435004	12.000618163726076	2.3836087124920238	2.0	6.0	7.0	3.0	2.0	8.738320121619603	0.476259912421482	0.5131029466779813	2.0106371409005375	0.0012308881449485777	-1236.6249978958494	-1194.103984875016	-1943.3268630992625	-79.65910096507199
26000	8.500305922164907	-4705.526997041318	-331.4570527015918	-4374.069944339726	22.637309351001885	1040.9185872184808	24.57100446908307	9.042750804544012	9.185737154860847	3.215775031260979	1.0	3.0	12.0	3.0	1.0	10.17391509445798	0.5193488973271619	0.6836286204762803	1.7970224821965586	0.0013693898551426242	-1236.5968218889584	-1199.2371967984623	-1938.235925652306	-75.60428996137526
27000	8.03281343031486	-4696.382528818495	-329.5168677719255	-4366.86566104657	20.72854237586109	331.77496135017543	32.52041296640679	12.43239119066265	6.0868890551346535	4.078515166308596	1.0	2.0	14.0	1.0	2.0	9.55331347794522	0.6132433785021015	0.5433334786039734	1.8434231428939256	0.0013386932814528022	-1235.6900110631275	-1192.598107649289	-1938.5775423341524	-75.94428331282865
28000	7.7940895250063065	-4699.059236740498	-330.5249013284491	-4368.534335412049	21.18183621796239	580.8120423742305	13.604130103114395	16.34310167227834	12.72961862959936	10.453028539695334	1.0	1.0	10.0	6.0	2.0	10.979592045840818	0.6180283297747573	0.5385485273313178	1.8434231428939256	0.0012911733989566616	-1234.5685210352897	-1193.198726863933	-1940.767087512826	-74.36857554137926
29000	7.99054505858059	-4702.127554550641	-328.8092291389444	-4373.3183254116975	21.56242627738303	233.1200536050747	15.616933211956933	21.1644939701458	10.051589895531848	4.018611651759299	1.0	1.0	11.0	5.0	2.0	7.372559107775427	0.6189623210335499	0.5702846329222189	1.810753046044232	0.0012674312121449824	-1233.588012041568	-1192.3776191263373	-1947.3526942437918	-75.24449239092473
30000	8.222632030143794	-4702.16732577196	-327.95050541537097	-4374.21682035659	18.317918158372148	413.30793425209174	13.707400357149481	11.585194804639729	17.42289810402713	1.2981122632379392	1.0	4.0	13.0	1.0	1.0	7.362576920561292	0.6291633635999929	0.5600835903557758	1.810753046044232	0.0014239468300350224	-1234.8567655201493	-1191.6798022429705	-1947.6802525934697	-73.26500839409934
31000	7.8663282557018555	-4709.511516142617	-333.8157107339879	-4375.69580540863	23.44802802369132	106.32185850288509	16.19302337068882	14.281650657096703	26.218046457882092	15.985874502760183	3.0	2.0	12.0	2.0	1.0	8.682907936070674	0.6660814541127473	0.5683728890235288	1.7655456568637247	0.0014873428713240277	-1235.5603526866917	-1194.0227593793627	-1946.112693342576	-79.87312068108864
32000	8.027983411964586	-4699.002202605638	-329.62435511341795	-4369.37784749222	20.998669039680525	111.56904190099976	14.962270015632527	21.09856199392385	12.15406123388212	6.999987125622997	3.0	6.0	8.0	2.0	1.0	9.918506204954918	0.5680635856632064	0.5927017887308427	1.839234625605952	0.001368024260269759	-1234.4613139834414	-1195.0879507568052	-1939.8285827519737	-76.69353164110439
33000	8.204485187377166	-4704.231771340207	-331.4171404767041	-4372.814630863503	18.599606397289644	886.6521938452212	25.577345496622105	15.151358291508508	9.064273851341962	9.264397514097492	1.0	7.0	6.0	3.0	3.0	8.063191261244848	0.5735254569011772	0.5927017887308427	1.8337727543679812	0.0013805412582950309	-1233.7967253574136	-1192.8116842542302	-1946.2062212518597	-75.09073043374514
34000	8.204485187377166	-4705.72861553042	-330.3711222176355	-4375.357493312785	18.507903267024748	175.55028935597952	66.364945694535	24.873570794911117	1.2036727671671987	5.55345068483345	1.0	3.0	7.0	3.0	6.0	9.647721815473394	0.5981255487803636	0.663113737359096	1.7387607138605417	0.001491802387499923	-1231.251997326962	-1195.4216993376483	-1948.6837966481746	-74.50070215577665
35000	8.204485187377166	-4699.221403452969	-328.1774903202095	-4371.043913132759	20.029032004790274	119.15472340949218	34.89281464734614	13.934582076241854	5.732719611312909	3.960398202337748	2.0	2.0	8.0	5.0	3.0	7.940228791323295	0.5744685482616078	0.5531239533032913	1.872407498435102	0.00142777483711599	-1233.696400489868	-1197.5270964237338	-1939.820416219158	-76.55891508878196
36000	8.094148041502898	-4690.687302812784	-320.13803500270865	-4370.549267810075	15.414614882647724	116.61234134122219	13.530076627882467	2.4991768251159776	9.032385166125632	4.377310576634819	1.0	2.0	6.0	9.0	2.0	7.080076361343363	0.5720108145434869	0.455622408098522	1.9723667773579923	0.0019326449824586926	-1234.1210835696654	-1196.8580911008248	-1939.5700931395847	-68.28333091239544
37000	7.848506884500985	-4693.056778726439	-321.1095498529792	-4371.94722887346	14.6405907123055	1542.145053299082	18.811489360474003	8.887244731813277	6.681043547424896	7.603453440462998	1.0	4.0	5.0	3.0	7.0	8.75678985972797	0.4935521468109895	0.6227987898853854	1.883649063303626	0.0019811263686811157	-1236.869738804653	-1192.345948932443	-1942.7315411363634	-64.60653733026632
38000	7.711365107614739	-4687.642068010409	-312.3792267328079	-4375.262841277601	15.327177026469917	253.07665098234818	25.879304907051917	14.221365105492566	1.1405603513424203	3.7236013372487555	2.0	1.0	4.0	3.0	10.0	10.870172278638144	0.5611966550392322	0.5483489280995338	1.890454416861235	0.0022254550376869103	-1236.8192558479573	-1197.688401762714	-1940.7551836669295	-58.63090332222307
39000	8.013164883641434	-4688.932138393254	-318.5812792437979	-4370.350859149456	12.9223558670572	522.63935786181	149.29764800761754	27.91889829464003	5.8970325845976665	4.187762669372836	1.0	1.0	7.0	3.0	8.0	7.893570375799484	0.5944341223703471	0.5460696110247825	1.8594962666048716	0.0024014735171830385	-1235.5685334847224	-1195.2736369117545	-1939.5086887529783	-62.235212940778446
40000	8.013164883641434	-4684.382317663279	-313.8873847227721	-4370.494932940506	13.106704161164778	279.9766112412339	70.86453018465542	15.783711413454885	3.7184129322382273	4.522677545694972	1.0	2.0	4.0	1.0	12.0	10.963528805081001	0.6357335691736004	0.7222453464745309	1.6420210843518699	0.0024544868975590658	-1236.3415232729385	-1196.4298896879122	-1937.723519979655	-59.70412620150994
41000	7.988216816398255	-4684.3165421609565	-316.69268529390206	-4367.623856867054	13.671100196999177	108.34437315426396	84.50022502986675	4.07902121114338	6.276945887917208	5.890099747702329	1.0	3.0	1.0	1.0	14.0	11.613313557206583	0.584229541181892	0.5086580171180914	1.9071124417000178	0.0023796521788120926	-1234.8280089742696	-1196.2849089036574	-1936.5109389891275	-63.62649791919453
42000	7.988216816398255	-4677.84114061245	-305.80761255325126	-4372.033528059198	12.27273067429355	95.60982708153976	19.649673190121614	19.438336617050293	5.434914615679378	2.6223397939777247	1.0	1.0	4.0	1.0	13.0	9.110730529724544	0.6069530177436582	0.7336773085500395	1.6593696737063033	0.0025172851849682492	-1235.9230337285917	-1194.1691438683106	-1941.9413504622958	-54.62408670040572
43000	8.092234580905467	-4683.353126347786	-313.080313906602	-4370.272812441184	12.566596811345578	289.5805543364937	31.488429005495036	15.847645672866477	10.236489130699674	3.337445838114568	1.0	4.0	6.0	3.0	6.0	10.549797221759263	0.6163232158045411	0.4800184110092414	1.9036583731862187	0.0025794944549699136	-1233.0143757494693	-1195.2573469240654	-1942.001089767649	-59.00624289517933
44000	7.690605312779011	-4679.069258984263	-311.5072121432085	-4367.562046841054	11.03696292835855	141.8781704425786	13.924307230210292	15.707504158833263	9.982755113421547	4.9271911440591465	1.0	1.0	1.0	9.0	8.0	7.5658475449043525	0.6838715866135145	0.4914888085383988	1.824639604848088	0.0027438634855536308	-1230.0251253598321	-1193.3341650538923	-1944.2027564273303	-59.27117019830702
45000	7.4534969913478495	-4670.117828024671	-301.40606440346346	-4368.711763621208	11.728224756456026	50.85904710117426	7.470429531347771	6.508179787916343	8.09251220726775	1.3316501715762543	2.0	3.0	1.0	6.0	8.0	11.428596925989025	0.6205132344214136	0.6525815395108893	1.7269052260676985	0.003120525051543267	-1237.8942195967888	-1192.100414332088	-1938.7171296923311	-52.45230118975087
46000	7.988671309159761	-4681.012228306064	-307.94744356750505	-4373.064784738559	13.136055969485046	41.906421202759844	11.795317314080034	14.158221612403091	6.849414310647821	2.2416983515000912	1.0	12.0	1.0	2.0	4.0	8.897412257510998	0.6497585872607182	0.5701930715411914	1.7800483411980916	0.002801524687240358	-1240.532935898281	-1196.453116751385	-1936.0787320888933	-58.697281092652396
47000	7.770296580215998	-4664.7167647778615	-301.74341331953417	-4362.973351458328	12.088414182754162	80.05225542917334	4.827695123324773	4.174889754864189	3.024343245418774	1.980510373998104	4.0	5.0	4.0	5.0	2.0	9.031381426926082	0.543663443617505	0.5339683079718315	1.922368248410665	0.002961540582283255	-1233.2902592784203	-1195.2837437901653	-1934.3993483897423	-54.1043334417198
48000	7.782498326296672	-4669.2034662160795	-304.7917610978358	-4364.411705118244	10.119757426184583	89.34347060419141	10.473796331967874	5.060507210133662	2.348554374071196	5.337186159992983	4.0	6.0	3.0	6.0	1.0	8.621517965442688	0.5575912890309908	0.5200404625583457	1.922368248410665	0.0030679089494778326	-1231.5933707723425	-1191.5502719685842	-1941.2680623773174	-55.23284585783358
49000	7.302496988517447	-4674.987726404898	-309.11811055462135	-4365.869615850277	12.071670799891695	256.6993960304908	17.973182905876232	12.347748460456884	2.316359054876534	4.097322386775987	1.0	4.0	6.0	7.0	2.0	8.429884178790942	0.6956198607722478	0.6024201916735097	1.7019599475542442	0.0030142038916800987	-1233.1517940414142	-1192.1139749727733	-1940.6038468360898	-56.676172730072345
50000	7.6903994047096615	-4669.738119519953	-308.5095938395572	-4361.228525680396	11.241804838422304	153.56981567041646	13.418579553736773	13.411548230619319	3.083476562520893	2.9415021162266446	1.0	3.0	4.0	7.0	5.0	9.390222510564904	0.5785904464929199	0.5363242263403933	1.8850853271666883	0.0028838101628934744	-1232.0457721280154	-1193.1061585215652	-1936.0765950308157	-57.35356869462492
51000	7.973667562781353	-4673.975183020526	-308.2379229382509	-4365.737260082275	11.922144100117073	23.590859112137274	48.545948852734476	34.17707756456567	5.921587177458111	2.8552435157058045	1.0	1.0	1.0	7.0	10.0	8.206707666765125	0.651547536983915	0.5044153101133512	1.8440371529027355	0.0027246206211302224	-1231.7745674606745	-1196.762278146386	-1937.2004144752145	-56.942791613491806
52000	7.920273869976756	-4675.864904516549	-310.93615589987024	-4364.9287486166795	12.569601094644614	343.93383366704103	23.54842377819018	18.33082094455654	8.181997908601291	1.5651473670353406	1.0	1.0	6.0	2.0	10.0	10.128318605113796	0.5004331333561415	0.6046549479203995	1.8949119187234607	0.002725078123593307	-1233.9228238426276	-1194.822201440324	-1936.1837233337283	-57.027291239398586
53000	7.965872776851752	-4682.366297994308	-313.44662284854746	-4368.919675145761	12.46609011005679	160.57755641771055	33.445720801185495	34.69660583082367	10.252579905613915	4.094192186403556	1.0	2.0	1.0	4.0	12.0	12.442444209083892	0.610359169136771	0.6355720332447108	1.7540687976185196	0.0026209194592009735	-1234.4114390949544	-1194.7807923365074	-1939.7274437142996	-59.184841293262544
54000	7.965872776851752	-4667.79403961557	-302.1890305535329	-4365.605009062037	11.61744085622896	56.260606351789576	9.175347412178194	16.72102569764104	7.046448913654107	3.344888517954319	1.0	1.0	4.0	3.0	11.0	7.464878634850342	0.5518680578478806	0.570748752373156	1.8773831897789648	0.003035186357127304	-1234.4680337561308	-1190.2563349196805	-1940.8806403862266	-51.993035417616426
55000	7.795548743637066	-4671.334397364627	-306.56884351508137	-4364.7655538495455	11.644887693552404	36.91639743863332	8.783042316129041	15.856110400124578	6.76952714049466	2.5856244356231333	1.0	5.0	1.0	3.0	10.0	8.735466817716338	0.674764423934182	0.5087732351299609	1.8164623409358585	0.0031269439876551374	-1234.3260946947853	-1192.2209303288714	-1938.2185288258884	-57.22471002842116
56000	7.553422414942638	-4682.137385680485	-308.04471734572587	-4374.092668334759	10.714096769432542	134.36850169852588	23.646580941038224	39.27122902146068	10.20379641373095	1.4073298143700148	1.0	1.0	4.0	5.0	9.0	11.141776153664518	0.6023289450997544	0.6251473721958353	1.7725236827044117	0.0030824864256311156	-1235.4373033342458	-1195.619669929233	-1943.0356950712803	-54.18337253671565
57000	7.553422414942638	-4673.054766306035	-300.5427252094988	-4372.512041096536	9.869976199913907	40.86254931762563	10.29388040983509	13.258491738837069	5.185134331209603	2.593835528119148	3.0	2.0	2.0	4.0	9.0	9.701094618240417	0.493314415508524	0.5188011897139589	1.9878843947775184	0.00337914122941518	-1236.4580197142884	-1193.7579996884504	-1942.2960216937975	-51.5983285506885
58000	7.800387248594718	-4664.1794353543	-297.79568479447585	-4366.383750559824	10.589201335663724	48.42608640139344	18.598932493402767	5.216594123496051	3.92129082158516	1.4395330613167134	1.0	2.0	6.0	5.0	6.0	11.099767395200905	0.718489457522505	0.5188011897139589	1.7627093527635376	0.00321696434380997	-1235.845143669839	-1194.946715316595	-1935.5918915733896	-49.645455115854524
59000	8.028955673031216	-4667.044855996746	-300.92665543466677	-4366.118200562079	11.627523409598473	43.29520167678506	20.503644600943357	9.850771088047033	3.8189788498315598	2.1540531666571026	1.0	4.0	1.0	6.0	8.0	8.809024644573585	0.5993210593142714	0.5320928677717498	1.8685860729139803	0.0032391606211617284	-1237.6712377612273	-1193.4893897574077	-1934.9575730434442	-52.40241028080892
60000	8.028955673031216	-4669.590134984472	-303.43857054215357	-4366.151564442318	10.230254837172696	97.46938938856314	14.593699092374695	4.303750872966137	3.657273834981199	2.014785339397276	2.0	1.0	2.0	7.0	8.0	7.36520149224432	0.5726616422089085	0.5163500634121029	1.91098829437899	0.0034343142579008386	-1236.2667343181665	-1192.420698676706	-1937.4641314474457	-54.74210689676002
61000	8.001664299179646	-4661.7581869510905	-296.5238843312269	-4365.234302619863	9.315834164053255	13.64553824240133	10.460464245166236	5.257892141857282	5.4684955689406145	1.9787047255735155	2.0	2.0	2.0	6.0	8.0	10.806030304851406	0.639411876930712	0.5989688585560276	1.7616192645132616	0.00429540113947711	-1235.365052761808	-1196.0268739925557	-1933.8423758655	-50.28098784783038
62000	7.999935850865972	-4657.476469897451	-291.9350620293702	-4365.5414078680815	9.146286950790612	88.20075579912499	47.59701601597497	2.668357083276211	2.3122578455968696	0.5601145330388317	1.0	2.0	3.0	9.0	5.0	7.625124408545837	0.6706274317823948	0.5019603930206202	1.827412175196986	0.003962433830242929	-1234.766968428015	-1193.5662761956946	-1937.2081632443717	-43.29892557108958
63000	7.966713216595025	-4671.141049051951	-307.58709301193244	-4363.553956040018	10.301373942451	34.687388609788485	126.83354343419225	22.97518661328133	8.671416454821882	2.0369946359687257	1.0	1.0	3.0	5.0	10.0	7.534474437324929	0.7738664211778894	0.5008097979955111	1.7253237808266007	0.003466999734911897	-1230.9054550210108	-1191.5726856626063	-1941.0758153564009	-53.62906673585544
64000	7.852994811794762	-4677.505213701683	-302.6957159847903	-4374.809497716892	11.599275882301392	31.293222617908516	51.3472419922093	3.1137938957635067	6.6884637658842845	2.705146644941832	4.0	1.0	1.0	4.0	10.0	7.46339656828059	0.5431329745609464	0.5592048722938171	1.8976621531452376	0.0035965623425274207	-1236.963448582068	-1196.7023464635606	-1941.1437026712638	-52.31161081316359
65000	8.1044217974586	-4677.635656656094	-306.04196576185467	-4371.593690894239	12.073737628038163	28.69603666177952	20.901693016608714	8.756612779184568	16.804349109789687	2.767532509111166	1.0	3.0	4.0	3.0	9.0	9.87886566676138	0.5475716833560582	0.5213532350207497	1.9310750816231934	0.0035077831639193273	-1234.8538967209176	-1194.8569793666388	-1941.882814806683	-55.517200185388
66000	8.022148699356167	-4673.235159801632	-304.77071283848454	-4368.464446963148	12.100056277959604	87.99772030076129	16.748952949470464	8.813253800881405	3.938416872941021	1.2387850274554162	1.0	5.0	4.0	2.0	8.0	12.846543843900346	0.5477085913165207	0.5748838713388997	1.8774075373445809	0.003464562459603446	-1233.3637011826156	-1195.8169837526327	-1939.283762027899	-55.16119123010532
67000	8.022148699356167	-4663.61131018575	-299.66412052309647	-4363.947189662654	10.577296704144338	85.7593903464984	12.271112179163442	7.106618044621678	0.6482877437471027	1.1493372284045735	1.0	2.0	10.0	1.0	6.0	11.944295139132292	0.654323745039181	0.4811394605401941	1.8645367944206261	0.0032058991941180054	-1235.412146486185	-1196.102734580127	-1932.4323085963413	-51.40108646435993
68000	8.062244291575308	-4674.006269637437	-301.5045823562358	-4372.501687281201	12.772566274219235	101.01604416852022	29.465567576458874	7.665090577113038	2.9161680455113586	1.6227959537538834	1.0	1.0	10.0	2.0	6.0	8.040721142072686	0.6519050983026715	0.6287476293528947	1.719347272344435	0.0032432817091697735	-1235.343297184818	-1193.9911154713013	-1943.1672746250815	-51.95206697497727
69000	8.062244291575308	-4672.220512731727	-299.508347167077	-4372.71216556465	10.182137081108756	32.107948551512926	6.334897014285543	7.723053689320254	3.2009462749015127	0.8233010871685797	1.0	3.0	8.0	1.0	7.0	9.956944771053859	0.4776855899241881	0.47183663548208016	2.0504777745937326	0.0030459195783175542	-1235.7796679348457	-1195.1939970272074	-1941.738500602596	-52.87153005625259
70000	8.062244291575308	-4670.06243794143	-304.31226613846593	-4365.750171802964	11.820326812152905	63.26787771150053	15.900216995639486	9.80888381255437	4.030175832006654	2.9275799838171856	2.0	1.0	3.0	6.0	8.0	9.941214547841074	0.6512387517406782	0.4726846775880191	1.8760765706713034	0.0031079702182586506	-1234.0031990124494	-1191.8533453775328	-1939.8936274129821	-55.01337767737884
71000	8.07398613635661	-4669.029900495491	-299.9643079254433	-4369.0655925700485	10.588938788187102	108.44751619770618	25.03989394545408	4.7850913374316475	4.306746069195789	1.1744908383085486	1.0	2.0	9.0	1.0	7.0	7.798326096363868	0.6512387517406782	0.647181438456466	1.7015798098028565	0.00361265343195316	-1235.349715125708	-1193.8965606201104	-1939.8193168242296	-50.438462144023234
72000	8.160422861335382	-4663.0662645486045	-298.1508874798914	-4364.9153770687135	10.438390489890374	58.50903952380862	7.12630387282613	4.616795521845819	1.1385700592923098	1.4224642034106436	3.0	4.0	7.0	1.0	5.0	9.559587748268834	0.6493713571040287	0.5044987849614136	1.8461298579345582	0.003386649895812484	-1233.3379049967386	-1193.2753829987005	-1938.3020890732737	-51.60759575965123
73000	8.123310305648305	-4669.426450862132	-296.85418137618774	-4372.572269485944	10.763317196039978	113.7591178685332	9.13440555817854	3.166818649197909	1.6241881530286466	1.3507421902240344	1.0	5.0	7.0	3.0	4.0	10.722469071755047	0.6293019342552484	0.4715719646827704	1.8991261010619818	0.0038775332141960063	-1238.6278990131507	-1190.5228477883222	-1943.4215226844713	-49.13387483455625
74000	7.919874103812293	-4668.219618378867	-304.52505242948104	-4363.694565949387	11.664849481084628	72.06417522508444	12.072755366787291	4.77838819164367	2.4964918819247193	2.2562259044329136	2.0	9.0	5.0	3.0	1.0	7.812311306602059	0.6293019342552484	0.5421305291913198	1.8285675365534324	0.0030616120805873545	-1232.291380537837	-1192.2097875048305	-1939.1933979067185	-56.696246589178806
75000	7.747584517943501	-4668.79545037344	-302.808485597067	-4365.986964776373	11.674095663305591	28.21105963439064	10.735007647288766	0.5438940140295918	1.4028497389725292	2.358595322546457	1.0	12.0	1.0	5.0	1.0	8.62616088675511	0.7136932872396056	0.5735753083698134	1.7127314043905817	0.003059091449711568	-1234.9959057679848	-1193.0033726498866	-1937.9876863585016	-56.92098431894142
76000	7.747584517943501	-4667.967320582641	-301.65244207695105	-4366.31487850569	10.787076410563163	20.845435970965806	8.838171797782755	14.685007148281676	1.2927069223329388	1.9813615782621272	2.0	10.0	1.0	6.0	1.0	8.411982869154171	0.6685821941993964	0.5694687048601528	1.7619491009404518	0.003440311531208688	-1237.5701645142246	-1193.0100889024966	-1935.7346250889689	-54.361078541575196
77000	8.056227478337872	-4672.10836304886	-310.78729137326275	-4361.3210716755975	11.641127141400567	54.16632584077936	16.102552781068308	5.374598939528033	4.47058023798479	9.21005858964208	2.0	11.0	2.0	4.0	1.0	7.636660549686943	0.5523913209604138	0.6584280480673514	1.7891806309722356	0.0030417009458088905	-1231.8647215925503	-1192.306086684979	-1937.1502633980683	-61.030523685072275
78000	8.056227478337872	-4666.6312607715345	-302.12312464846343	-4364.508136123071	11.843367636200474	44.408992733307386	7.194966371830936	4.3760521186952515	1.9579710670337334	1.2745314205781173	2.0	12.0	1.0	1.0	4.0	9.340566107350991	0.5719934390431983	0.5108958070286799	1.9171107539281227	0.0030045435295742	-1236.1704043930697	-1190.7630702555164	-1937.574661474485	-56.05332728386747
79000	8.058412734949467	-4673.2638366775045	-304.17520412077465	-4369.08863255673	12.5295647350153	73.98013961157032	12.030388869262389	5.6072223666539855	2.0040004922448453	2.2919385396537657	1.0	8.0	6.0	3.0	2.0	9.262612223887169	0.6072271299801381	0.5108958070286799	1.881877062991183	0.002563102482637636	-1235.3669217126617	-1195.2705555278935	-1938.451155316175	-56.0466960182638
80000	8.146340954813843	-4677.219963078176	-308.7789588251285	-4368.441004253047	11.555857004135683	35.777004067465946	20.58649443370768	21.20051115497046	6.569140443830949	1.8357614683093266	1.0	4.0	4.0	2.0	9.0	8.286235225233485	0.7206266610837075	0.5429252912197995	1.736448047696494	0.0028380985808275686	-1233.2064888964196	-1192.8717334189737	-1942.362781937654	-59.095652071098044
81000	8.146340954813843	-4678.007102067374	-308.5442474702425	-4369.462854597132	11.462405268924128	86.62895205180823	15.007854481726001	6.386753176569008	3.220247037892144	2.3875854213945495	2.0	2.0	2.0	2.0	12.0	6.955077357915017	0.6683124134896149	0.5492496044103995	1.7824379820999865	0.0030282188582839787	-1235.3389969686807	-1194.057785040626	-1940.0660725878251	-59.84630012434084
82000	8.072714532575286	-4681.9779488508175	-308.0489476774413	-4373.9290011733765	12.254217269952498	56.338477029537465	42.23753067726565	17.941992576857263	7.714181242474912	3.4980195692289753	1.0	1.0	5.0	1.0	12.0	11.13739453241634	0.5932422681079974	0.5955780650423617	1.8111796668496418	0.003079355052343296	-1237.8309069874433	-1197.748339878512	-1938.349754307421	-56.58595870835363
83000	8.072714532575286	-4678.018088978996	-303.18241209516043	-4374.835676883836	11.231460810827135	24.921684284265176	16.51729774739049	3.9395407765941495	9.544302477824369	2.6584314548892385	3.0	2.0	3.0	2.0	10.0	7.16911488420065	0.6962113966547913	0.6150531218489033	1.6887354814963067	0.003149793359452169	-1238.1878887443888	-1196.9943626645795	-1939.6534254748676	-54.48871906412989
84000	7.938204464556724	-4679.5006084129145	-311.1089708934494	-4368.391637519465	13.458894835947076	82.05685575788198	19.640148253593946	3.47528646423663	4.489475015273374	5.525647411590705	2.0	3.0	4.0	4.0	7.0	9.063556876651612	0.7302574493525944	0.6321675872668406	1.637574963380566	0.0028348935827153194	-1235.8392735216935	-1195.0344875945873	-1937.5178764031846	-61.16746144895959
85000	7.938204464556724	-4673.519223279164	-301.97346283864323	-4371.545760440521	12.533160508871958	52.846710852239184	11.864289862532056	2.7731545024266047	3.510210849261092	4.311975391007929	4.0	1.0	7.0	2.0	6.0	9.158820780392015	0.7545605749968365	0.6048549001158035	1.6405845248873612	0.0030215003412172705	-1236.711562445303	-1194.3476812518288	-1940.4865167433888	-53.86381519827918
86000	7.994621145852516	-4673.940448812957	-302.75881828602184	-4371.181630526935	10.75042773779732	37.50037535383591	21.208949921895595	3.743081893036066	1.0919846031692528	4.17733026648729	4.0	1.0	9.0	3.0	3.0	8.074461726463046	0.6137423454857017	0.54999026805233	1.8362673864619694	0.0037195305957089067	-1235.1576412589438	-1196.94948317379	-1939.0745060942004	-53.84133720513829
87000	7.867691808056991	-4670.494820764407	-305.4657230787588	-4365.029097685649	11.055448925160235	21.82881535415978	14.663033225743765	4.058317325906219	4.193302820961195	4.251840428603308	5.0	2.0	8.0	1.0	4.0	8.38896293083976	0.6940966038578233	0.6565909526165488	1.6493124435256288	0.003435109121173219	-1236.5060185314253	-1193.8507497078506	-1934.6723294463727	-58.39852680911882
