# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153532075]
state	age(HONGKONG_1997_1998)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1166000	6.807242887155855	-4673.336202770327	-306.5408223876419	-4366.795380382685	9.828141724614898	123.65230610619696	81.53615911066113	18.119108522306146	1.9645641084292482	5.41675650268354	1.0	2.0	1.0	2.0	14.0	8.506601260460437	0.5804742356215682	0.5423067695954452	1.8772189947829903	0.003451471953758538	-1232.3044714218377	-1192.215504005793	-1942.2754049550542	-52.78596316102424
1167000	7.068406482448692	-4665.852387290326	-301.73216313567775	-4364.120224154648	9.38898344305725	70.5671117797462	138.5976930035884	20.89439341794349	6.4506783939439565	1.7998389201019223	1.0	2.0	1.0	1.0	15.0	9.316720974795315	0.624815665111121	0.4738412716830293	1.9013430632058534	0.004088072509781029	-1234.2489284514227	-1194.8032969345763	-1935.067998768649	-48.19091915752924
1168000	6.652074596506611	-4663.431577357713	-296.22854171651863	-4367.203035641194	9.792494759432813	34.61144709860109	43.021810963575746	3.9374157656729505	3.516971501126798	1.7454450369728516	2.0	1.0	3.0	4.0	10.0	8.34901879050925	0.5534045868162771	0.6052085044158457	1.8413869087678811	0.003678349446037874	-1235.7737170749067	-1194.3275469745965	-1937.1017715916912	-47.6456620030937
1169000	6.652074596506611	-4674.414112334493	-302.96938437263526	-4371.444727961858	9.758725022507743	62.14831521616419	6.500963976003379	3.1039395127768326	2.4129960523658625	1.0180197445630046	1.0	1.0	10.0	1.0	7.0	10.516853909311262	0.5434045894857308	0.5443149411007234	1.9122804694135498	0.0034955482633727947	-1238.1701332731357	-1194.195552374101	-1939.0790423146218	-56.432006195630045
1170000	6.909161786752652	-4661.981079732328	-300.11139347046617	-4361.869686261862	10.172123814486028	53.33643674003612	26.077124715488864	7.94555983733583	0.9789532352048045	1.0871353823968757	2.0	1.0	10.0	1.0	6.0	7.91079510761393	0.6439766686931863	0.554692446840503	1.8013308844663145	0.0035658162023456705	-1234.012918957474	-1190.5416845268512	-1937.3150827775357	-52.49168827414756
1171000	7.183224483711635	-4681.151944492521	-311.8730150555249	-4369.278929436996	11.414627030819565	163.76386988209313	79.91302612080034	16.534951319639525	1.8625986818337543	1.2221725642944647	1.0	2.0	12.0	2.0	3.0	7.954499395158984	0.7496519356005733	0.6706601443210317	1.579687920078399	0.0033538715466687142	-1234.6948242209949	-1195.3109671992331	-1939.2731380167684	-60.07182854398814
1172000	6.743939355745478	-4680.3059467950625	-310.68897707074206	-4369.61696972432	10.213636401859173	612.1443734608745	27.03705494898411	2.7402679404956447	7.179311872119051	5.7365323573755385	1.0	4.0	11.0	1.0	3.0	9.425465129407797	0.7350086584251262	0.6079476819800262	1.6570436595948517	0.003249029595810345	-1233.9834716973783	-1193.9314930870826	-1941.7020049398598	-55.512161579935565
1173000	7.5414267041809575	-4670.205751327759	-300.73195756901566	-4369.473793758743	11.608499599017243	94.33258037316996	19.359900624268224	5.97717318460912	1.5655501689048275	1.8163180132320527	2.0	1.0	10.0	3.0	4.0	10.291280445919968	0.6473702898407351	0.7063833751603633	1.6462463349989054	0.0029183549002361328	-1233.4499565332953	-1195.3426279019513	-1940.6812093234971	-51.91303866589806
1174000	7.379315724515887	-4663.660912234198	-298.2128999490274	-4365.44801228517	11.17865590107343	40.03022249208451	6.476050341601025	5.091420008048075	1.565504647481081	1.0038005604890183	3.0	6.0	5.0	5.0	1.0	7.584429286179509	0.5475874054889389	0.5803460004463481	1.8720665940647165	0.0030705715889421427	-1230.6789778512418	-1193.8274519695353	-1940.941582464393	-52.70849849166277
1175000	7.730928076236221	-4681.458542509407	-313.0131183091762	-4368.445424200231	11.069000349961442	101.47562204630921	35.13907493220706	14.315392111888869	7.784613629120333	1.2817604933352238	2.0	2.0	3.0	11.0	2.0	8.842541258010556	0.7012314011242504	0.45337641430812337	1.8453921845676298	0.0030948789924737574	-1231.2386583578343	-1192.6321107169467	-1944.5746551254501	-61.60047958606383
1176000	6.423878977911663	-4672.005224230767	-303.31810111376	-4368.687123117007	11.13987525240608	43.17994127989026	24.477800802577423	15.084755816639893	2.7822052030168605	1.9329102216882221	2.0	2.0	2.0	12.0	2.0	8.209836499279294	0.5298788474211377	0.6731413022104643	1.7969798503684016	0.003193760813911344	-1235.7747380015214	-1197.8957281717385	-1935.0166569437467	-54.42649128780952
1177000	5.614704289998471	-4675.6081417920095	-307.00692151128584	-4368.601220280723	10.826716868316385	70.62773726166	29.300649760136547	1.4639432958526941	2.90570942979766	2.5728896730351845	4.0	3.0	1.0	10.0	2.0	9.820137643714002	0.5709098840104712	0.5054045142676612	1.9236856017218709	0.0033449909725213876	-1232.9692939308206	-1195.874735346215	-1939.7571910036872	-57.78857588271497
1178000	7.312060023369049	-4668.85631681896	-304.6300497717301	-4364.22626704723	11.089454590244427	26.89248196281241	15.468417857801189	10.653297434537468	2.009144615654124	2.5105037563876844	5.0	2.0	2.0	10.0	1.0	8.231329524608169	0.5937004237251485	0.5519765209239735	1.8543230553508812	0.0031409772612723745	-1235.103840688055	-1191.4963110297117	-1937.626115329464	-57.175480505385075
1179000	6.806774170066211	-4674.74572431978	-307.12677023884555	-4367.618954080934	12.585353409076994	134.70156396474385	18.098195878281288	9.934519638078534	2.013280094970598	1.5946365395677138	2.0	5.0	1.0	11.0	1.0	9.332061873328625	0.7432551420566742	0.5072808232194975	1.7494640347238315	0.0027244656606091383	-1233.40186392648	-1196.7204650796564	-1937.4966250747975	-57.259093613245575
1180000	5.324711241776212	-4673.989607887555	-306.4011059999058	-4367.58850188765	13.122067124406284	42.67016560324849	12.988641440666607	11.278666397418615	2.280027929627957	1.6371778476624252	4.0	1.0	8.0	5.0	2.0	10.24054810054965	0.6669265593854348	0.5878248440944132	1.7452485965201554	0.0030042319373875023	-1232.8503899291145	-1199.018114784446	-1935.719997174089	-58.40511520550229
1181000	6.842055690389781	-4677.735085071973	-310.4727165034665	-4367.262368568507	11.665502533451965	80.81357036031952	7.850195533404916	7.75785603073659	13.898384352334224	2.398430506910745	1.0	4.0	9.0	1.0	5.0	12.38770592893007	0.6417028879764085	0.5281301312030282	1.8301669808205665	0.0030132331502302125	-1233.0798033320189	-1190.6491927494126	-1943.5333724870752	-59.122726059076214
1182000	6.802387166102102	-4665.98425049639	-304.31590299635604	-4361.668347500034	12.315261229541404	45.925423190408495	21.126052066165094	7.092876515424252	3.143364002210915	1.8932229754530834	3.0	2.0	7.0	3.0	5.0	7.911727230694475	0.5614728822016606	0.543033015394236	1.8954941024041065	0.002694823041318003	-1232.9078521130004	-1193.3831647220788	-1935.377330664955	-56.33890588873482
1183000	6.686308236822198	-4674.662311479134	-305.10378334435114	-4369.558528134782	13.280869000049803	44.69703997569339	132.61030852586643	4.022899916886759	2.98037214074479	1.5415492990346473	2.0	1.0	11.0	3.0	3.0	10.259738418371361	0.6903310387767567	0.5492607815923053	1.760408179630941	0.0029067653916442586	-1237.0556664072146	-1192.6086516868338	-1939.8942100407337	-53.29047434516289
1184000	6.686308236822198	-4674.970287008201	-301.5183848135463	-4373.451902194654	12.752850198618729	64.17869028635272	37.12043548054378	3.077198451223977	0.737878823435848	1.4384069636974406	1.0	2.0	13.0	3.0	1.0	9.37318665867302	0.6149473193060467	0.487266702879262	1.8977859778146942	0.0026854592300951732	-1235.607827204778	-1199.215046802239	-1938.629028187637	-53.41400859160033
1185000	7.173393152361477	-4663.351753867807	-298.70625318364876	-4364.645500684158	10.85470017959542	33.426651760994524	37.498959573263264	4.401139979381079	1.3988412017117573	2.0992769964560574	2.0	1.0	10.0	4.0	3.0	7.586290956071781	0.540395853416697	0.5761189413327086	1.8834852052505973	0.0035860484534014124	-1231.7333006138704	-1193.0501340659298	-1939.862066004358	-50.903116041442466
1186000	6.855888604314853	-4665.046894095123	-297.8697821079189	-4367.177111987205	10.78728544659911	30.20218772042403	33.39772476671056	2.2078955266070532	1.2169496418566204	1.3355206001722675	2.0	3.0	9.0	3.0	3.0	9.377074506488103	0.7013949052995943	0.4933056137212297	1.805299480979179	0.003844033697395369	-1236.135520154304	-1195.0551924619485	-1935.9863993709523	-51.23977352225803
1187000	6.855888604314853	-4662.890153566312	-294.615799532883	-4368.274354033429	9.102772055509833	36.154803866859375	11.396105092331153	5.9240393386951675	2.385586459660818	1.0746687002836075	3.0	1.0	9.0	5.0	2.0	9.328808139241392	0.5455448568874268	0.5618123192989973	1.8926428238135786	0.004170437198551584	-1233.3626799301555	-1193.1710867118431	-1941.7405873914297	-48.178614918752736
1188000	6.855888604314853	-4674.501194812941	-304.8943392813833	-4369.606855531558	10.189789695884283	81.68743694000878	18.715835883868195	5.136024777976388	5.413653186833426	0.46401299704965493	3.0	2.0	1.0	7.0	7.0	11.5507801011608	0.46624542700354865	0.59401499366263	1.9397395793338241	0.0038278303655471927	-1237.8125194936522	-1195.128512243212	-1936.665823794694	-55.485399734076395
1189000	7.166654077965686	-4668.898542128837	-301.34279108856185	-4367.555751040275	9.818452964268408	31.888540633252624	13.472734177163487	6.480837841080276	1.9987633102433724	1.1218730214794452	2.0	1.0	3.0	7.0	7.0	8.589425437238043	0.5284591734744166	0.530473778634088	1.9410670478914984	0.004343604024932338	-1234.477446200349	-1194.0162148993572	-1939.0620899405685	-55.073987145954796
1190000	7.659134709487488	-4671.737578443933	-304.72874449860404	-4367.008833945329	9.789997529620459	146.61717681753004	107.01008622040241	11.890687913696917	5.8695285531392924	2.5963315349772365	1.0	1.0	3.0	6.0	9.0	9.891718546768637	0.5001809085866439	0.4958950806525142	2.0039240107608447	0.00426210461781978	-1236.5043126907933	-1192.5103450437455	-1937.9941762107899	-51.50749177799874
1191000	7.384126362400295	-4687.236083659561	-318.35149666690944	-4368.884586992652	11.093316530347368	898.5355748049875	354.63974373978385	17.699301522686202	11.957031829158035	3.656188430227211	1.0	2.0	2.0	5.0	10.0	7.741374960086278	0.6304613561841461	0.529996595759188	1.8395420480566687	0.00323829656212468	-1229.1269384242905	-1190.6425054238896	-1949.115143144471	-59.792991622660246
1192000	7.254068389735325	-4679.202609470466	-307.08240265781285	-4372.120206812653	11.046088812412155	335.83933168586276	156.92277846960522	5.222961400871833	6.171581321861365	3.61977731926818	1.0	1.0	1.0	8.0	9.0	6.769134112795885	0.5304279338020519	0.5464266391290035	1.9231454270689476	0.003527370309362885	-1236.3900632176255	-1193.8814378633192	-1941.8487057317086	-52.48079342319878
1193000	6.683224526390042	-4677.198841147024	-315.06821738379676	-4362.130623763227	12.147973859077053	693.3549893371236	142.49941607999565	5.958016469245411	10.367015809410534	4.0417198503534015	1.0	1.0	1.0	7.0	10.0	9.459093467227481	0.6381307114930796	0.4671262467686292	1.8947430417382944	0.002920010878113278	-1231.827074805894	-1193.3633988137121	-1936.9401501436207	-58.019735516392025
1194000	6.361760830790718	-4684.205591824061	-318.0316997154024	-4366.173892108659	12.472899716840928	423.69451067821456	456.83708488169333	10.901018406756265	4.694927693866538	6.806353434112468	1.0	1.0	1.0	6.0	11.0	8.102266241953174	0.6799540685206099	0.481224203911753	1.8388217275676402	0.002586696380296131	-1234.025926112993	-1192.9859421299384	-1939.1620238657279	-60.5408587528952
1195000	7.009020358570179	-4676.136085270464	-304.28361844943356	-4371.85246682103	11.362716628245575	47.95526457101138	17.94767268391015	8.617236152921176	10.209292935757249	4.300177743361279	1.0	3.0	2.0	2.0	12.0	7.388181543099783	0.6670022580669771	0.5549543559818997	1.7780433859511262	0.003283303791050604	-1236.4716191336788	-1193.3435120654196	-1942.037335621932	-54.459822431062804
1196000	6.956224991694567	-4675.951039606437	-304.81114180552015	-4371.1398978009165	11.395490658237716	168.93684563193318	6.134333310753768	3.0482169556130163	3.2302336201281148	3.1075576832493064	3.0	4.0	1.0	3.0	9.0	9.030444148653201	0.6283071030570196	0.5908322852171383	1.7808606117258452	0.00329897594807241	-1236.8809652815858	-1194.2024354797288	-1940.0564970396022	-55.43701101051018
1197000	5.548492346205201	-4678.124375131229	-296.74283378704956	-4381.381541344179	11.71170800730048	30.918583134309454	4.380213906178869	2.4890124339659723	1.6814559999093681	1.95048242293562	3.0	9.0	1.0	4.0	3.0	6.476013689109024	0.5895099631442812	0.39452714597674693	2.0159628908789755	0.003494122782118463	-1232.0375650768312	-1195.2326058155377	-1954.1113704518098	-52.29940407334704
1198000	6.577738191138326	-4661.741275551807	-295.27789925621113	-4366.463376295596	10.453701041238975	27.067481001160996	2.9477712383222254	1.6240023568820934	0.8558164556019178	3.922642739548338	4.0	9.0	5.0	1.0	1.0	9.685728219104393	0.6382439770269794	0.5240783048326582	1.837677718140366	0.0041273595730237965	-1234.9145481203082	-1192.998901244073	-1938.5499269312147	-48.97150745581787
1199000	6.219131572975501	-4666.517180541434	-300.41227396643825	-4366.104906574996	10.977677718996203	101.23111610121126	7.7848339723703806	3.151876467005672	1.4701956759768382	1.2978592451261977	3.0	8.0	1.0	5.0	3.0	9.685728219104393	0.6564536405862827	0.5680659000211589	1.7754804593925622	0.003404102878793434	-1232.9647861233955	-1192.403305654046	-1940.7368147975537	-53.231721462307654
1200000	7.088170708924143	-4663.185399991208	-299.2548868438586	-4363.930513147349	11.090988741483754	41.8626910706085	9.19779991063769	9.461160122072037	1.7194603416722678	1.6817976207706555	3.0	1.0	9.0	3.0	4.0	9.685728219104393	0.6349504067493413	0.5741127704109816	1.7909368228396807	0.00330127191726085	-1233.4732220398278	-1192.424269760067	-1938.0330213474545	-51.84058270445729
1201000	6.342971075899936	-4679.041119146885	-309.3411675578782	-4369.699951589007	11.18300739505383	29.13100976284797	73.80975818232447	11.746526406097006	5.760687782529437	2.8036773473348195	2.0	1.0	9.0	1.0	7.0	9.99457767969281	0.5612398312832886	0.49638360719448543	1.94237656152223	0.002869148431737797	-1231.24879459517	-1193.2896164000467	-1945.1615405937898	-57.850932188081366
1202000	6.35113060593709	-4666.906996531143	-301.7582664310869	-4365.148730100056	11.207093784463318	63.24696064604938	12.411680392402788	7.688060292935195	3.370526534663965	1.7614497954104187	4.0	4.0	3.0	2.0	7.0	9.699461268875195	0.5782829884999664	0.6044222958654872	1.8172947156345503	0.00362027575606837	-1231.7424590079836	-1194.44499568407	-1938.961275408003	-53.38353996714923
1203000	7.873310039018692	-4674.230045710613	-300.1122947891572	-4374.117750921456	10.28521388649437	23.641493154075544	9.143848930499436	4.4219992965198065	3.616696757936508	2.436116313283813	1.0	8.0	3.0	1.0	7.0	9.115059588744506	0.6009741339718445	0.8079824179572919	1.5910434480708677	0.0036355785523336363	-1234.5572151136764	-1193.7490708523208	-1945.811464955459	-53.970779301040736
1204000	6.135363288452906	-4660.380487596273	-298.15703538589844	-4362.2234522103745	10.962073485665993	35.38771350006204	11.210648961162471	5.078786913713305	1.937248227820717	1.318574253547404	4.0	3.0	3.0	3.0	7.0	9.115059588744506	0.6148912866330577	0.5777358642392578	1.8073728491276886	0.0036025937100804296	-1231.9973200211641	-1193.009518865005	-1937.2166133242051	-52.02075429501939
1205000	6.135363288452906	-4664.093460928674	-299.52326819681775	-4364.570192731857	11.435411673807854	27.868954058375436	10.688401862237257	8.229062714884654	1.879189443656382	1.3759243721671894	2.0	7.0	1.0	3.0	7.0	8.932738411717846	0.6471881285510401	0.4959225278435495	1.8568893436054144	0.003528966966405268	-1231.374494242078	-1195.9035432386627	-1937.2921552511161	-53.19835754692801
1206000	6.647070929352749	-4657.777598546653	-295.1086834252937	-4362.6689151213595	9.69100850114835	60.6429817096352	8.11876945466861	1.6408108383830897	1.6119485641112223	1.4110236456934884	2.0	9.0	2.0	4.0	3.0	8.478224926991567	0.5567006338366896	0.6023814106941002	1.840917955469214	0.004197884014687809	-1234.865363910277	-1193.331308564008	-1934.4722426470748	-49.242110746997604
1207000	7.405573438619985	-4658.129158652621	-293.62838655161016	-4364.5007721010115	9.687976848425867	35.64660599838341	8.15066561983776	1.1189347807516052	2.31130406549662	0.8088615702118752	1.0	9.0	2.0	7.0	1.0	8.409767690349678	0.5785190295368211	0.49946329328244615	1.9220176771807365	0.0038823580334076246	-1234.9633254047403	-1191.64600785338	-1937.8914388428914	-48.26336564778307
1208000	6.7183844038493366	-4660.964461104174	-295.24798430386727	-4365.716476800307	9.373400599015783	34.75391074632836	9.90593174613952	8.353241002149545	1.7101855014534386	0.4523779996701158	1.0	8.0	6.0	1.0	4.0	9.296737784403117	0.7812148700265109	0.5078553788775974	1.7109297510958956	0.004215089971360592	-1234.0686237941736	-1194.6276183736502	-1937.020234632483	-49.11330184992599
1209000	6.689630569146861	-4661.627001718722	-293.0839498522782	-4368.543051866443	9.427812632637705	26.220111971165693	9.220221986652675	3.7908263647048352	1.9880449492775547	0.737870268142923	2.0	8.0	3.0	1.0	6.0	8.741840838596119	0.5598745871180526	0.5891918438421879	1.8509335690397635	0.004293092112665957	-1233.1676661048814	-1190.2231777821862	-1945.1522079793754	-48.22475234421576
1210000	7.084964632733891	-4660.162000821603	-296.44124961861655	-4363.720751202986	9.788409694263716	49.62932614087694	6.696958065362482	6.13948587051448	1.5549956539216363	2.781223806626651	1.0	8.0	1.0	5.0	5.0	8.882812451861517	0.5372151424006948	0.512173971469661	1.950610886129648	0.004312310631985978	-1231.7830943495146	-1190.7895018854565	-1941.148154968015	-48.938042987005694
1211000	7.118969704633897	-4655.817244286961	-290.0154151627072	-4365.801829124253	8.7211546424752	36.55342489947154	6.053338902711544	1.1991870187124827	0.6796051589550519	1.5415320537720614	2.0	7.0	5.0	1.0	5.0	8.882812451861517	0.5137811663220554	0.552076073550784	1.9341427601271644	0.00408423758805422	-1236.7513519111633	-1189.984626029791	-1939.0658511832994	-45.58052385576812
1212000	7.118969704633897	-4664.91306576202	-284.86747543800345	-4380.045590324016	8.873916229491575	15.58666505286711	7.522916351437747	2.3189882368473596	0.44399443400077926	0.4447215190907351	7.0	2.0	4.0	1.0	6.0	8.533068867331131	0.3699037485515289	0.6799950622409202	1.9501011892075548	0.004947989461072806	-1236.1080704836115	-1194.3778373792593	-1949.559682461146	-42.94103861428209
1213000	7.582679492417567	-4658.555984929052	-286.66394713065625	-4371.892037798396	8.580210166313048	13.184458648945991	4.166786038989868	3.7617696061421526	0.7829723339255011	0.6359108514663787	6.0	3.0	6.0	3.0	2.0	8.07836348984832	0.6621032614984224	0.5379323405861975	1.7999643979153839	0.00479113024307411	-1235.0270726136625	-1191.494268311081	-1945.3706968736528	-44.41164313452682
1214000	7.0907457439138994	-4651.456974707931	-286.96640098580656	-4364.490573722124	8.705401664029473	28.607841041729873	3.881211341974035	4.751354112803328	3.4848088509750363	0.681285520709006	4.0	4.0	3.0	4.0	5.0	7.4237298379421235	0.6434187738510722	0.4869201977187479	1.8696610284301838	0.004818562634975526	-1233.0304026875963	-1192.0232293199913	-1939.436941714537	-41.54405871052844
1215000	7.0907457439138994	-4665.32301751356	-290.52120278626614	-4374.801814727294	8.789087143466208	17.24166438530105	4.142461548485204	6.238978719375072	0.35845866806201326	1.0491105969482968	3.0	2.0	8.0	1.0	6.0	8.867781045408064	0.47963354315504536	0.6462724680354317	1.874093988809527	0.00451701823696083	-1238.8073391374298	-1195.4973761236918	-1940.4970994661721	-45.42890199323706
1216000	7.195206030748757	-4657.777998693016	-287.1992626311318	-4370.578736061884	8.412590267252549	20.653053948608555	2.937339087301314	0.7584544465476857	1.0070352517669314	0.3285356889755694	6.0	4.0	3.0	5.0	2.0	8.867781045408064	0.595842535822546	0.7391416818956652	1.6650157822817926	0.004704468906871355	-1232.795629490019	-1195.284885605089	-1942.4982209667758	-45.840138734449155
1217000	7.051550675474996	-4664.806630968487	-295.4874796776212	-4369.319151290866	8.841606042835114	24.726001567020344	11.837552661623185	9.934505682169538	2.643696929339852	0.4721076924456457	2.0	5.0	6.0	5.0	2.0	7.948141121240687	0.5863995968266253	0.5094601715319753	1.9041402316414033	0.005303750913245322	-1232.401483902058	-1192.8864680549113	-1944.0311993338962	-49.23817541605747
1218000	7.051550675474996	-4669.170178500127	-294.93192118436565	-4374.238257315761	9.513452579353878	286.93234834596063	17.93984585436402	4.402879228012501	3.0747003459441182	1.6172241529620368	1.0	3.0	6.0	4.0	6.0	9.498144702365854	0.6642376050088772	0.5812072428324377	1.754555152158689	0.00448927459717275	-1235.425167101643	-1190.5618430807644	-1948.2512471333534	-44.07906818704788
1219000	7.364795425831465	-4657.642427414394	-292.79970591756927	-4364.842721496824	9.140942600773275	60.13187879103762	8.174464139717612	8.59070594734469	3.1961865911043876	1.1357132708767206	2.0	1.0	7.0	4.0	6.0	9.498144702365854	0.5294478426397937	0.5728189406135289	1.8977332167466814	0.004642682090073199	-1232.9075475839215	-1189.8500211285746	-1942.0851527843276	-44.769117819331946
1220000	7.664521776405731	-4661.976964018016	-294.231425218336	-4367.74553879968	9.195511208638345	109.2198675435484	7.90561267262553	7.116658228832678	0.7702944939157318	0.4121196079144729	1.0	1.0	10.0	2.0	6.0	8.659500997539695	0.6408833318570484	0.586170298026355	1.7729463701166006	0.004209982061662607	-1232.4350921934417	-1191.789973516571	-1943.520473089667	-47.04266431076736
1221000	7.664521776405731	-4663.287648132848	-290.85773573462745	-4372.42991239822	9.676714095277472	19.961730664519717	13.446926974952135	2.3195391090066098	0.9936919694794116	0.380005685244092	1.0	6.0	9.0	3.0	1.0	9.190676566180784	0.6680549472196596	0.6171688585603665	1.7147761942199777	0.004565836641438802	-1236.7407203214093	-1193.0755427696674	-1942.613649307143	-47.30266205809075
1222000	7.664521776405731	-4653.358675304198	-287.9581795824115	-4365.400495721787	8.896040848099952	25.509568216983894	5.719417773832079	2.8889939085439553	0.8429214994548103	0.5664220403637331	1.0	4.0	7.0	3.0	5.0	10.018012650256155	0.5790975693721385	0.6276903281426435	1.7932121024852217	0.005016388093515751	-1233.989362326833	-1193.2505634596776	-1938.1605699352758	-44.590212655137336
1223000	6.558823780229696	-4656.980360282498	-287.36454316126867	-4369.615817121229	8.806517675068248	14.242756734819732	9.438286804260544	4.224743147966384	2.3618434927800793	0.5609732627082333	3.0	1.0	9.0	3.0	4.0	9.983167670510351	0.5699269119076353	0.4728842517605744	1.957188836331794	0.004667043482748108	-1237.366871529	-1193.532800364896	-1938.7161452273328	-43.04060552430031
1224000	7.119770769884345	-4658.785122107139	-286.6208761412787	-4372.16424596586	9.047538873983777	77.85749255457392	3.4589606383235454	1.491208968831249	0.8518411671758365	0.8411636838822883	1.0	4.0	7.0	7.0	1.0	8.476281915105854	0.6296377191173904	0.595190474772923	1.7751718061096904	0.005165087584937737	-1235.8198491902403	-1192.250515532276	-1944.0938812433433	-42.000885569519255
1225000	7.119770769884345	-4650.482818858688	-283.8939919842814	-4366.588826874407	8.717176066844882	62.55380977120072	4.001086932303353	5.3540233847896666	0.16422256369293103	0.27495969207923954	1.0	8.0	7.0	2.0	2.0	8.646131955113058	0.5785615957585156	0.5775022243244847	1.843936179917003	0.0052560242449480555	-1235.8580579172753	-1196.1159015631724	-1934.6148673939588	-38.84134607897774
1226000	7.256438595213399	-4663.820766350716	-290.12623326133524	-4373.694533089381	8.628973998813175	114.68036309638718	17.637097097484446	5.038363433242123	1.698061165371584	0.813871855665632	2.0	1.0	5.0	7.0	5.0	6.449902427890152	0.5146291599032933	0.5943303314645585	1.8910405086321518	0.00565357798769665	-1237.6809594982926	-1197.4343065138744	-1938.5792670772144	-42.247005286791776
1227000	7.256438595213399	-4654.925566791958	-286.68857915354243	-4368.2369876384155	8.376290960071652	62.21936532921903	9.088924060913385	4.349121981366952	1.7244501350205064	0.5102314116967156	1.0	6.0	3.0	6.0	4.0	10.927620082621965	0.6764413840596326	0.5674996315594394	1.7560589843809313	0.004964134223921655	-1235.5868569924796	-1192.9090298089463	-1939.7411008369893	-40.238532386406185
1228000	6.252742873740317	-4658.024083205167	-285.26188721755983	-4372.762195987607	8.618984960956272	49.89893980720569	7.2662557079535555	2.2322494599499314	1.7003695761738338	0.21893662955676088	1.0	3.0	6.0	8.0	2.0	10.968529243068419	0.6527317983081358	0.6171839635717734	1.7300842381200943	0.0051058520767148655	-1234.354447854877	-1194.4495160086624	-1943.9582321240682	-40.127937097529745
1229000	7.266926428675907	-4657.124371435724	-286.77348317835583	-4370.350888257369	8.698534098514372	31.46642071517311	7.046323565115559	3.701945214214904	1.4634473143256184	0.34829869394850904	4.0	3.0	3.0	8.0	2.0	7.444358030293319	0.6210614934367364	0.4714121724423364	1.9075263341209308	0.004940219754718819	-1236.6747938160045	-1191.3447315004746	-1942.3313629408897	-42.58489489638477
1230000	7.275528284393886	-4666.082127865609	-292.59843799162377	-4373.483689873986	9.676576170416093	23.473451899684257	8.844905761727198	12.917929094923318	1.3881749830406305	0.40569114403570056	5.0	5.0	1.0	7.0	2.0	7.444358030293319	0.6207768811351688	0.6292057725561921	1.7500173463086428	0.003957106738537508	-1231.7114306970284	-1193.5087433437322	-1948.2635158332248	-46.717277018035944
1231000	6.815005072105052	-4666.358510731815	-296.98945211038205	-4369.3690586214325	9.356725641871618	24.93766342960507	6.049239290974692	3.39936801873649	4.583361035954234	1.43264031466923	5.0	6.0	2.0	6.0	1.0	11.284378978316346	0.6971757371731373	0.6276071179961228	1.6752171448307434	0.004666386857976393	-1235.355375353232	-1197.2991418891675	-1936.7145413790333	-50.86341404084214
1232000	7.110564962148128	-4663.709454216921	-291.55094237208925	-4372.158511844831	8.725604272738515	65.95781543683206	4.927587952108615	3.75050693625625	1.7533756323346674	0.8181062844081063	3.0	5.0	4.0	2.0	6.0	9.409651323000265	0.49569480765922197	0.5973658244802555	1.906939367860526	0.004661097291601088	-1239.6074954671299	-1194.494544612656	-1938.0564717650448	-45.424457534853914
1233000	7.061988979484916	-4662.159517196919	-294.11887964541995	-4368.0406375514995	10.080722024547724	20.908824539180518	11.904627410535774	3.309025431575556	1.4696523764298912	1.5056301028236163	4.0	5.0	2.0	5.0	4.0	10.611643621107934	0.6048492448623549	0.6162504027207132	1.7789003524169353	0.004598295651091771	-1231.6190032163277	-1192.5304894705323	-1943.89114486464	-49.043533893684256
1234000	6.313116659240853	-4663.041055322852	-292.73515010789663	-4370.305905214956	9.445262495617872	15.968932379992982	10.731931426037137	1.617461023492619	2.3228619509095636	0.9272047891728249	3.0	8.0	5.0	1.0	3.0	7.425541135769736	0.5054609128060137	0.6025382114073708	1.8920008757866187	0.003842028488941772	-1235.4939808458148	-1192.9689230659944	-1941.8430013031466	-48.57549733711389
1235000	7.5456676959525435	-4663.637026489094	-293.1959326111918	-4370.441093877902	9.563600627579751	24.476064478036548	6.774309659036561	2.614455780982443	1.6365746370945857	1.862645266182195	1.0	10.0	3.0	2.0	4.0	11.500990598579923	0.4489417388853666	0.6045697955883036	1.946488465526333	0.004353394968129796	-1236.000467560911	-1192.6451859106298	-1941.7954404063607	-48.30598234695933
1236000	7.5456676959525435	-4660.7195015450025	-295.14695138735107	-4365.572550157652	9.555790803978155	16.08573175000945	3.8057907634524444	1.9835605434039043	5.725451232950773	1.8024216414527485	1.0	12.0	5.0	1.0	1.0	11.552310288817434	0.6083379277281955	0.5876193698877779	1.8040427023840298	0.004183618012845488	-1235.4741491949749	-1190.8315135830915	-1939.2668873795856	-49.160303005482106
