# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561777]
state	age(CK_HK_WF157_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
70000	3.8535268654338033	-4690.515397914397	-322.32686182846726	-4368.18853608593	14.764560742886962	58.41970745910664	124.64737717878111	17.139554887500267	8.665354947933038	4.310631454699815	6.0	1.0	2.0	5.0	6.0	7.152591635427658	0.6467366477909681	0.5500130051186933	1.803250347090337	0.0021500556207885843	-1232.5629351358157	-1191.2700200018128	-1944.3555809483016	-68.86517110472371
71000	3.2847771686535507	-4697.694929782798	-320.6917067239043	-4377.003223058893	13.335516683262577	42.6755917680729	64.14054034810546	17.03709471078832	6.053713305975981	3.703443661700113	1.0	3.0	5.0	3.0	8.0	9.501097046918668	0.6716742763156511	0.6332565409270025	1.6950691827573445	0.002502122611359049	-1236.3457714199997	-1194.8320013419375	-1945.8254502969553	-69.14170415482346
72000	2.536714445752588	-4683.546087449955	-319.115990802869	-4364.4300966470855	15.670868397975738	314.179511988084	17.56688390942098	12.149410505167786	3.877154005845385	6.092654976498635	1.0	9.0	2.0	1.0	7.0	10.413098728838277	0.5607363167335004	0.5365324650394037	1.902731218227094	0.0018999797303955498	-1233.3152448178007	-1193.5545540628525	-1937.560297766432	-65.65802077448971
73000	4.147369077478884	-4690.533443947209	-317.59030020248167	-4372.943143744727	18.433189429160812	59.33311424134026	14.388591762921504	12.148667374200535	5.143191517170836	4.6856088945624865	2.0	5.0	3.0	2.0	8.0	7.349566725229227	0.5426613867522989	0.4616967393788376	1.9956418738688617	0.0018525658247999393	-1236.855601659926	-1196.3794545242595	-1939.7080875605418	-67.94826808235506
74000	3.533432572449289	-4695.1020202069885	-322.40790283603155	-4372.6941173709565	16.13085570523262	360.12811559538596	49.55549562952562	14.668162603091105	6.066265449695186	5.8282321173949665	1.0	2.0	8.0	2.0	7.0	9.670841753946654	0.6901392357824434	0.539947301323816	1.7699134628937385	0.001905770039095767	-1234.2714755358238	-1193.9780842305245	-1944.444557604608	-67.90791500178749
75000	3.3674484237638644	-4690.524309310775	-322.5434528021992	-4367.980856508575	14.883753279688433	68.40687253672807	47.13635597486694	28.88774913139525	8.472147918133842	3.186945692909737	4.0	1.0	5.0	2.0	8.0	8.200863263646403	0.5858322018573853	0.5112925264822078	1.902875271660405	0.002253655658939304	-1236.7504743281197	-1193.9781378824518	-1937.252244298004	-70.40515188857323
76000	1.8849711443923693	-4688.3104356366875	-320.88221932190413	-4367.428216314784	14.645166540538895	45.554310805582254	30.43867811232533	27.24145752473655	6.303571546618454	1.7386184392788384	4.0	4.0	4.0	4.0	4.0	10.828180411070454	0.5151910534358531	0.5502018649177818	1.934607081646363	0.002199317788858414	-1230.4537037065277	-1191.4179968937196	-1945.5565157145368	-69.97181963845938
77000	4.516576935510286	-4682.980080923649	-316.3854918675347	-4366.594589056114	14.484707768159756	53.140274059970736	9.05534507610739	16.12080720365521	10.59953644315761	4.569384996118166	1.0	3.0	4.0	5.0	7.0	8.337211899912466	0.563259877940109	0.669513110815992	1.767227011243897	0.002130044364819766	-1233.703600217038	-1192.0260811242763	-1940.8649077148	-65.67684999453246
78000	2.7664272696238106	-4691.4890989052265	-320.5406397398104	-4370.948459165416	14.627595700572343	108.01247399459051	52.75574677670651	17.67001450856607	18.23099465474932	5.127568222621367	1.0	2.0	5.0	5.0	7.0	8.744656503942076	0.6533517675545781	0.40329878708373024	1.9433494453616897	0.0021472900322493855	-1233.7660069434598	-1195.571704907404	-1941.6107473145528	-66.87216327644812
79000	4.0315452051135185	-4687.158514084053	-318.3110867909641	-4368.847427293089	17.153298555756553	95.15573403657574	5.135805600297806	16.94394142730557	11.81813028827462	5.103299107472583	1.0	1.0	8.0	2.0	8.0	11.485158016192507	0.49202164186800285	0.5857748188152709	1.9222035393167243	0.0018502513685007041	-1237.0302828362155	-1196.6246838199252	-1935.192460636948	-65.08225516463341
80000	1.6361437382017598	-4687.441514659828	-319.1315622053695	-4368.309952454458	14.25908993867579	305.1528473274526	82.62375909910037	21.088473226118587	1.9783516992244183	2.184768176442183	1.0	3.0	9.0	2.0	5.0	10.592591837795283	0.562429499143061	0.5090085399320912	1.9285619609248459	0.0020928645685706166	-1233.2169441963902	-1195.9388172020383	-1939.1541910560288	-65.20183809604619
81000	2.4186720134660185	-4682.118144129975	-314.49546800309656	-4367.622676126878	13.74273565551293	102.46955726598658	63.47822898833254	9.614385253953227	6.378630270871541	0.8256573615169464	2.0	2.0	7.0	4.0	5.0	10.698454054702495	0.6917972632138649	0.450895670518402	1.8573070662677311	0.0021040396207676294	-1234.995753041546	-1197.946826470216	-1934.680096615116	-62.776986103700644
82000	2.5473126517846225	-4690.0193868116185	-314.40858125115017	-4375.610805560468	14.992301330033174	137.55241980558293	26.608812823509997	10.174102064980792	6.791932865350648	4.30689810750219	1.0	5.0	7.0	3.0	4.0	9.854444525907581	0.5710656590008696	0.45516451770141253	1.9737698232977159	0.002442575280985699	-1235.1685142867573	-1199.0782957578683	-1941.3639955158426	-62.619822059255206
83000	4.1049573440936875	-4674.784974440518	-305.6754471559027	-4369.109527284616	12.205865332654355	114.28540133761626	25.47313307866141	10.018133903179116	4.507096613274482	1.4036625153042026	2.0	1.0	3.0	7.0	7.0	9.13888190346012	0.6373643436408987	0.6222085326860222	1.740427123673077	0.002596590971149751	-1237.304252024778	-1193.9907092490714	-1937.814566010767	-55.301827237376564
84000	5.185499305174155	-4684.993854630591	-314.3645127589484	-4370.629341871643	13.954828163613076	56.39991065019682	23.283471096913022	26.824887572584228	12.498502733776261	1.9480718065377316	2.0	2.0	3.0	7.0	6.0	9.13888190346012	0.6566740902392058	0.4908635536491594	1.8524623561116327	0.002637998149098381	-1236.3460956305519	-1194.5693421273272	-1939.7139041137648	-62.67912564236515
85000	4.3462232502714535	-4682.802499527373	-308.1315893393691	-4374.670910188003	12.669214827736651	38.411689799096386	43.67781901315275	7.091771123722004	6.581051791487842	3.1144656418137533	1.0	3.0	3.0	4.0	9.0	9.203405930902397	0.516949720233747	0.6418950694812414	1.8411552102850095	0.0027460963618967894	-1239.7493115406392	-1193.4722388868165	-1941.4493597605478	-58.03611846725757
86000	2.74286170153247	-4676.920923054205	-305.79121357960787	-4371.129709474597	11.108488637268204	83.78593521644409	21.460818475578908	6.36753265373462	6.182642659062202	1.8249129518955471	1.0	5.0	5.0	4.0	5.0	7.937405827563401	0.633736569398584	0.5245040056334855	1.841759424967928	0.002924445154858708	-1235.2286612139787	-1194.7203396211328	-1941.1807086394851	-56.04642626610576
87000	1.4837077781433745	-4671.771142106738	-305.91643650683716	-4365.854705599901	11.861893702665062	40.232553918380056	20.542834403256123	3.8040299574382197	3.7522237377182868	1.063365810899438	3.0	2.0	6.0	6.0	3.0	8.492322690022434	0.608864582602743	0.529332789041819	1.8618026283554354	0.0030098500275435943	-1233.388887694539	-1193.1916771231286	-1939.274140782233	-58.48293465886273
88000	2.264384054432794	-4673.30949752098	-307.3954077279653	-4365.914089793015	11.545925905870094	132.81976311975177	4.016990500034867	3.5718712222788924	3.197991223458441	3.073305380537084	2.0	7.0	1.0	4.0	6.0	7.570558112402866	0.608864582602743	0.529332789041819	1.8618026283554354	0.002657075646718106	-1235.3490259872578	-1190.8552549285978	-1939.709808877159	-58.73272752607246
89000	3.1570897158930813	-4678.1727766618815	-311.3050089483671	-4366.867767713515	11.000631471030848	352.22698064897793	10.025063342282722	16.980197210376343	5.455099338787971	1.166196228654538	3.0	9.0	2.0	2.0	4.0	8.651987813726558	0.5774075517962545	0.5166917932643582	1.9059006549393849	0.002949428654807831	-1234.1977432159024	-1188.2569141601625	-1944.4131103374496	-58.06919217949114
90000	3.1570897158930813	-4662.921457430795	-299.2035101903974	-4363.717947240398	11.91788143908957	41.62045466765992	5.573744696347539	5.3124604197652125	2.814748448951575	1.727986614450036	2.0	8.0	3.0	1.0	6.0	9.112432873058543	0.666059260680071	0.6080694188482351	1.7258713204716916	0.002922305125619932	-1233.0678756332209	-1193.6128684466787	-1937.0372031604982	-52.62439844867118
91000	0.9809273983953488	-4674.584082738941	-308.2823426162695	-4366.301740122672	12.536945783255893	73.47982941568907	7.612043893069953	11.34163627073465	16.914686956940383	2.644071896168301	3.0	6.0	1.0	3.0	7.0	8.573546940215877	0.4999613685350932	0.6059050068838943	1.89413362458101	0.002922993099392477	-1234.0339874650672	-1194.3162798239837	-1937.9514728336205	-56.75348439552955
92000	1.467582759240761	-4675.8331240959715	-308.22176568882605	-4367.611358407145	11.77322576631353	154.06843765153238	31.34305522813117	4.794198054464472	7.871897566217022	2.1533827616108474	1.0	2.0	2.0	9.0	6.0	9.765590067282357	0.6541755149183467	0.46312113256440873	1.882703352517242	0.0027236804038976384	-1234.3346330678144	-1194.1884749301912	-1939.0882504091398	-56.26198792725377
93000	2.934402648011024	-4674.269215315341	-309.9829029792488	-4364.286312336092	13.593080700770575	48.50031620590791	22.941103618308205	11.858672421823007	5.087384625938915	1.149391520505674	3.0	1.0	1.0	9.0	6.0	8.479531164773118	0.523562540279165	0.6176880072195068	1.858749452501326	0.00274602716859714	-1235.029205586347	-1192.9684966839823	-1936.2886100657627	-60.94598590741796
94000	3.822574993411842	-4668.257282404929	-304.9484954852337	-4363.308786919696	11.99742036548993	56.19034962454149	27.07630300315319	6.974473002882221	5.890846459103655	1.3433272553776152	1.0	3.0	4.0	6.0	6.0	8.455408811738565	0.6276830622875276	0.44883121685475247	1.9234857208577176	0.0025281233575171072	-1231.2381268323595	-1193.628087901148	-1938.4425721861887	-55.671255061609735
95000	0.8878894916910678	-4684.285786819016	-309.626248367868	-4374.6595384511475	14.74320053021174	111.68734840958471	7.071538437228378	6.845507960380369	14.149091793678796	1.0912324765898462	1.0	3.0	3.0	7.0	6.0	8.498383381778295	0.6790877600154852	0.6424514382872126	1.6784608016973	0.0025612734919138454	-1236.6602104458439	-1193.266864742325	-1944.732463262979	-58.091742883232484
96000	2.0849346281403296	-4669.910528485173	-306.19793893234873	-4363.712589552824	11.761875610690726	87.22723943512013	9.083273096259985	6.740307847712348	9.756357181942953	3.0990421107264345	2.0	5.0	2.0	3.0	8.0	10.78571694137129	0.5494896771594536	0.6566951245927803	1.7938151982477633	0.0029915405602596494	-1232.6163633433812	-1192.0604201712144	-1939.0358060382287	-55.620415668913445
97000	3.692987252575273	-4666.178937950164	-303.2269599474803	-4362.951978002684	11.726572338735762	223.61739135433263	17.68098727718431	3.7734944309346763	6.783646870700947	2.377617256298228	1.0	4.0	1.0	5.0	9.0	9.770996100713123	0.6367759484150951	0.5400761444696657	1.823147907115236	0.002947367633848449	-1233.8515948880417	-1192.6672594020743	-1936.4331237125677	-51.313461913530446
98000	3.4414843497661805	-4673.871062777399	-301.1726906272744	-4372.698372150125	10.508666633493984	87.42325918019237	5.8220343921511875	9.28394067828293	10.709878051311218	3.197966727787801	1.0	7.0	1.0	4.0	7.0	9.364793779980591	0.647901412990647	0.7005265107178936	1.6515720762914565	0.0036075760737218515	-1234.7360268427399	-1194.526392463173	-1943.4359528442117	-50.261190015159464
99000	2.6559361393764256	-4683.110419229905	-310.50727315733315	-4372.603146072573	11.285178158099122	221.0087813463355	36.39191640387732	25.27791878715866	11.067353940285855	1.7531230436992975	1.0	7.0	1.0	3.0	8.0	8.2305228360835	0.4487927674354019	0.5468726216341894	2.004334610930406	0.0032182906680819226	-1238.5613537683878	-1190.6060178169625	-1943.435774487222	-56.660734670205294
100000	3.1115497210657246	-4666.3870493930335	-297.1594868539514	-4369.227562539082	12.108745230371829	404.82796209160506	12.60922983023457	1.5269456136983524	2.09216317164737	2.7233091285201008	1.0	1.0	6.0	1.0	11.0	8.280600180459794	0.5365829748615664	0.6074506294813579	1.855966395657073	0.003028383746452534	-1229.9824485868169	-1189.7130030885846	-1949.532110863681	-46.26016242769561
101000	1.6515710923367273	-4667.415953152958	-303.7803083743383	-4363.635644778619	11.90286429829632	212.0258769889584	86.81310944922042	6.55870873688896	3.4234103234482425	2.88889131916254	2.0	1.0	1.0	2.0	14.0	8.454493724927932	0.6467544924573995	0.5840846259163537	1.7691608816262443	0.0031387222419403116	-1234.4846877565842	-1191.3186863921414	-1937.8322706298934	-51.24767247306414
102000	3.5014715123546205	-4674.531968615302	-300.4661900935498	-4374.065778521752	11.439018439546887	325.03851017866873	10.368377622950895	9.687703994829635	1.339033457706129	2.2778389298642425	1.0	1.0	2.0	2.0	14.0	9.75821015035075	0.5455985569712454	0.6702554151023822	1.78414602792637	0.0032562150273379806	-1236.807572497337	-1195.131031613901	-1942.1271744105138	-48.65454176891853
103000	1.9538054635438105	-4684.769860505699	-309.5056629207015	-4375.264197584998	12.458680702980738	58.47575431442485	14.021447542915327	10.563145953668661	12.15111729536753	3.5897581145962643	1.0	2.0	1.0	6.0	10.0	9.75821015035075	0.676007367987391	0.5146365893218823	1.8093560426907243	0.002623543580419934	-1234.7002758909	-1190.9565104346868	-1949.607411259411	-58.897543789160785
104000	2.916482738451026	-4669.675738260538	-303.3085845603688	-4366.367153700169	11.077159076624573	43.507913084504764	10.872658484907735	1.7671690828151059	7.592427629716936	2.793966078780762	2.0	1.0	5.0	3.0	9.0	8.126571029988737	0.6426145678178085	0.5119146791489316	1.8454707530332575	0.0029141241161632827	-1234.6933231292974	-1188.4376048597694	-1943.2362257111029	-53.34946252571617
105000	2.5863618694577224	-4671.45225444107	-305.3987001940886	-4366.053554246982	13.138387049401144	90.2180990727629	49.41594035463403	5.159693286633903	8.72536042146705	3.037966333909103	1.0	1.0	5.0	4.0	9.0	9.520840433016307	0.7502363415831651	0.6022054017267217	1.6475582566901108	0.002723882414415095	-1236.7913155789968	-1191.5364615097099	-1937.7257771582747	-53.483473043132605
106000	3.746411259030678	-4676.371348178077	-306.7966383993887	-4369.574709778688	11.426157643718232	62.94456937042497	44.67950410649943	5.748368082065728	10.219319368679926	2.4932196504602544	1.0	1.0	6.0	5.0	7.0	8.110935767087371	0.5395414002162964	0.5367664648499549	1.9236921349337466	0.0028507990790600517	-1236.9627114670482	-1190.4362210170627	-1942.1757772945766	-55.42746647648953
107000	2.3980960082475082	-4666.032165153754	-303.18242714534483	-4362.849738008409	11.134079908764024	22.345716736401393	15.818149066078691	5.731657179408505	2.321616364048504	1.7982147610979622	2.0	3.0	7.0	2.0	6.0	8.711455266570342	0.6051366377911715	0.6580277333492621	1.736835628859564	0.002841538115460007	-1232.809986750675	-1193.1412656523783	-1936.898485605356	-56.94674921192192
108000	4.58800881038075	-4674.766356838019	-303.86157242720594	-4370.904784410814	12.151690352227222	35.612478230017906	19.691866438296614	9.774045293240295	12.118969712916865	2.2504894468557617	2.0	1.0	6.0	3.0	8.0	7.479239778941235	0.5227560125846331	0.5817251388951146	1.89551884852025	0.0031290484094352905	-1233.8243471982566	-1195.0987124730061	-1941.9817247395506	-54.215920723990294
109000	2.075801877701929	-4673.797436351513	-302.8231105728896	-4370.974325778623	10.211909551498254	132.06624046815818	28.047787441394945	11.25065379832491	7.508548939834241	0.9149226441556353	1.0	1.0	9.0	1.0	8.0	8.564297803051039	0.7664570726227586	0.5386149807140508	1.6949279466631886	0.0032084008720584386	-1233.8202993223817	-1190.3531502384612	-1946.80087621778	-51.47727396001175
110000	2.6691531593027578	-4664.875493737133	-299.7695628432673	-4365.105930893866	10.57463570293184	72.75313619496553	18.474822579736248	8.470134188005709	3.345286618534491	1.6892131535888613	1.0	2.0	9.0	2.0	6.0	8.564297803051039	0.6275478777055041	0.4956147172101112	1.8768374050843823	0.003329263967974916	-1232.8040772190013	-1191.6092367125348	-1940.6926169623296	-50.91648820390516
111000	3.0209008769650234	-4667.402401829705	-300.26835136582326	-4367.134050463882	10.528028346548616	92.03054808224012	6.295940546255401	3.907503771221552	3.192942131326928	3.5847281909987965	2.0	9.0	4.0	4.0	1.0	8.453085928645681	0.660087459872457	0.4925636636415335	1.8473488764860073	0.0033169377071180918	-1232.6716799169876	-1194.0618870124913	-1940.400483534403	-51.83843803422607
112000	2.0155004982177664	-4663.779586063213	-300.2711587736963	-4363.5084272895165	10.731059637012915	15.873500779156538	7.734791167033163	1.8550259341042403	3.784025912736098	2.818141556647531	4.0	7.0	3.0	3.0	3.0	11.13962267390616	0.6422547561968288	0.5411994353379012	1.8165458084652681	0.003879646661923854	-1233.1268835099872	-1193.9530843037287	-1936.4284594758	-54.566692927650266
113000	1.4130483098153752	-4664.110146361155	-300.16998687636976	-4363.940159484785	10.499778865228254	40.127151154437406	12.398929681105258	5.3723116388876155	1.153482126656295	1.0802741599478711	1.0	10.0	5.0	1.0	3.0	10.397633413884654	0.5908627213580546	0.6389825223587687	1.7701547562831745	0.0033855805054894073	-1232.404705278228	-1192.3749468966782	-1939.1605073098792	-53.95061807202822
114000	2.5924787205713598	-4666.571003989208	-298.68787488342355	-4367.883129105785	10.619371783947324	41.276054415317816	7.955294678977681	2.6869451160403095	2.604382873067036	0.9466523313959208	2.0	9.0	1.0	1.0	7.0	7.825608413287504	0.6518994637228797	0.582094473987049	1.766006062290069	0.003211133029351601	-1232.359188505825	-1188.8439015501624	-1946.6800390497979	-53.04871406690488
115000	2.517720186068937	-4670.703093968275	-303.51270216017986	-4367.190391808095	11.021498396132607	32.787686089146696	7.018342230422586	8.02760951103191	6.398531032701913	3.9862516868174445	3.0	5.0	1.0	1.0	10.0	9.06194105103167	0.5385200368023878	0.5241231935378129	1.9373567696597969	0.0035383436341624892	-1235.7480027536012	-1192.8088345347448	-1938.6335545197487	-55.40460239889422
