# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:10 BST 2015 [seed=1430153528940]
state	age(TREESPARROW_HENAN_3_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1584000	0.6272792073168896	-4669.757004418039	-300.03353523171035	-4369.723469186329	9.80944121623165	18.560961533180887	3.136952036332913	1.1441619847945748	1.2603290334098614	5.9459884159453305	8.0	4.0	3.0	3.0	2.0	8.541365557639034	0.5584976653053161	0.6225989734318352	1.818903361262851	0.003798488995543484	-1237.2551190269285	-1191.0522648317722	-1941.4160853276278	-53.925605452814004
1585000	0.746568996586463	-4661.977403234439	-297.85817816001776	-4364.119225074422	9.641692433980202	19.651538760193926	5.421489385044047	1.3725339797151153	1.7245355487961314	5.009603475153966	8.0	5.0	1.0	5.0	1.0	9.78244339500256	0.5912648225005619	0.5865795273416223	1.8221556501578182	0.00397506763514066	-1232.3268887364272	-1192.1234111006522	-1939.6689252373421	-52.12037345802629
1586000	1.2018757884113151	-4661.640802720157	-297.89571120944925	-4363.745091510707	10.737398009909535	37.68146413165671	7.598951972928753	8.094110088592569	1.089498817858431	1.7236805954158763	3.0	7.0	3.0	6.0	1.0	10.39674330003954	0.649049154584352	0.49528221341447326	1.855668632001177	0.0036504425391815304	-1231.2314938475033	-1194.786228480117	-1937.7273691830865	-50.84899398286623
1587000	2.286463808520253	-4664.9316844484765	-294.1504764388708	-4370.7812080096055	9.303477301602921	54.815270859637536	10.465845501117668	4.001373049874142	0.5798841679565507	0.3938257903967346	4.0	6.0	3.0	5.0	2.0	13.630728970935813	0.5633844104650445	0.6299658343176217	1.806649755217336	0.0042400775385886815	-1234.4072555417465	-1198.9595090315622	-1937.414443436297	-48.684551894349866
1588000	0.7168995900417716	-4663.477355882629	-298.9317259648065	-4364.545629917822	10.579641258558977	38.68315497315028	8.84360203929383	2.7016084998856984	1.7706411748726238	1.1368217973587085	3.0	2.0	6.0	6.0	3.0	7.7027239003680466	0.7455535501646327	0.568511673495917	1.6859347763394523	0.003422426107775415	-1235.0464662184895	-1192.795614363102	-1936.7035493362314	-53.744404945516195
1589000	0.1632039606421989	-4671.788934598827	-302.91969411915414	-4368.869240479673	11.10766060065919	65.9270965012227	10.153205586830419	8.814832726734783	3.0583738664743705	0.8228018256094238	1.0	5.0	3.0	6.0	5.0	8.439749722853726	0.521779366268035	0.6352856146257063	1.8429350191062608	0.003125849546958475	-1234.677120391894	-1193.5865562434758	-1940.6055638443029	-54.90084549602274
1590000	0.755036546773566	-4663.318424138591	-296.1392396308038	-4367.179184507787	9.647926477062498	109.88455124335948	3.6422160092754274	3.429567092039472	3.2414416296435875	0.8455698516756759	3.0	3.0	4.0	3.0	7.0	7.601109401661691	0.5460420445817176	0.5966246345933051	1.8573333208249794	0.003636337016091203	-1235.8619413955207	-1190.4689311420566	-1940.8483119702094	-48.571761413776535
1591000	0.7928485747546512	-4666.628651871531	-303.33582870590624	-4363.292823165624	10.078201470205078	158.25760847426528	10.905406270749696	12.438840689166552	7.178969214997315	1.3427557751400696	3.0	6.0	1.0	4.0	6.0	8.053820115194291	0.5482366330099373	0.6106405869689829	1.8411227800210817	0.004026367643470765	-1233.8193425976042	-1192.6824828445517	-1936.790997723469	-52.007783191878076
1592000	1.4295352080631387	-4660.815833954177	-290.81189987249155	-4370.003934081686	9.64030914922875	25.77309928145339	2.668650820126879	0.7807418085465361	1.4785092198025334	0.9534490618237271	4.0	6.0	1.0	4.0	5.0	8.053820115194291	0.6842162101349689	0.5121682316344611	1.803615558230572	0.004312974866836316	-1237.0881415320518	-1195.1680305997402	-1937.7477619498934	-47.908784836664395
1593000	0.6677259642061528	-4665.28761187312	-297.3077592125575	-4367.979852660563	11.792071983924274	52.9981135671836	5.579398518626448	3.2723709868027746	4.295212119768436	1.5100620871917458	2.0	2.0	3.0	6.0	7.0	8.417484341992674	0.6384854077474975	0.6256355569211685	1.735879035331336	0.0033133183582426625	-1238.9321538347497	-1195.2127351808601	-1933.8349636449534	-50.26040698913596
1594000	0.13446889603555867	-4670.815001258052	-300.58483849862375	-4370.230162759428	11.739417290442967	106.74048852503665	15.199905011466448	6.627050144532612	4.497784847811827	1.5259721279765226	1.0	1.0	3.0	8.0	7.0	9.276180605131087	0.6384854077474975	0.5301170594728917	1.8313975327796128	0.003360329778887508	-1235.1857916009246	-1195.90739247372	-1939.1369786847836	-51.04567799549315
1595000	1.3854962590797282	-4673.687366980287	-305.47677943243656	-4368.210587547851	11.62514237289253	20.0179480193733	4.766911152601883	5.592833261197508	7.101985180733307	1.4556136075195325	3.0	1.0	6.0	4.0	6.0	8.925583065389114	0.6631843759257788	0.6403106185242069	1.6965050055500162	0.0033548028034322496	-1232.566577204736	-1193.9405846036473	-1941.7034257394678	-58.90634226251396
1596000	0.06033982200145971	-4662.174242523493	-299.55576095835073	-4362.618481565142	10.566730887402318	49.29185824110526	12.219868589027135	12.139102334402889	4.079913661294939	1.0689093630579976	1.0	3.0	6.0	3.0	7.0	7.682787907358984	0.6368593337351474	0.6128182249966148	1.75032244126824	0.0032670587037777607	-1231.8520316611855	-1189.122907543191	-1941.6435423607657	-51.21779147365656
1597000	0.8858774073168147	-4677.287586320223	-305.4979384432796	-4371.7896478769435	11.752495992812824	14.009284791571975	6.046160935592682	5.696182576700178	8.829987657554986	2.356958987695637	4.0	4.0	2.0	3.0	7.0	8.297959125990836	0.7158341241286531	0.5449097223024758	1.7392561535688733	0.0031731675920410084	-1236.26988061384	-1191.8160554488654	-1943.7037118142384	-58.93582208630374
1598000	2.767870905924416	-4665.5904039305515	-297.00005947746024	-4368.590344453091	9.98404442056697	14.864603822088926	15.593300745230389	3.7832565958636923	2.6170818509158607	1.3034196403964127	2.0	7.0	3.0	1.0	7.0	10.264986398783666	0.5907369945200271	0.45465332643232315	1.9546096790476517	0.0037599511369839135	-1231.7575819359088	-1192.9325934423891	-1943.900169074794	-51.493919601339066
1599000	1.4658560148221769	-4672.958688235101	-305.6803376983479	-4367.278350536753	10.296212620668403	83.57181390450111	27.023377293899404	10.655591921351188	1.6219791343757486	1.0249727008189349	1.0	2.0	7.0	1.0	9.0	9.483689034201833	0.7076695099408741	0.4986840295476587	1.7936464605114695	0.003774438784675183	-1232.1772176616075	-1192.0366595286464	-1943.0644733464994	-56.67259710039717
1600000	0.43960579058704496	-4673.485850607417	-302.5402884192447	-4370.9455621881725	10.651284852621266	189.13024226511416	13.038672087514383	6.869230440600977	8.894836174749589	1.0993695360228846	1.0	5.0	3.0	1.0	10.0	9.312779177023609	0.6700143751525569	0.5309008299783194	1.799084794869126	0.0035757912110544725	-1234.2992791073768	-1192.2447605302482	-1944.4015225505475	-50.870824367134375
1601000	0.5988271108373375	-4667.584222608014	-296.01869128722973	-4371.565531320784	9.795266519670317	29.807269205113787	18.25696020300735	2.107647713382582	4.436264024389524	0.7158738327783395	3.0	2.0	4.0	5.0	6.0	9.487951807895957	0.6126450273504347	0.6641306121218704	1.7232243605276971	0.00387159720530369	-1234.0909397144635	-1194.4111769218232	-1943.0634146844975	-48.586569418163414
1602000	0.7580928790024406	-4659.3824489269555	-292.86954800188494	-4366.51290092507	9.10054686195476	27.261278889031306	8.392281639020444	2.3076078104675255	1.9779552077611002	1.3698506007573095	5.0	1.0	2.0	5.0	7.0	10.359077646646963	0.6918173571668873	0.6106946968783326	1.6974879459547825	0.004197263538713588	-1233.3253772199441	-1195.122969406925	-1938.0645542982015	-47.88413503635845
1603000	1.7500119758528179	-4659.291373014502	-291.39527973421997	-4367.896093280282	9.03710003070488	11.677504671483367	19.68639256097891	0.6757434946445805	1.8794551372958168	2.0634697849354255	3.0	2.0	3.0	6.0	6.0	7.957733479517757	0.5489038668035794	0.4854711264747499	1.965625006721673	0.004236508604059755	-1236.087546902606	-1195.1829378157167	-1936.6256085619598	-45.32894239558077
1604000	1.712407755712034	-4656.148598407521	-290.79673797117744	-4365.3518604363435	9.56254848242574	55.43457264398133	29.42529344838475	4.536979664643858	1.0850412277274184	0.6775377552581364	2.0	3.0	5.0	5.0	5.0	9.00627951743798	0.5996775275583924	0.47932126300770833	1.9210012094339013	0.004260404821097341	-1233.5163160339764	-1192.8140565406218	-1939.0214878617448	-43.78557796320521
1605000	1.3590645392740806	-4658.309039493606	-288.0918128499326	-4370.217226643674	8.163883869849121	37.49642978673544	3.5461036269984194	5.171850322905644	4.157639379911594	0.3325360393251328	3.0	5.0	2.0	7.0	3.0	8.542838908147596	0.5561704951664507	0.5722101183140516	1.8716193865194997	0.004957906636700237	-1234.28171000623	-1191.0907073725996	-1944.8448092648441	-41.66877975590424
1606000	1.0063977500266548	-4662.6648383858055	-293.31199929622966	-4369.352839089576	8.39968942119644	10.089722531078053	10.875600401605627	10.746930564027162	3.6345092184145043	0.3114110247469982	6.0	3.0	1.0	6.0	4.0	10.514493459473123	0.6490485440986828	0.5681094280999963	1.7828420278013228	0.004833697804281492	-1233.209974983886	-1193.53454170247	-1942.6083224032202	-47.53615457471448
1607000	0.35011914315692527	-4662.755126333779	-288.872602517259	-4373.88252381652	8.359636433652254	30.472522604274165	14.435898026488731	1.605575391182273	1.9295881602342342	0.7185059614832474	2.0	5.0	3.0	4.0	6.0	9.702240364095928	0.6263588764498209	0.5395802455589949	1.8340608779911864	0.005071011985423451	-1237.1928631923583	-1193.0514443178304	-1943.6382163063315	-43.54845577653589
1608000	0.6716391971059346	-4661.8919401306175	-293.58814853599915	-4368.303791594619	8.274110713996933	45.83362439826823	7.479388581336929	10.303690511734413	1.292513282646997	1.1420227945795147	1.0	9.0	2.0	7.0	1.0	9.379009838340274	0.6235331395308014	0.49048938077065674	1.8859774796985442	0.004714927487695646	-1233.9176006715352	-1192.4098581530122	-1941.9763327700712	-46.290081004597134
1609000	1.079113340820168	-4652.434958049883	-287.0704250158899	-4365.364533033993	8.625608982481578	26.677051053191388	4.681835291742178	7.149386748170044	0.964327183804286	0.44514716049534875	4.0	1.0	8.0	4.0	3.0	8.973837070903919	0.6235331395308014	0.5091537444680458	1.8673131160011551	0.005004501370575826	-1233.796442049512	-1190.6852783956247	-1940.8828125888563	-42.276557737517145
1610000	0.28197644849960213	-4654.169617539657	-287.61491795763044	-4366.554699582027	9.304386280466453	16.16983718170622	7.547294189697807	4.24533637108581	0.6803298558304199	0.7193524209759137	4.0	1.0	8.0	4.0	3.0	9.05034417874663	0.7454988412280339	0.5220202423890083	1.73248091638296	0.00471896367685336	-1237.246624325039	-1194.6982202534418	-1934.609855003546	-44.25861704149326
1611000	1.156013744406664	-4663.568451646523	-297.57432181856564	-4365.994129827957	10.23272871886645	21.76150527512924	13.470102170316899	5.272452509793688	0.8425335948950493	3.306000410405152	2.0	2.0	10.0	4.0	2.0	7.842849316259377	0.657243504940676	0.4576207178724707	1.8851357771868555	0.003920101465198065	-1234.5219539753011	-1196.607169730163	-1934.865006122493	-49.910213348920614
1612000	0.9214298684248128	-4661.866230105913	-294.79709937138057	-4367.069130734532	9.829080807224386	28.60422683998748	15.71948562399328	6.245229984164235	4.312385036589827	1.3621046813810054	1.0	4.0	8.0	1.0	6.0	7.842849316259377	0.5516444903610049	0.7165290316074371	1.73182647803156	0.0045179625845632645	-1233.0479768556556	-1192.0812859015869	-1941.93986797729	-47.77045792317688
1613000	0.9990676569534354	-4655.639684483591	-293.93881294542973	-4361.700871538161	8.84295949790025	19.486796500239404	10.068090277581382	5.545473078340534	2.8822240253215847	0.47100471463744176	3.0	1.0	12.0	2.0	2.0	7.527341765038917	0.6165159668994927	0.557777289266041	1.8257067438344685	0.0044183448281225465	-1232.6718425126248	-1190.646506681068	-1938.382522344468	-48.89075245537442
1614000	0.6025234766172374	-4661.785936482699	-285.8044201717013	-4375.981516310998	8.694048688497706	19.666189550544875	5.561459146507017	2.9145425970934395	0.5661994489099297	0.6060920218151676	3.0	3.0	9.0	3.0	2.0	12.556954105452508	0.5620724022115461	0.5133828156504836	1.9245447821379726	0.004962175402144125	-1236.7463002690477	-1195.2880232691416	-1943.9471927728084	-42.769492488346586
1615000	1.5822400438476407	-4662.522364058944	-289.8973254286666	-4372.625038630277	9.17525474230126	9.149613047163255	11.70328415277991	1.6422020332519052	0.5583385937394415	1.5114859411702941	7.0	4.0	5.0	3.0	1.0	7.595444013731283	0.668975152023289	0.5482800192009522	1.7827448287757612	0.004945501364440068	-1237.1160010226022	-1196.5173440301462	-1938.991693577529	-46.34419786758497
1616000	0.9735707844571193	-4666.901913571799	-295.8070674841489	-4371.09484608765	9.607851293064872	13.940122474247694	4.441538854063141	3.6059486621598587	1.9425966961025039	3.0200421081089766	7.0	2.0	3.0	6.0	2.0	8.73782380439734	0.6442021794899655	0.5804003757895101	1.7753974447205267	0.004119824794090649	-1233.7040543661824	-1196.6717284269537	-1940.719063294514	-51.44989671221881
1617000	1.5692543661416707	-4662.874593741087	-297.3398824251419	-4365.534711315945	9.694473673481639	13.978981228265113	13.345427302072633	9.658956439513794	2.3218167345200733	0.6418119165772297	6.0	2.0	5.0	5.0	2.0	8.371670291919534	0.5995684874411301	0.5392240159622259	1.8612074965966463	0.004239197704155045	-1234.1622963319226	-1190.7858983465362	-1940.5865166374863	-51.78475099331274
1618000	0.10478093689792445	-4658.86031144939	-293.86104665313417	-4364.999264796255	10.090198100313543	37.86724052352409	16.486753214868852	2.565482451982005	2.335258073487753	0.771620705354924	2.0	8.0	1.0	2.0	7.0	8.348003980158126	0.5995684874411301	0.5223810794433631	1.8780504331155092	0.0037917423210583213	-1231.163982324579	-1193.4242318551953	-1940.4110506164807	-47.787841422652825
1619000	2.471189033934862	-4664.088077239037	-296.52079816263665	-4367.567279076401	10.644394449178339	56.83309224562054	11.86210310424176	1.5646015855289663	0.9378493543599766	0.6169854491079331	2.0	11.0	2.0	4.0	1.0	7.957894206215319	0.5303349016885388	0.5964561174570269	1.8732089808544365	0.003492791745599177	-1234.5330998929721	-1191.1758559434586	-1941.8583232399706	-51.65316550418152
1620000	2.5699513021461526	-4666.035542618504	-297.57713954459604	-4368.458403073908	10.737857614099571	56.396105574692704	6.574143076175538	4.567462491187976	3.01378628764227	0.6577324132507287	2.0	9.0	2.0	2.0	5.0	8.313360479927406	0.6893236348913132	0.6320708384267423	1.6786055266819466	0.0034999702860085873	-1235.8346460438877	-1192.8407961429175	-1939.782960887103	-50.941254930615
1621000	0.6513630758383542	-4661.792805892129	-294.18594568181345	-4367.606860210315	10.013411170681252	31.63686352597615	4.512883071859305	11.851992168934144	0.8752589464023005	0.6471528608905046	2.0	10.0	1.0	4.0	3.0	9.025628264084217	0.4934137286322324	0.6773911950292492	1.8291950763385205	0.0032952947299245672	-1237.2895048570583	-1191.4601982797785	-1938.8571570734784	-47.39038835034124
1622000	1.9110801203699506	-4656.989945412774	-293.83660843714574	-4363.153336975629	10.403216732368486	44.15635292807955	4.787741703244527	1.1517702307336313	0.6575612442826827	0.9284934378435823	5.0	10.0	1.0	1.0	3.0	11.334648324320389	0.5088814208109991	0.5482463652599491	1.942872213929054	0.0034687911542392673	-1235.5087329348078	-1193.5126982657607	-1934.1319057750602	-49.95468683413671
1623000	1.0252953076157816	-4655.05545537892	-294.74433830202986	-4360.31111707689	10.35347794465096	57.04187880946553	3.5212665813553152	2.873921233863673	0.8446588081720849	1.3082028797274257	4.0	7.0	3.0	3.0	3.0	8.934917209275167	0.6132427455768308	0.5312481476055856	1.8555091068175855	0.0035785447122373684	-1233.3313118512885	-1192.2025728849073	-1934.7772323406934	-49.34202349493549
1624000	0.08113189081601391	-4666.377806507518	-300.47538274278014	-4365.902423764737	10.700284518463361	18.162075633105697	6.351706224834175	2.03107514388	2.1284182861438703	1.4844872556211801	7.0	5.0	4.0	1.0	3.0	6.825686757397269	0.5549894216707705	0.71372079555214	1.7312897827770917	0.0028676664560585955	-1234.5275893242524	-1192.6297475780905	-1938.745086862395	-56.769962065161515
1625000	1.7447289794664105	-4675.191953999651	-304.02295284362117	-4371.1690011560295	11.690182921743023	21.037694069495398	6.500218730491594	8.83674144599454	4.845501546917556	3.3275458705459746	4.0	5.0	5.0	1.0	5.0	6.580166592566422	0.5874420008515779	0.57989390972195	1.832664089426474	0.0036280692717578196	-1238.7106973473628	-1195.1502194880404	-1937.3080843206258	-57.255449907012384
1626000	0.9892720548062721	-4671.975063569568	-302.99835809789965	-4368.9767054716685	11.053481500940249	22.071296639618403	24.303730269745305	4.840824389239188	1.9473469122176348	0.7317362900343694	7.0	3.0	3.0	3.0	4.0	8.870316384132982	0.6079822928351526	0.5792987203664678	1.8127189867983817	0.0034918682688088354	-1229.8874336846811	-1196.2522329123462	-1942.8370388746407	-56.85603634669609
1627000	0.6913510011575597	-4670.292412933398	-304.90317840192563	-4365.3892345314725	11.060971982565265	32.88724660511192	41.93878559194865	4.978843843676934	1.6221557445384687	1.5466583477451756	7.0	3.0	4.0	1.0	5.0	9.559834826481264	0.7147575319395918	0.5425716319492694	1.7426708361111412	0.00319329025099755	-1233.4475295335894	-1194.3352414063702	-1937.6064635915127	-56.90254931385146
1628000	1.1757147865216027	-4665.063322119349	-303.9842611787787	-4361.07906094057	10.712302796794836	16.180229459325496	25.12098046580237	15.29302811746897	1.7174380493310115	1.3269516412597802	10.0	2.0	1.0	1.0	6.0	8.274214417445934	0.5114257117618504	0.6359322250234346	1.8526420632147174	0.0033749770838760215	-1232.9304916928356	-1190.716487256036	-1937.4320819916989	-56.506809535184075
1629000	2.2547462742516315	-4669.867964305967	-302.09523017318566	-4367.772734132781	10.618109598660613	29.43916177555091	16.475919115919062	1.8925927815443488	1.702685796093349	0.9846344336429087	9.0	3.0	4.0	3.0	1.0	8.535389766116989	0.5349840434540323	0.4448165736099833	2.0201993829359868	0.003254636431148726	-1231.5081631598982	-1193.181009594336	-1943.0835613785464	-56.80332268528564
1630000	1.4175308651415257	-4667.9658021508885	-302.0495441160531	-4365.916258034836	10.673669461307835	16.620790292108953	3.4947506354280007	4.535793817754569	3.1038949859040916	4.786367369542663	10.0	2.0	1.0	6.0	1.0	8.535389766116989	0.8265580388712982	0.47307585681304076	1.7003661043156633	0.003329110973629399	-1233.4843627485116	-1193.0779492365248	-1939.3539460497998	-56.39507044639029
1631000	2.5124295199876494	-4667.303715753085	-303.20191637090227	-4364.101799382183	11.71343765086614	23.483226167201497	22.38072977656793	3.955514764631641	1.297364973563908	3.1876020062489805	6.0	4.0	5.0	3.0	2.0	6.3052044414996535	0.6464995774317824	0.5707741839435373	1.7827262386246823	0.003321984998996669	-1231.714402145812	-1192.5401999142734	-1939.8471973220976	-56.13105269332881
1632000	0.00670510358238019	-4669.509920124243	-303.51029478372294	-4365.99962534052	11.113617471452153	34.907034124465476	14.367479884734557	4.303276143189413	1.3058267268230586	1.933924627639151	1.0	8.0	2.0	8.0	1.0	9.795873979236276	0.6705993906479741	0.5400320604707112	1.789368548881317	0.003279158915415415	-1234.0456413151257	-1196.6345340766707	-1935.3194499487236	-56.97771369581087
1633000	1.035641265742552	-4677.95807651166	-311.8076024774716	-4366.150474034188	12.470702051460812	38.807548482033454	9.811738715814286	14.471567473921166	0.6522990457264887	2.0239997074830853	1.0	11.0	4.0	3.0	1.0	9.795873979236276	0.689139000837709	0.49608780882160336	1.81477319034069	0.003170178315552313	-1232.8080763314708	-1194.225468013611	-1939.1169296891067	-62.545689231429975
1634000	1.24335155957694	-4670.480854721286	-308.41692628262894	-4362.063928438657	12.950426151039581	21.638294097314617	12.554780591122938	6.641502098358545	6.025793836957213	1.990666768850862	1.0	6.0	1.0	7.0	5.0	8.258397788284721	0.5838855160352696	0.5389863665561851	1.8771281174085477	0.0028529963622364015	-1234.1405582167329	-1192.3929162724985	-1935.5304539494252	-61.331903778945104
1635000	0.2577660435169662	-4682.45262066508	-309.8116259153446	-4372.640994749735	12.524278565437992	75.96516720450377	11.750590953612903	11.071637388132281	10.35340999077946	1.9553032949956006	1.0	5.0	9.0	2.0	3.0	9.405071996061276	0.5783455930521002	0.6691615307637178	1.7524928761841845	0.0026892974462825302	-1233.460781264036	-1194.1996598419641	-1944.980553643735	-59.22482296508627
1636000	0.04117203170098627	-4677.141268767746	-308.78332681724066	-4368.357941950505	11.340320473485411	147.10849787698055	13.735534522311724	4.292582252760676	3.1560993005053466	3.6978357382372	1.0	8.0	7.0	2.0	2.0	10.362054600674178	0.5392790234415783	0.6705830077640851	1.7901379687943388	0.00290435562316552	-1237.2446301815205	-1189.8366046611063	-1941.2767071078779	-58.66533555338599
1637000	0.6643098584375906	-4671.101415269562	-304.596038079261	-4366.5053771903	12.045183278208619	30.961614720862947	9.298742044056414	3.025770895904444	2.7952880014266044	1.3577483777878734	3.0	11.0	1.0	3.0	2.0	7.4786263019030645	0.5199877021164004	0.592417328774238	1.887594969109364	0.002780754352246787	-1233.5723463512206	-1189.374309861744	-1943.5587209773362	-59.05972178931965
1638000	1.9593565598885698	-4670.057198586353	-299.7559608525153	-4370.301237733837	12.19826130643924	45.09000420927306	6.504983241399443	1.847339105465537	1.9536440875787284	2.624002977782719	2.0	12.0	3.0	2.0	1.0	6.7043083273277135	0.6281143913672994	0.6360704174317495	1.7358151912009536	0.0028746130435745427	-1234.067945489017	-1193.588522156399	-1942.6447700884212	-53.992436409049546
1639000	0.03199627145564321	-4668.620898984826	-298.9988313568362	-4369.62206762799	12.359670796767606	41.98712758421935	6.504983241399443	0.9304373931949843	0.45261785541910793	1.129544764879704	2.0	13.0	1.0	3.0	1.0	7.355379070013833	0.6092299089532195	0.5588706953302135	1.8318993957165697	0.002654313695076075	-1234.6662899210557	-1191.3142063076793	-1943.6415713992542	-54.98240183187809
1640000	0.9456155480385608	-4669.05851816555	-301.7027786178923	-4367.355739547657	12.604128627919296	57.65831486351955	6.768040820534551	2.14366318030643	1.9769558131811895	3.895520365668974	5.0	9.0	1.0	4.0	1.0	7.723116054731675	0.58487725538541	0.6357131148268191	1.7794096297877733	0.002840407228075802	-1236.4038543393053	-1194.744604724786	-1936.207280483566	-54.60788489191691
1641000	1.5555211862802532	-4668.769631349762	-302.03930303373136	-4366.730328316031	12.60129834919257	237.60885518721005	5.013837894592988	2.633810393542631	0.6773671760991129	2.885091090594067	2.0	11.0	1.0	5.0	1.0	11.091801003007406	0.6325469156059496	0.6171309966416505	1.7503220877524022	0.0029072808397958222	-1236.9964281004818	-1195.312552287654	-1934.4213479278949	-51.17938135929373
1642000	2.177052404551649	-4683.690391784084	-299.77756968381914	-4383.912822100265	11.721812846813714	60.22898590571261	4.739962068989022	6.036737090036425	2.750878457839097	2.6834734500426296	2.0	10.0	3.0	3.0	2.0	8.228362398201254	0.5353190978090143	0.7064108322034304	1.7582700699875573	0.0032060645637492077	-1245.1581721657865	-1198.7156788501193	-1940.0389710843597	-52.065883851400216
1643000	1.3702723676423942	-4672.388519900028	-303.0686297752371	-4369.319890124791	10.559266940271755	23.18394908182861	7.155946767466396	2.14987156265766	4.085346885544325	4.363084722317663	3.0	9.0	1.0	2.0	5.0	8.469748011723981	0.5642358838796507	0.6811740020049752	1.7545901141153761	0.003166865083263849	-1235.599982556501	-1195.9732426160615	-1937.746664952228	-56.66859111112181
1644000	0.38464276745779724	-4672.286563008682	-303.1584690072725	-4369.128094001409	10.872474757022278	23.89329198007008	3.718510748169423	4.784731815357753	3.0532501677665675	4.46233927034827	7.0	5.0	1.0	1.0	6.0	8.13240172091406	0.6155442044120405	0.6210339084726019	1.7634218871153597	0.0032133677433825937	-1237.0436937318539	-1195.518980568632	-1936.5654197009237	-56.9199565653501
1645000	1.3684700859449443	-4672.468758897473	-307.09322951843916	-4365.375529379034	11.181685899071763	36.255689240193	28.12033263751327	10.144609985714297	4.757194932080355	1.6460936776173372	4.0	4.0	1.0	4.0	7.0	10.595800395666496	0.5980120722839997	0.5782062187012897	1.8237817090147124	0.0030381579608083037	-1237.4316417271075	-1195.079860060669	-1932.8640275912574	-58.12864745221239
1646000	0.5040572166247248	-4680.819440406393	-307.2886035371115	-4373.530836869282	10.90981275916469	132.00026578627507	37.40233993793864	7.093498245948528	2.5548630811793784	2.0076610095899152	1.0	4.0	3.0	4.0	8.0	8.558332945978117	0.6862293310292111	0.6106761964058108	1.70309447256498	0.0033097078171041598	-1236.7105584674405	-1194.729775845113	-1942.0905025567295	-56.97967695893391
1647000	1.7390601428435417	-4671.774876509178	-306.54258240899685	-4365.232294100181	12.219040863675128	40.52783016795913	39.6191068856344	36.521681175667105	5.512795441836783	2.779867408030006	2.0	1.0	1.0	7.0	9.0	7.8130491937606505	0.6362570492798614	0.55803845985942	1.8057044908607205	0.0027779471168969862	-1234.2785743881507	-1193.4865445763567	-1937.4671751356739	-55.28540973538486
1648000	1.9744948872935009	-4677.9219146447485	-309.6694503141757	-4368.252464330573	11.434709275021985	318.0271874194608	12.255290458235006	8.934197128958619	3.71733867988363	1.1409847968334452	2.0	1.0	7.0	3.0	7.0	10.240116868214992	0.6452587709194167	0.55803845985942	1.796702769221165	0.00294636425637439	-1235.403967900175	-1192.1824123994481	-1940.6660840309496	-58.06094379782776
1649000	0.8061100601370335	-4671.778301807728	-299.72020893672516	-4372.058092871002	11.640372668933972	64.13553382415327	18.330191949291148	4.043612936075638	1.5182399705803369	1.4904587288984672	2.0	3.0	7.0	2.0	6.0	10.512756442835085	0.5224232973619377	0.6572649649276204	1.8203117377104436	0.002889955168858289	-1240.44514443989	-1196.4058242322217	-1935.2071241988901	-52.200302852399055
1650000	1.4850885699776466	-4664.380438106876	-297.89442701425736	-4366.486011092618	11.681089681273114	64.76458775571146	6.3316817099726235	5.6304084545105155	4.055743593663946	1.4048055309225624	1.0	2.0	8.0	2.0	7.0	8.604653450021619	0.6337210041696366	0.4768573613444958	1.8894216344858692	0.0030695293393447165	-1235.729583378081	-1195.0008861453712	-1935.7555415691656	-50.1145035555706
1651000	0.6871686729366564	-4666.461775569916	-300.60528165238895	-4365.856493917528	11.758442280446095	113.67270528287507	6.0987881010832465	7.135360767566605	8.435332999568857	1.3575012738395202	1.0	2.0	3.0	4.0	10.0	7.93937220174879	0.5601355200603355	0.5316049322117187	1.9082595477279474	0.0030717448779127737	-1234.1986535200144	-1189.8707100924403	-1941.787130305073	-50.335975859580735
1652000	2.1308028450827408	-4670.138079329672	-306.9337465032032	-4363.204332826469	10.706689670027535	226.87715017750213	7.6570882375758345	4.635941863372966	6.519460612501441	1.5577261042782953	1.0	1.0	2.0	7.0	9.0	10.395450452105097	0.5601725680317574	0.6178050863297949	1.8220223456384492	0.0035050886822037253	-1231.8187337778222	-1193.4577817429767	-1937.92781730567	-55.756373435695565
1653000	0.20023795925278454	-4676.397424560753	-305.08574188741994	-4371.311682673333	9.806294901521746	68.38054327952703	38.54911727305862	5.5348978038033	10.475770534035489	0.8914801367134024	4.0	2.0	4.0	2.0	8.0	9.78687473679575	0.6534065942192329	0.5245710601423195	1.8220223456384492	0.0031576245057197212	-1231.1693123343593	-1192.5091939010151	-1947.633176437958	-53.69884242129375
1654000	0.39060596679156667	-4662.983201073505	-297.3011187548433	-4365.682082318662	11.114879634607956	142.43899852084763	4.152384000739498	7.0140451192634705	4.18979546029549	0.7208697271598143	2.0	6.0	2.0	3.0	7.0	8.575984551565005	0.5209430892723925	0.6116040971864741	1.867452813541135	0.003334826064250169	-1237.1083766109593	-1191.2026892495542	-1937.3710164581482	-47.68385649992465
