# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:10 BST 2015 [seed=1430153528940]
state	age(PEREGRINEFALCON_HK_D0028_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2792000	1.8169285639934767	-4669.067673107728	-303.286673456545	-4365.780999651183	11.181604246877994	92.47720693867016	38.199921005891085	4.56536863420982	1.0659326302760772	1.3109250432697717	2.0	3.0	9.0	2.0	4.0	6.468396876663194	0.6016435331170337	0.5904013872303411	1.8079550796526072	0.003371336410989578	-1230.3456071748092	-1191.6549248911776	-1943.7804675851967	-54.886221373546725
2793000	1.7817101891756018	-4671.027722674037	-308.7776252933612	-4362.250097380676	10.827114158772504	91.92267168529675	68.80673222812631	3.038532698844557	1.0312410101002791	5.074147559678018	1.0	5.0	10.0	3.0	1.0	10.403843204924492	0.6732703456029696	0.5291799197191831	1.797549734677829	0.0033400085782527354	-1232.7165999588904	-1193.0350763173985	-1936.498421104388	-55.709101000948216
2794000	1.2882823717039527	-4666.1998824247485	-301.3256994836283	-4364.87418294112	11.522866108493357	29.670757915961687	8.412158899716548	5.400235514466993	1.9960003114969542	1.808779448272374	4.0	3.0	5.0	7.0	1.0	8.202360684489413	0.5787286842267108	0.47454293804275444	1.9467283777305167	0.0031878199661248565	-1232.4107745631802	-1193.3455354648875	-1939.1178729130525	-55.47388984801209
2795000	1.7962134921826949	-4664.3722657485705	-299.689909814869	-4364.682355933702	10.367959255073686	91.39826565970992	2.014025693076588	4.013828331039907	3.2147409659170307	1.937515767405784	3.0	2.0	6.0	6.0	3.0	9.861886210783553	0.5787286842267108	0.47496286753589834	1.9463084482373727	0.003492850074533718	-1233.2558023390093	-1190.4356034899054	-1940.9909501047869	-51.43605480714678
2796000	1.3098048615265183	-4669.974766246464	-299.73969662947883	-4370.235069616985	11.968218631603673	67.21377506965477	2.6487750508512566	9.224146501349935	5.704106847098179	1.9346114808685428	3.0	4.0	6.0	3.0	4.0	8.771701900404835	0.6847141278834323	0.539181809292629	1.7761040628239202	0.003480408807640839	-1237.7546829396765	-1193.959177669468	-1938.5212090078403	-49.47741400406546
2797000	0.487616620473446	-4663.699232938902	-296.137138010168	-4367.562094928734	10.363053452866193	90.6624535027746	3.3641525937693806	4.375892345947203	3.4161063742354436	0.7121134795431657	3.0	3.0	3.0	5.0	6.0	8.745343805874024	0.6435038113687253	0.5544009260249569	1.8020952626062994	0.0032386336734417463	-1235.5428039004146	-1194.229096660629	-1937.790194367691	-48.451062277354254
2798000	2.525009391101717	-4667.494590316633	-299.83561186289563	-4367.658978453737	10.10914703351273	180.63117431269583	4.241948011730404	1.6073749570372267	2.55950962805779	0.45108730304721095	2.0	1.0	1.0	11.0	5.0	8.745343805874024	0.6652279119214549	0.46839787962434387	1.8663742084541828	0.003312308662013667	-1234.211757150337	-1191.7392909476896	-1941.707930355711	-51.98522463514889
2799000	1.7630336488201737	-4672.964255445285	-303.95278994299713	-4369.011465502288	10.758908309719668	48.466674304238545	1.2028349358312789	2.0332378937296958	2.4891415509368127	1.5472619077028853	2.0	2.0	3.0	12.0	1.0	9.707822002767287	0.5449488970324974	0.5672356032024078	1.8878154997650765	0.0034074610062664458	-1233.9651124773352	-1192.5761598348095	-1942.4701931901438	-58.29232783117619
2800000	1.8625529212228162	-4669.807846454449	-304.1731812284418	-4365.634665226007	11.44491655606331	59.22218940831634	28.857595059301673	7.129450816082694	5.83920812712612	1.4882606501344364	2.0	2.0	2.0	9.0	5.0	8.324000988530324	0.5515724697060683	0.5608439734652249	1.8875835568286885	0.0026094469069131957	-1237.4521543971548	-1192.9038753772784	-1935.2786354515733	-54.733500589244926
2801000	1.5727833319627358	-4677.96137854673	-307.27292694524385	-4370.688451601486	11.075867338860803	23.556500115108125	19.60502988923074	23.46242801478074	9.364546852869111	1.8919931867470785	6.0	1.0	2.0	4.0	7.0	10.288103489564177	0.5350960483182858	0.5430784914904423	1.9218254601912537	0.0035318060563290744	-1236.3927268615796	-1191.062083228121	-1943.2336415117854	-57.366329854018986
2802000	1.6757303110015567	-4678.346514379056	-311.5821166726482	-4366.764397706408	11.920882375242067	65.27561733169422	7.007889813394261	16.389806554687826	5.9009987197552	5.327637764090094	3.0	2.0	2.0	4.0	9.0	9.445932217428096	0.6043192811636412	0.6153330786679739	1.7803476401683667	0.0031656110798186023	-1234.9738259279886	-1193.545925115271	-1938.2446466631484	-60.49296746117126
2803000	1.9568591707360374	-4675.467542115579	-311.8179042901652	-4363.649637825413	12.074009546389997	61.371788843791705	9.185195817784296	19.00043616569686	9.200993060137373	1.4805456800749073	4.0	2.0	3.0	6.0	5.0	9.930910915824922	0.5842523035792911	0.5545042548222096	1.861243441598481	0.0027883805615849543	-1234.3559684602167	-1189.7926491871697	-1939.5010201780271	-60.78505440941458
2804000	1.6505278702423656	-4685.7257678405085	-312.04866840196075	-4373.677099438548	15.168588980233134	115.3720211692935	10.398008870846262	5.314237163487164	8.433684676290438	2.844784299801953	2.0	2.0	4.0	7.0	5.0	9.919473107046333	0.6142155325065	0.6527904433883726	1.732994024105109	0.002369144627008253	-1235.8579405884504	-1195.9871383048426	-1941.832020545255	-61.32957954359474
2805000	2.727786380221434	-4687.865039960203	-314.2481052004395	-4373.616934759763	13.665602840680556	180.91087767072815	60.57742395045138	23.39471236806014	8.108676646848581	2.5378947025700156	2.0	2.0	1.0	7.0	8.0	10.107420833815633	0.4891626204291524	0.5441661304976654	1.9666712490731637	0.002273059474437058	-1238.3621668169274	-1197.5406072092967	-1937.7141607335393	-60.55031993851408
2806000	2.0244558091261755	-4679.591810276546	-310.21777550131685	-4369.374034775229	13.895313314706929	56.794242038200046	12.324198037458087	11.000616855010987	10.072059691972292	2.746024066530758	2.0	3.0	3.0	6.0	6.0	10.902231973279116	0.5966177230014222	0.599442947373607	1.8039393296249522	0.0023377940788676453	-1236.1956528439698	-1190.2507531124434	-1942.927628818816	-59.974318941153996
2807000	1.4544766151958042	-4681.567988674377	-309.7771838232453	-4371.790804851132	14.476017894301336	74.97811797651313	27.557417814263673	4.111900711724064	4.680086015089696	1.0987407117703902	5.0	2.0	5.0	1.0	7.0	6.490688807643909	0.5879532204525589	0.5744099646984147	1.8376368148490076	0.0025512257950486986	-1233.8486486467407	-1196.110993197909	-1941.8311630064816	-60.8507379964168
2808000	2.2251462598088927	-4676.748105442487	-306.0376231300623	-4370.710482312425	11.583955644938507	39.97817207093005	12.96989861870577	6.350662330646256	5.508698057567773	1.342216111570086	3.0	3.0	6.0	4.0	4.0	12.93966513848063	0.6603409575245175	0.6397669682445488	1.6998920742309147	0.0026425795038600665	-1234.6762657911395	-1192.468797372712	-1943.5654191485733	-57.79948485063697
2809000	2.769710013889901	-4678.844388648778	-311.55068768730877	-4367.293700961469	12.318738253254004	27.916182631423613	26.02420692462909	36.575299351177975	3.8256116500564383	1.3846313334377611	6.0	3.0	1.0	7.0	3.0	6.876324566952271	0.5708170773597254	0.5277217737258895	1.9014611489143662	0.00280495327653	-1231.2465602444665	-1192.2400479627336	-1943.8070927542685	-61.70136930140135
2810000	3.1745039650022298	-4678.576904131456	-309.33910347119274	-4369.237800660263	12.92616449539303	104.45408636844752	10.923416109190372	11.121285759415269	0.9985139542698924	3.348741140640932	3.0	9.0	3.0	2.0	3.0	11.616690030719477	0.6884601765892393	0.5402085497111728	1.7713312736995686	0.002523528210000091	-1235.1081773866752	-1195.2465376128712	-1938.8830856607162	-57.96617410546104
2811000	2.558637005263215	-4683.16626999892	-313.1763670919394	-4369.989902906981	15.559243479602237	63.05629598291206	6.303201416514932	5.0447740738604185	5.622419389417289	5.4474148013910515	3.0	6.0	8.0	1.0	2.0	12.591824163640085	0.6215281908966925	0.5162979814838469	1.8621738276194417	0.0020762753738519718	-1232.2707932850224	-1192.2430714395787	-1945.4760381823799	-63.92689156155046
2812000	2.883524522928247	-4681.472313383805	-317.1545639034016	-4364.317749480403	13.723371072385008	145.7779074176443	10.803140451022557	22.234309056105253	8.705750709497893	3.3673045611221144	3.0	2.0	5.0	3.0	7.0	7.712985010565515	0.5050188587894738	0.6022493308065996	1.892731810403908	0.002288047214194767	-1232.270234974736	-1191.9198042465628	-1940.1277102591043	-64.3329461931874
2813000	2.4177155869639066	-4681.352765298739	-313.587616070973	-4367.7651492277655	14.141169815985336	87.64261180915176	91.8908959394868	6.513316252622555	7.150737191253375	3.865122266937872	1.0	3.0	7.0	2.0	7.0	7.4305236343614425	0.5558715626707043	0.6194833793520788	1.8246450579771987	0.0025926150798166532	-1233.9579375213773	-1194.2773463454284	-1939.5298653609602	-61.257570787111874
2814000	2.2772336622900475	-4680.255916929783	-313.5151442319429	-4366.74077269784	14.847378401165068	200.6522953950075	50.86408174096042	18.21877182003622	7.9692044709976	4.275398075607084	1.0	1.0	3.0	7.0	8.0	10.18154918915942	0.5537268019684399	0.550246947687292	1.89602625034425	0.0023561995863254966	-1235.3824640397766	-1193.766276841973	-1937.5920318160906	-59.84013030043642
2815000	1.9118095819124825	-4689.302599811764	-316.66893482614717	-4372.633664985617	12.363666066425388	78.79410043100745	8.914063136136468	32.22359180644813	13.188061306410162	5.541673721561292	1.0	3.0	2.0	8.0	6.0	7.368232959676065	0.6099802512995083	0.4775559906589795	1.912463758041494	0.002573215778087135	-1235.2764823701086	-1189.6550042834872	-1947.7021783320206	-62.88241193098724
2816000	2.3804032251221634	-4681.428004105101	-311.8432058944368	-4369.584798210664	14.210511259048488	54.148426079108624	5.471547361063123	13.925336029959215	17.147658407264693	4.138064264784042	2.0	4.0	3.0	4.0	7.0	11.904443999969063	0.5412632259906784	0.7167188018046236	1.74201797220468	0.0025360293118923518	-1234.4879431173365	-1196.9895893442874	-1938.1072657490406	-59.830382000231026
2817000	2.551069163298207	-4675.408725977571	-312.09071705643066	-4363.31800892114	14.646963752101907	150.69284470128258	12.022772937078217	14.67681811664756	8.258024355298996	1.8964171272733608	1.0	1.0	10.0	2.0	6.0	9.932895584414442	0.7038728703270776	0.537362541348219	1.7587645883246852	0.002485947894356632	-1233.069695451276	-1192.6680137052876	-1937.580299764577	-60.12877339256237
2818000	0.8935921532481801	-4682.375032532452	-319.6477439447697	-4362.727288587682	14.00747158107176	944.5884339757599	228.1553448871781	13.346868267597193	6.556084295072213	1.477598746963658	1.0	1.0	11.0	1.0	6.0	10.762433768855754	0.6147413333873903	0.561970155264484	1.8232885113481074	0.002741066704028709	-1233.2957796465416	-1193.3066686613563	-1936.124840279784	-62.39334789082016
2819000	1.4909275706190925	-4682.186741835905	-316.01649145240333	-4366.170250383502	13.427289951871531	390.69219823908657	17.90423084134543	14.0327557530467	5.38112767128482	2.1672849509026384	1.0	2.0	9.0	4.0	4.0	11.21793295877678	0.6508323279478051	0.5144140097960797	1.8347536622560972	0.0023890007864500414	-1232.5230664170806	-1191.1945334829168	-1942.4526504835044	-62.57947889503553
2820000	3.0621887087756656	-4681.488707154281	-310.48678908327497	-4371.001918071006	14.434214591649857	62.04761068096927	19.666788531860078	12.100575986262628	1.2862736746630903	3.6721789246370236	1.0	1.0	11.0	6.0	1.0	11.21793295877678	0.6598029017702706	0.6041795389581924	1.7360175592715195	0.0024591208821250136	-1232.4375972124617	-1193.1633380511466	-1945.4009828073981	-59.93759011848487
2821000	1.3388860581744946	-4677.671836835195	-311.66136195433603	-4366.010474880859	13.28401909104834	41.819872131089724	31.086949426677158	5.825689430672569	2.8385491266355416	0.9271270532189633	2.0	2.0	8.0	3.0	5.0	7.635304102217555	0.5897955912323346	0.6092933252641607	1.8009110835034872	0.0028103198444993766	-1231.4947461092781	-1195.1500046607725	-1939.365724110809	-63.9163477958404
2822000	2.0175704513936825	-4667.8414790999705	-304.1095942884494	-4363.731884811521	12.363216782871223	106.45002138174152	8.993441873251658	6.588974697069252	2.480333606794258	1.9127747176086063	2.0	1.0	8.0	6.0	3.0	7.936891783687435	0.6199167255084832	0.6092933252641607	1.7707899492273387	0.003083231219011494	-1234.7977994534513	-1191.3419773251644	-1937.5921080329056	-55.48918499275584
2823000	0.5891257414709141	-4665.518220086101	-297.7536736562354	-4367.764546429866	10.92639320548399	100.060520791846	3.269015777118016	5.46957428709295	1.1983487968891056	0.47015115936785756	2.0	5.0	5.0	5.0	3.0	10.091555564650708	0.6171970683791974	0.6232262306948723	1.759576700925913	0.00340870915261001	-1234.7997006468645	-1193.6494982103632	-1939.3153475726376	-50.5900278308146
2824000	1.9791294878087253	-4662.313485793798	-298.4545716095432	-4363.858914184254	9.768504964736547	39.81276047315711	2.5668889970485105	3.2666611287810903	2.4154770071408107	2.323510642530395	2.0	8.0	3.0	4.0	3.0	10.11339112945524	0.6660142274347485	0.6186390253892524	1.7153467471759818	0.0038406151690293785	-1231.1106147136297	-1190.606532795366	-1942.1417666752582	-52.46701900619707
2825000	1.4917155987832302	-4659.255797001253	-295.5580551267312	-4363.697741874522	10.79581152193173	111.3041266152763	3.0547134099971323	1.079402561615136	0.44567082889828197	0.802262530816201	3.0	11.0	4.0	1.0	1.0	8.164015209048921	0.5164713493169814	0.5061235299544051	1.9774051207285963	0.003731868544219137	-1232.6794723888436	-1191.901957995684	-1939.1163114899944	-50.79654699196685
2826000	1.8460599489742968	-4664.386696915217	-293.789828307956	-4370.596868607261	10.529227967665735	137.79067610778498	3.233168865358071	1.6829634621234133	1.884975810490144	1.5163480830618563	3.0	10.0	1.0	4.0	2.0	9.44339710094092	0.5710560153419123	0.7886481484159361	1.6402958362421343	0.0036827919915735463	-1238.0078103934368	-1198.253315757986	-1934.3357424558385	-46.63813020371511
2827000	1.2584334550793528	-4657.151759281798	-291.3070003844026	-4365.844758897396	10.451515413497907	37.015339282031285	3.600804013549183	0.3035973676394265	0.4939754824360822	0.7894856049319711	4.0	9.0	2.0	1.0	4.0	9.961648170805237	0.5710560153419123	0.5483252610613606	1.8806187235967096	0.003783802103255007	-1234.020751051848	-1194.259656996435	-1937.5643508491125	-48.736353769170385
2828000	2.3113547228936184	-4659.929178183372	-296.8974510988638	-4363.031727084508	9.810191506644601	224.57262752588264	14.004575303163657	5.618004150199695	1.045838185348622	0.8342000945089959	1.0	9.0	3.0	1.0	6.0	9.739129184710604	0.5593020728535332	0.631378687272767	1.8093192398736828	0.0036963576768882073	-1233.0338141512725	-1192.0983069745516	-1937.899605958684	-47.67690050342931
2829000	1.1676739041973874	-4668.871446698159	-298.87104687411653	-4370.000399824043	11.021131953594328	76.46988933543281	6.963591838948867	2.763653338142823	2.2433579739733234	0.467065113301465	1.0	9.0	4.0	1.0	5.0	11.20348400797297	0.5299861288953741	0.5422973969306539	1.9277164741739548	0.0029517877661663916	-1234.0993334796708	-1193.9611287748462	-1941.9399375695252	-52.24942543594271
2830000	2.432053440320426	-4660.908614648878	-296.174422378331	-4364.734192270547	10.863274025393965	23.87255988474829	4.27061711543432	0.6831553693365309	0.8063391913431432	0.8281252183852674	4.0	6.0	6.0	2.0	2.0	9.124006027541842	0.6106616772887592	0.5349590164529194	1.8543793062583043	0.0033831585816182282	-1231.3815240824142	-1193.4607933603907	-1939.891874827742	-53.95787703933743
2831000	1.4858260286140585	-4670.204470092189	-305.0690487205046	-4365.135421371684	10.7364361381311	13.492899827548905	10.82232017139793	6.794451293442992	2.7750787999246493	5.8111153507589375	5.0	5.0	1.0	8.0	1.0	9.902232922843977	0.6152368646793066	0.5805152932169485	1.8042478421037278	0.0031625568528839297	-1232.0663559681673	-1191.4312681116394	-1941.637797291877	-58.062692998980836
2832000	2.0924680007205483	-4666.142753260428	-302.6456991180539	-4363.4970541423745	12.389884308363488	37.06948652485751	4.013051134555017	5.596883886267118	3.576414891520125	2.563200713482449	4.0	1.0	5.0	5.0	5.0	8.391131849584019	0.5870089862726781	0.6371965558858965	1.7757944578414084	0.0029331691501053195	-1233.0073467768766	-1194.1360922750991	-1936.3536150903988	-55.78967871756304
2833000	1.7139583966624117	-4669.904882150372	-303.69781586796773	-4366.207066282404	11.03358829299815	29.270785702666895	17.268870591191636	9.02839929288419	6.528998609233307	1.4519957437208693	5.0	5.0	1.0	3.0	6.0	8.391131849584019	0.628765640124172	0.4816339373424372	1.8896004225333738	0.003130502744459085	-1230.6779836002231	-1194.4369072967038	-1941.0921753854768	-55.57507991226928
2834000	3.41096521777669	-4674.14178118389	-304.4508011932677	-4369.6909799906225	10.755385170858498	27.007636965631878	10.150476213150279	22.150141973067047	6.017580498349971	1.1260582231332115	7.0	1.0	3.0	3.0	6.0	7.611302422043576	0.6907077595186952	0.5661689896691982	1.7431232508120893	0.0032826329436129674	-1228.7166586491924	-1189.0442110134754	-1951.9301103279554	-55.34355317720863
2835000	1.6126191648990993	-4671.777331141089	-302.1110156206468	-4369.666315520442	10.873414166091214	18.841142424156182	26.23019741244772	19.168834947596984	2.5120689667232563	0.7291907370601112	7.0	2.0	1.0	6.0	4.0	8.584074900245996	0.4295557298996595	0.7254884166868016	1.8449558534135218	0.0038378416196089182	-1235.0116501655891	-1192.5175503928394	-1942.137114962014	-54.144914146095985
2836000	1.6988256430433024	-4668.6259682116115	-301.8046635049239	-4366.821304706687	10.09310665070145	12.72244801624999	18.71042797646618	8.740644528185456	1.8176880085961111	0.6838345254191576	4.0	2.0	3.0	6.0	5.0	10.091887762828945	0.6701260289087986	0.4936070002909625	1.8362669708002215	0.00396921610697638	-1234.667995975882	-1195.1029245462678	-1937.0503841845373	-55.93107050784737
