# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153560927]
state	age(DUCK_VIETNAM_376_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2473000	0.39987926292908993	-4646.6774298864375	-275.8970402451316	-4370.780389641306	8.074092374269311	9.234400913903006	3.022155129401047	2.7627441464358427	0.3463010619949916	0.06975272872980388	7.0	6.0	1.0	2.0	4.0	9.532611924857997	0.4738206735796777	0.6207607378992156	1.9054185885211288	0.004914365207718526	-1239.7651589079949	-1190.7221759080555	-1940.2930548252557	-36.307988883843336
2474000	0.5137056694508466	-4654.07840742746	-285.08523453093903	-4368.99317289652	8.077564330381202	8.166974725643506	8.031648590429544	1.2379269599464828	0.7832118794150434	0.5642757281014588	7.0	4.0	6.0	1.0	2.0	10.596183599742716	0.6146925464662163	0.5201197832719824	1.865187670261823	0.005478896561133955	-1235.9834220402126	-1190.556058057957	-1942.4536927983506	-43.722853173318796
2475000	0.02122360039439697	-4653.1625762494	-283.4327163551733	-4369.729859894227	8.111806898744303	16.370364859757494	23.046914742587095	3.170813454777356	0.7706613913122375	0.13313319634724066	6.0	1.0	7.0	2.0	4.0	9.283657085026757	0.5707804551947169	0.6097488917106086	1.8194706530946962	0.0058569220640796	-1233.5503907892705	-1192.888616469218	-1943.2908526357382	-39.36276739981761
2476000	0.13040938924464945	-4660.232872155735	-291.08309204713834	-4369.149780108597	8.328346930843848	55.400406813398384	14.692534358662051	4.848844800704589	1.8149177141155468	0.7654113969722877	1.0	3.0	9.0	3.0	4.0	9.625552268731521	0.5653669862558849	0.5176252585059814	1.9170077552381555	0.005100278736143489	-1235.400810592648	-1191.8479326935744	-1941.901036822374	-44.27760787026105
2477000	0.017400915624602054	-4663.1959910509395	-291.0247592620108	-4372.171231788929	8.429334233711634	187.56058285712427	16.37719749673343	4.748977650150347	1.7505938404800538	0.3170290094764016	1.0	4.0	6.0	6.0	3.0	7.79801391798596	0.6313660645707181	0.5514998556148109	1.8171340798144928	0.005307170888111883	-1235.1393798685506	-1195.1649667726012	-1941.8668851477764	-42.4033874609141
2478000	0.05688556466972239	-4657.092188209265	-285.87270861010074	-4371.2194795991645	8.447348328394996	12.447156773523743	6.354514066990192	2.8737862152285514	1.3799119225244783	0.04193890297303805	1.0	5.0	8.0	5.0	1.0	9.074578584584081	0.6841229122403574	0.627647993824834	1.6882290939348301	0.005608982938200428	-1236.7417456031187	-1194.3592998442855	-1940.1184341517603	-43.665595280124144
2479000	0.017642877768886046	-4658.321822790606	-286.63510105051375	-4371.686721740092	8.443328317546412	14.460594022936604	4.198352394125402	4.602905588422784	1.2738452482286415	0.16082392077870836	4.0	1.0	9.0	4.0	2.0	8.616071571557324	0.6507917892380054	0.5807666368099794	1.768441573952037	0.004543191848777856	-1236.6963662541907	-1193.6979557061227	-1941.2923997797789	-43.88699853968102
2480000	0.24654996750745362	-4659.729193989547	-287.03082416591417	-4372.698369823633	8.569859174114248	15.652300617690493	5.0197889400568405	3.094531559496829	0.22576829058846243	0.1558342815004684	6.0	1.0	11.0	1.0	1.0	8.810935927965927	0.6720372920627105	0.5146043182648897	1.8133583896724217	0.005222810828952037	-1231.5866954208454	-1193.4509454987042	-1947.6607289040835	-46.13993733062373
2481000	0.13073867849213272	-4650.251949394922	-278.21398891520545	-4372.037960479716	8.500747480033374	17.167799977367483	6.507622961856642	2.0558937037387865	0.061098035342925384	0.038141057702394815	5.0	1.0	12.0	1.0	1.0	8.810935927965927	0.5928658349409966	0.6432834775664511	1.7638506874925743	0.005097104228921387	-1237.0820281142	-1193.851171002473	-1941.1047613630437	-38.94604645000412
2482000	0.23602312083002852	-4650.354362199979	-279.04900704030683	-4371.305355159672	8.442955278202902	41.114288253347034	7.131904164070981	1.6142720004741504	0.0632072887075013	0.08825257124379743	4.0	2.0	12.0	1.0	1.0	8.017222869808943	0.6370157424873405	0.5611980368121758	1.8017862207005058	0.005274998794720253	-1237.8056936473786	-1190.2093863412033	-1943.2902751710906	-37.75886133864157
2483000	0.5584858753541173	-4654.2478686114255	-283.00696859396766	-4371.2409000174575	8.230533975208413	24.726690999836418	30.517236406091165	1.916681246251783	0.19998493689538557	0.020600865146311695	6.0	1.0	10.0	2.0	1.0	8.89141760037378	0.633025247470702	0.5115691148664513	1.8554056376628687	0.0057070115811917255	-1238.2057752386763	-1194.3294675646425	-1938.7056572141382	-40.18389291874102
2484000	0.7789011531392402	-4647.263745021488	-279.39159847460945	-4367.872146546879	8.247971969302995	32.381817895583765	4.34593327518344	5.302574963248815	0.4805113584639713	0.03716457425087648	1.0	4.0	9.0	4.0	2.0	8.66963332843082	0.629892350601398	0.549615516601807	1.8204921327968167	0.004947125143348287	-1235.5533976094473	-1192.4076077957782	-1939.9111411416538	-36.09124506752231
2485000	0.16325636855594494	-4661.217087399	-283.3330281135819	-4377.884059285418	8.201193250598834	117.46109961700333	10.378194013068391	1.6194042125881698	0.432386239553595	0.03786528298516309	1.0	10.0	5.0	3.0	1.0	7.514762635270957	0.5408328125551611	0.5589956307910093	1.900171556653851	0.005192160661737754	-1232.069910782169	-1190.128756589749	-1955.6853919134999	-38.94313625826493
2486000	0.13345191467456802	-4651.675005187788	-283.1537557434855	-4368.521249444302	8.265546546226552	15.018593929791143	7.107902263807524	1.8974828780988449	0.4364014579416441	0.15490735339497808	1.0	7.0	8.0	2.0	2.0	8.75547843538318	0.5524538772797996	0.6706509330059333	1.7768951897142888	0.00496924615325444	-1231.558892887848	-1192.6565201016265	-1944.3058364548274	-42.209263697860294
2487000	0.42984791222422597	-4659.380227483893	-289.5750872272907	-4369.805140256602	9.353796472646621	75.89568427600395	11.142978617295896	0.9542556875629816	0.3645091182445619	0.3963676720926127	2.0	7.0	8.0	2.0	1.0	8.478502970510231	0.6935564048782177	0.5490420509141809	1.7574015442076232	0.004425469007224505	-1233.8242796314069	-1193.2725712192987	-1942.7082894058958	-45.463701182374315
2488000	0.34867463111263364	-4662.869037869886	-293.03781316003784	-4369.831224709847	10.039798723754167	13.515755953421769	13.847755234485804	3.4447511058701417	0.5330348777950735	0.9087161234048294	5.0	4.0	4.0	6.0	1.0	11.008180941426993	0.7590757807258321	0.5624720737974779	1.6784521454767116	0.004055116183151353	-1236.7059478755223	-1193.5459641991363	-1939.5793126351896	-48.80428883324702
2489000	0.1135168514859301	-4657.55789577757	-290.9963041510546	-4366.561591626515	9.9582613031087	18.600712651084677	2.892851175585074	2.6566459893816856	1.4045273229016009	0.7615619456958943	5.0	5.0	3.0	3.0	4.0	8.54681963386158	0.6806513354539513	0.592734552108944	1.726614112437126	0.0040765789326176706	-1235.4988457309933	-1191.9837420861215	-1939.0790038094	-48.22205186697516
2490000	0.2824336780993919	-4674.572808168482	-291.7304979841289	-4382.842310184353	8.714842762495046	39.29620762374683	5.053887346536245	3.6283901643532634	0.47431177015722875	0.5906855995786614	5.0	3.0	7.0	4.0	1.0	4.831101651482391	0.7005786743757231	0.48512445226679857	1.8142968733574996	0.00471308445942738	-1238.4249087785654	-1192.603052562052	-1951.8143488437352	-48.1689758625416
2491000	0.140547343953763	-4658.645468736109	-296.58241837496985	-4362.063050361139	10.154828001228577	190.90133525507235	10.826299752269142	5.217290608763863	1.4734256227407234	1.6524708568498105	1.0	3.0	10.0	5.0	1.0	7.571511840117802	0.7185459400696526	0.5788337669087826	1.702620293021586	0.003703430473790011	-1232.3015593982834	-1189.6783677462176	-1940.083123216638	-47.431907493300045
2492000	0.06431827781785726	-4660.777139098341	-295.5586019423135	-4365.218537156027	10.129322562257764	86.51485583368348	2.590167102634286	4.852556597824327	1.9326832432131096	3.160295971337992	1.0	2.0	9.0	7.0	1.0	7.226677648351336	0.5792684558527288	0.5250042920180545	1.8957272521292379	0.003903866153265955	-1234.0214747409625	-1191.451878329809	-1939.7451840852557	-47.27468432171128
2493000	0.380264054396452	-4664.2303458945735	-296.72906708796677	-4367.501278806607	10.511102331888845	119.94733126979071	54.60509981467515	3.1351025732962614	1.5162632500277988	0.798345197605766	1.0	1.0	12.0	5.0	1.0	8.897196886466853	0.6016166336692893	0.6017275350685263	1.7966558312622056	0.003955880318037485	-1233.7846220467138	-1194.9277867733647	-1938.7888699865284	-47.62885932517887
2494000	0.10043664209589309	-4666.914900870957	-293.442605545715	-4373.472295325242	9.241388898911147	47.15147501040819	14.168499075166329	4.437623932125543	1.9757514873765893	0.7398644494996928	3.0	1.0	10.0	3.0	3.0	8.607690841969099	0.6225340491990659	0.4876601565776069	1.8898057942233486	0.004135016183439062	-1233.9620193671644	-1193.3378012366193	-1946.1724747214582	-47.06922825911747
2495000	0.021147067828680144	-4660.146373209271	-295.8624415196418	-4364.283931689629	9.27489217569307	58.05506381990045	17.245863446809935	13.052798407235066	2.402072544471273	1.4360597167955964	1.0	2.0	7.0	3.0	7.0	9.642547730954542	0.573245366488573	0.4791304049936731	1.9476242285177754	0.0050214020668596345	-1230.9735199651418	-1192.3748900364149	-1940.935521688072	-47.08626094344456
2496000	0.021147067828680144	-4669.2931079441105	-299.7492797745499	-4369.543828169561	10.39095214320765	12.626578008347265	7.1891080019473454	26.969200091425407	1.7834684524092301	0.824660811564832	6.0	4.0	1.0	4.0	5.0	9.642547730954542	0.6726954972629721	0.3935428605878552	1.9337616421491943	0.0041399832186499435	-1232.8704528556518	-1197.88771836846	-1938.7856569454493	-51.45787277085471
2497000	0.044195190103147486	-4663.124826643847	-297.93700945753704	-4365.18781718631	10.220609170944023	55.521268461430545	8.451987422623413	4.284937790480272	4.025146977426263	1.5745021256852014	3.0	6.0	3.0	3.0	5.0	8.882077286425822	0.6431036989784178	0.5334672472276067	1.8234290537939972	0.0046022417523382715	-1235.7171133697072	-1193.0752850219262	-1936.395418794676	-50.48912205964789
2498000	0.044195190103147486	-4657.617833695365	-295.14465022213017	-4362.473183473235	9.621288429657051	8.870400527323085	8.607049901138181	3.1484499490678615	0.43811915478437047	0.9460718023850391	2.0	6.0	6.0	4.0	2.0	8.882077286425822	0.5611248048945808	0.6196603532788034	1.8192148418266374	0.004499122340989781	-1234.3295354385903	-1192.3768144107526	-1935.7668336238924	-52.227780024260156
2499000	0.044195190103147486	-4666.056136572896	-294.92125765099746	-4371.134878921899	8.309128633469092	17.18566757106973	9.74658609588196	17.489016812573645	2.76552863307467	1.0944451687725878	3.0	1.0	6.0	2.0	8.0	9.314109641029766	0.591264466079801	0.5712414110095054	1.8374941229107151	0.005299768848500053	-1232.6707885188314	-1193.402722957735	-1945.0613674453325	-47.6719614718578
2500000	0.06623784485802764	-4665.84569866349	-296.34101910095615	-4369.504679562534	9.348679386246948	13.039082421130065	18.312535866732233	2.4949905047035994	3.0960902616190626	0.7718162400284425	6.0	5.0	4.0	2.0	3.0	8.996290699244101	0.6635487134745836	0.6420389920574208	1.694412294468017	0.004740951679513069	-1234.95039282058	-1193.0868651298285	-1941.4674216121255	-50.766894807547
2501000	0.06623784485802764	-4666.495721398354	-295.98235085541074	-4370.513370542943	8.834549155647101	25.66493867094158	17.47013139862895	12.156813386510992	0.9214584829928868	1.4061757512875774	2.0	9.0	1.0	3.0	5.0	8.996290699244101	0.6802038179786869	0.523462668237716	1.7963335137836183	0.004674723027154709	-1230.43144718166	-1191.7946213956916	-1948.2873019655915	-48.781799318594175
2502000	0.7782426638360644	-4662.261997103013	-297.4188654080758	-4364.843131694937	9.421900866041598	24.114165018618323	8.354020774208026	7.091281692265439	3.616228940460682	2.3514121402492383	3.0	5.0	2.0	5.0	5.0	8.996290699244101	0.7431434579602054	0.518610611517162	1.7382459305226539	0.0037712468366401857	-1235.0062208831414	-1191.1680600322827	-1938.6688507795131	-50.875428361723706
2503000	0.15191779368457947	-4661.412896720765	-297.4370596646613	-4363.975837056104	10.395059523698524	35.00906438405322	6.8488798136316325	5.497041477737737	5.054731720853426	0.5189207859768484	3.0	9.0	2.0	1.0	5.0	6.245625735449997	0.5364807709889037	0.598249254931614	1.8652699740795033	0.00404613748790773	-1233.2583328219218	-1193.1485299818303	-1937.568974252352	-50.966387248424766
2504000	0.3950076251742525	-4668.852633792244	-298.4446033462993	-4370.408030445945	10.39387185957641	20.985423082176116	12.606906295777875	5.842460988600647	4.343172663359777	0.9262861560267113	1.0	8.0	2.0	3.0	6.0	9.912169377374507	0.5457935244642391	0.5418932816181523	1.9123131939176297	0.003330208371670605	-1233.9226073412117	-1195.8991740423305	-1940.5862490624029	-52.01583869357338
2505000	0.5721480096447711	-4666.936679366343	-298.13540390286636	-4368.8012754634765	10.849048458652852	31.01533069685006	17.28171769572522	4.098573044890324	1.1854720430033476	1.197148648016717	2.0	3.0	8.0	5.0	2.0	7.8726433292137195	0.5240582306688538	0.6166747135682661	1.8592670557629012	0.0035802221564564924	-1236.9597016238147	-1192.3535717716366	-1939.488002068025	-52.42065688656824
2506000	0.25046161895905683	-4657.777345593214	-297.9553905620329	-4359.821955031181	10.801694762456751	57.816001832664114	5.709054373186989	3.1509053283666315	1.1842690496027308	1.2324480211201423	1.0	4.0	8.0	5.0	2.0	9.589177963365726	0.6622999824623488	0.541170374869796	1.796529642667876	0.003559552513194353	-1233.5570667995228	-1190.7840847393034	-1935.4808034923549	-52.1956541654991
2507000	0.04292163378165004	-4659.108118866373	-295.50434624832724	-4363.603772618046	9.80171422615878	53.935332511963345	6.472457102285213	4.255099474572525	1.550091443157076	1.2038736005918729	2.0	4.0	7.0	4.0	3.0	8.512642105933542	0.6846697877901001	0.4560846901600736	1.8592455220498476	0.003672753511810069	-1235.1620293083392	-1191.1012769141225	-1937.3404663955837	-49.456367595185085
2508000	0.09353915971816473	-4658.7658923201925	-293.5398090386942	-4365.226083281498	10.419035561958836	47.80327680369404	10.011585598470633	2.6010084823264723	2.7344187144757277	2.0752368495433338	2.0	2.0	1.0	8.0	7.0	8.512642105933542	0.7195866613257664	0.5458813339085213	1.7345320047657335	0.003947399375969295	-1237.0116690759453	-1190.0998463513213	-1938.1145678542316	-46.86054163101803
2509000	0.42123943112064177	-4672.296091886868	-302.357989980645	-4369.938101906223	11.473554643898835	81.9098966856758	43.52625491860897	6.89007452579081	4.810289620408763	1.8513127202912443	2.0	1.0	3.0	3.0	11.0	9.205448340883299	0.53954834499351	0.6591967637774125	1.8012548912290987	0.0038860514707224738	-1231.471023151918	-1198.3692225536001	-1940.0978562007049	-52.0215403197544
2510000	0.1244238277641605	-4654.648628272677	-289.1800670847454	-4365.468561187932	9.610848834429357	45.9748224615624	4.147439914189865	3.335668307354227	2.0564083331595464	0.8214371672229597	2.0	4.0	4.0	6.0	4.0	11.653973619849666	0.6391061680951662	0.558973947201097	1.8019198847037583	0.003990487821422049	-1236.4580581151395	-1193.2995768642243	-1935.710926208569	-43.551171751698035
2511000	0.12937880705631177	-4663.157596629531	-295.0857817896107	-4368.071814839921	9.004045282795365	21.442648178458445	6.505531899994282	9.225171602526526	8.47287209105791	1.1510148807154044	3.0	1.0	3.0	6.0	7.0	9.038684201615029	0.543293533714108	0.5450974757685789	1.9116089905173346	0.004004819659348996	-1236.2850204825347	-1194.2698958261794	-1937.516898531207	-47.48779596581549
2512000	0.34414038107344247	-4658.1679600605485	-293.38042879001625	-4364.787531270532	9.582187714791257	22.371225911877193	15.793086801693503	5.581003214273324	3.886241975472968	0.7853408896066477	1.0	2.0	7.0	3.0	7.0	9.674040549621788	0.543293533714108	0.4659955218930968	1.9907109443928168	0.004172430612274068	-1233.5029122311942	-1193.7010168509619	-1937.5836021883758	-46.84278449005673
2513000	0.01209833056439491	-4663.916580895548	-293.02123102902357	-4370.895349866524	9.109424525629684	47.21470664847698	14.077332858483055	2.719146124820257	1.4663034528259764	0.3944479085785357	2.0	2.0	12.0	2.0	2.0	10.634341463022148	0.6858474611434622	0.5778798601216434	1.736272678734916	0.004924851687057834	-1238.2868556185097	-1196.9200329344658	-1935.6884613135492	-47.36202071460159
2514000	0.27745857717635136	-4662.981186236309	-291.53797658312334	-4371.443209653186	8.779510795982732	61.85339902129099	9.085785698626202	2.719146124820257	1.551462455428444	1.0894154491121846	1.0	2.0	7.0	6.0	4.0	7.993408848264546	0.5024500653340307	0.5260963026107532	1.9714536320552376	0.004391414689586046	-1238.1695376636317	-1189.8322048676714	-1943.441467121883	-45.58616590197612
2515000	0.4433184134504869	-4675.729914179158	-298.72797673389243	-4377.001937445266	8.913562661277423	55.421197528953	16.764868798880478	2.987776066915479	2.182665225243142	0.8630823102730691	2.0	7.0	4.0	6.0	1.0	9.528968446062247	0.5398202165966779	0.4616290832170772	1.9985507001862666	0.0038225427311662586	-1235.3603392719529	-1194.400867594427	-1947.2407305788863	-51.88417177143217
2516000	0.2876115515304525	-4657.502587357359	-291.2025653782774	-4366.300021979081	8.774421238759293	30.30367768684725	9.197277485347504	6.7210826305831155	0.633096515140498	0.6862239834928118	1.0	11.0	1.0	6.0	1.0	8.845068184945388	0.6579463990419934	0.6289147882853701	1.7131388126726583	0.004309759512591157	-1232.8558067670385	-1190.5122467699837	-1942.9319684420584	-46.06224865801682
2517000	0.23119052390124528	-4653.524031569737	-290.75341174865196	-4362.770619821085	9.31780418503641	64.16576240955648	4.7371156285248714	1.670973146616948	0.8666609363057212	0.3624159295742014	2.0	12.0	1.0	3.0	2.0	8.331391071742475	0.6852120257637082	0.6252163672103842	1.6895716070259297	0.004209772062301802	-1232.230939133966	-1191.4988444539506	-1939.0408362331684	-46.762807058253614
2518000	0.01017884168324823	-4659.9619029026635	-290.4348983515017	-4369.527004551162	9.89843349592241	37.39533026118602	4.827352982885323	1.1360148311697913	2.913699236341842	0.7482002141791324	2.0	9.0	1.0	3.0	5.0	9.062281281197603	0.7208749949612357	0.44219936026640094	1.8369256447723858	0.004461920531316778	-1238.8668137812356	-1192.7784773692863	-1937.8817134006395	-44.77188024558607
2519000	0.886923557122874	-4655.876205368533	-291.0039423592348	-4364.872263009298	9.270321607113505	50.40421956803875	5.315538929316799	4.578821465403825	2.6887347677717246	0.6144667930973382	2.0	7.0	2.0	4.0	5.0	8.422847038973941	0.6185543472290852	0.5661895814198975	1.8152560713510397	0.004610279666814399	-1234.3977267795485	-1190.1201691449771	-1940.3543670847716	-44.81058242109504
2520000	0.5976888700239691	-4655.833536593105	-290.93417473112845	-4364.899361861977	9.783677424105917	17.426022895706712	9.162687698888917	2.679244693902846	0.770177921727645	0.5869225517623032	5.0	5.0	4.0	3.0	3.0	9.798938089727955	0.6970495385045226	0.5511375998461224	1.7518128616493773	0.00433969243490302	-1236.747383351258	-1194.8413860336584	-1933.3105924770612	-47.870186477451306
2521000	0.736340814376109	-4658.514068373621	-290.1351817965801	-4368.378886577041	8.394134131458335	6.826076471699345	17.769448398302625	3.09436558568952	3.23841936743273	1.311649643923119	1.0	5.0	4.0	3.0	7.0	9.798938089727955	0.5647422786547627	0.5088178959728858	1.926439825372374	0.00457941440397884	-1236.6768099261392	-1194.4205454713053	-1937.2815311795966	-44.341856945570754
2522000	0.263207206343572	-4661.003418213066	-292.70256797818746	-4368.300850234878	9.180963767569015	84.74479141161893	5.358099107338566	4.976596692222767	1.4521371491546262	0.6790857108244449	1.0	6.0	5.0	3.0	5.0	9.07586245099057	0.5750096803646632	0.5675201143257621	1.8574702053095975	0.004048125338306981	-1235.110341498654	-1192.7069920314163	-1940.4835167048082	-45.951295651098974
2523000	0.21429426243901162	-4652.69396314058	-290.8470141891466	-4361.846948951434	9.405419994728884	30.039026473064652	8.383407808429352	2.455369195338681	1.6123792673403385	1.0948743339844897	3.0	5.0	2.0	3.0	7.0	7.944166117952699	0.6303457388408858	0.551754622682971	1.8178996384761659	0.004634581782590689	-1231.8771830118797	-1189.948237206962	-1940.0215287325914	-46.30114388777366
2524000	0.16350055295726396	-4655.339503204225	-289.5946401786993	-4365.744863025526	9.25963315262446	42.21493946123452	10.735255504009114	3.168273558196154	3.1978173451685477	0.3941308456066962	1.0	7.0	7.0	1.0	4.0	7.944166117952699	0.6040736779586872	0.6058082499009299	1.7901180721404057	0.004577419411222766	-1232.8153476341902	-1190.4776195534573	-1942.4518958378783	-43.40695347443943
2525000	0.6350710334392007	-4651.306108325002	-284.61995466360565	-4366.686153661397	8.882606369368073	24.692977807975957	5.15119639853015	3.530242340968562	0.5399832309597288	0.48672811686356904	2.0	8.0	3.0	6.0	1.0	9.601417647875694	0.6191293327284242	0.6344288165680777	1.7464418507035209	0.004885836471975169	-1236.4678410292497	-1191.8294836960636	-1938.388828936084	-41.4538483529572
2526000	0.7281421362857459	-4653.615698005227	-289.38123280890517	-4364.234465196322	8.920397514359253	46.09906265096032	7.115077458120976	6.775810937825473	0.6146859279301901	0.5472340078556194	3.0	6.0	4.0	4.0	3.0	9.589443934461572	0.6183028988897894	0.5115859627584971	1.8701111383517364	0.004948355170549413	-1235.2604814848505	-1194.040300346623	-1934.9336833648485	-43.723899839068594
2527000	0.3096692016064677	-4655.416002681423	-286.81649847679677	-4368.599504204627	8.50495824023805	31.709242311557322	6.057951341429933	3.6679250590272625	0.565230026139313	1.5460598783916062	2.0	6.0	5.0	5.0	2.0	6.772090359746153	0.652899355875377	0.5944945173743867	1.7526061267502595	0.005506940233378931	-1234.7695832036948	-1193.3158387919946	-1940.5140822089377	-41.515591648732375
2528000	0.3790253189170213	-4658.144747477929	-286.52020408055824	-4371.624543397371	8.42272998690782	22.034849949774124	21.721064412015455	3.151544922284625	1.784814218156938	0.032431398504759	1.0	4.0	10.0	3.0	2.0	7.776930989583112	0.588454028607419	0.6114948655846051	1.8000511058079993	0.004956541151854025	-1234.7379611317626	-1191.625974141462	-1945.260608124147	-41.50444090854966
2529000	0.12151613298367936	-4657.237246480672	-285.7160239138983	-4371.521222566774	8.362277893722018	21.04276764551136	8.54396148803952	3.286404892160074	0.4940388597418528	0.04143105456390606	2.0	9.0	6.0	2.0	1.0	9.193463009052692	0.5658516530538149	0.5598917479566272	1.8742565989895812	0.004706533765845028	-1236.9899005930968	-1190.9798618862073	-1943.5514600874694	-43.49116527819636
2530000	0.0966742134359575	-4646.311258861278	-276.4737160867362	-4369.837542774541	8.331780457133485	14.76178885463958	4.299171145344422	1.6490705241411976	0.5087532115711966	0.159306410355514	2.0	7.0	6.0	3.0	2.0	9.430542706394975	0.6024774936869853	0.48707439231238736	1.9104481140006508	0.00584818048797671	-1240.7732852336192	-1194.8791749571221	-1934.1850825838005	-36.00787204038466
2531000	0.20965316222610886	-4649.330254390419	-280.41540583441054	-4368.914848556009	8.318852759175302	18.492806082674285	2.006861088106964	2.304392693181797	0.19131693041320716	0.09062840776761386	5.0	7.0	6.0	1.0	1.0	9.18510346734752	0.5754789127022049	0.5801965341567609	1.844324553141058	0.005229269899451922	-1234.2438187568341	-1193.9809748125567	-1940.690054986618	-40.413475506229204
2532000	0.5514086048718569	-4652.34668722774	-283.67625678522177	-4368.670430442518	8.372441667190575	15.307993582109841	3.6962952197214203	1.9211557314796828	0.7368338580470865	0.062257188146511516	7.0	5.0	2.0	5.0	1.0	9.151079560546021	0.6668201839324327	0.4392613812705142	1.8939184347970768	0.005309993682534475	-1235.3848536883688	-1193.3388133913827	-1939.946763362767	-42.86301711744317
2533000	0.16837945770378537	-4647.942719434703	-278.5353832009735	-4369.407336233729	8.296786288087041	11.946612167013306	4.167714974152832	0.9180443211456559	0.2741026095435074	0.011866089949793003	5.0	9.0	3.0	2.0	1.0	9.151079560546021	0.6349621367139073	0.5043628711027057	1.8606749921834105	0.004807520788604161	-1237.1234146606296	-1192.2910629410776	-1939.9928586320223	-40.143501145986995
2534000	0.09446143590482503	-4655.094305588632	-286.54647325590116	-4368.547832332731	8.30176464704638	48.552617745300175	1.7802555123057986	1.2202349120541618	0.6995514233918563	1.1461449677418074	3.0	10.0	3.0	2.0	2.0	9.151079560546021	0.6298736797044684	0.5594688514818864	1.8106574688136687	0.005013157302181268	-1238.911095118299	-1192.4424827648206	-1937.1942544496112	-42.95652589928939
2535000	0.1782174069168283	-4654.0120748008385	-281.39043914453316	-4372.621635656305	8.450252670736766	22.27573766677939	5.215530459369336	1.1393476912932499	0.7261067520866211	0.21720169534168043	2.0	12.0	1.0	4.0	1.0	10.286247834447106	0.7453641697083799	0.5604960857789619	1.6941397445126816	0.004695810813893288	-1236.8338067215425	-1191.9793279528847	-1943.8085009818785	-39.74306712850933
2536000	0.44166923133721336	-4658.671235316223	-288.32885196528633	-4370.342383350937	8.50233990228251	53.27209471551033	7.73118149407175	6.736631828674004	0.6948714195205268	0.9967171347713125	1.0	9.0	3.0	2.0	5.0	6.953362690599729	0.6174735335415513	0.563221672967026	1.8193047934914457	0.004712042007869443	-1232.7034479265913	-1194.3497060067875	-1943.2892294175585	-42.03747480979879
2537000	0.18099239788950006	-4653.081128199861	-287.63673882492867	-4365.444389374932	8.212210248173918	29.79435480984134	8.036189918915774	3.7390284647861978	1.1884887770863797	0.8405142374975473	4.0	8.0	1.0	3.0	4.0	8.236519190251775	0.6298194305329764	0.5549873774846306	1.8151931919824162	0.005112321538991275	-1233.3141264972658	-1191.04123876767	-1941.0890241099962	-43.145481770202515
2538000	0.5611956317132631	-4658.164503152981	-284.2642781711496	-4373.900224981831	8.221717110943018	14.647795905139748	7.25618544438283	7.441272306727843	0.8993352109733542	0.2998147506664968	5.0	6.0	1.0	5.0	3.0	10.45077026673656	0.6233432133894493	0.5741264055602321	1.8025303810503417	0.004540956670439604	-1234.5219144190908	-1192.4450256941961	-1946.933284868545	-40.432600548158334
2539000	0.7786772567338613	-4656.710477781934	-286.64100862297414	-4370.06946915896	8.303502356033508	14.271582108795425	5.694199518984091	1.3799322728188106	2.433645822202445	0.40884810554801165	3.0	3.0	3.0	8.0	3.0	9.505441173696568	0.5332705385289324	0.6433927048553383	1.8233367566157528	0.004772885153258393	-1237.6812504992602	-1192.3904861949663	-1939.9977324647339	-43.29029655014916
2540000	0.33031837595735647	-4653.2896423832535	-282.3877712996753	-4370.901871083578	8.166455337831119	16.195535062552505	8.699845340415006	3.772787484127752	1.7979876316438743	0.10207158554518367	2.0	4.0	1.0	10.0	3.0	7.82573837483179	0.6750854148075364	0.4378765332654774	1.8870380519270098	0.005564979677058987	-1235.8697388609874	-1195.073105617502	-1939.9590266050889	-38.92041098692485
2541000	0.06892310466671314	-4657.491460402168	-287.7505384787329	-4369.740921923435	8.155768078643424	42.03953073557613	5.105806669543981	9.711569640731456	2.625222216352446	0.14576607235139674	2.0	6.0	2.0	7.0	3.0	9.347438551792475	0.6634711870084906	0.440267051845238	1.896261761146295	0.004822204223739682	-1233.9849253544025	-1193.5924724768422	-1942.1635240921908	-40.56148362436104
2542000	0.11862120993792513	-4649.725190164269	-280.8200690072345	-4368.905121157035	8.15316499017383	13.64056661389982	7.308914776045532	3.0821677060037374	0.47160409885386506	0.02943421890441787	2.0	7.0	6.0	3.0	2.0	8.827904608631538	0.6308050335765107	0.5692687909897979	1.799926175433715	0.005529241236800853	-1235.781910689589	-1192.981983716232	-1940.1412267512144	-39.621487888699164
2543000	0.29130457581610925	-4653.3866897063735	-278.97275384826054	-4374.413935858113	8.13492029289274	24.955775569741917	5.9679476578994555	4.0201221423449605	0.4729800575951209	0.1885508193867648	2.0	3.0	8.0	3.0	4.0	10.732368740477785	0.5878731151508094	0.414649040604987	1.9974778442442274	0.005265048538641663	-1239.6161807260887	-1197.9108224265242	-1936.8869327055006	-36.04869907299895
