# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:13 BST 2015 [seed=1430153532166]
state	age(HUMAN_VIETNAM_CL105_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1915000	0.7220455334482088	-4669.070702878433	-304.3916708305969	-4364.679032047836	11.546809533894614	30.10748166000364	7.739524871205648	4.98472583669634	2.1082649455050824	1.9006191850018401	6.0	5.0	3.0	3.0	3.0	8.695412759191324	0.6310554651645857	0.5124243580305161	1.8565201768048938	0.002764472539277006	-1231.5757409274722	-1193.5888193480857	-1939.514471772278	-58.536656647648115
1916000	0.5916574014354978	-4673.205108850961	-303.5826165371201	-4369.622492313841	9.777395475355439	31.458239043801374	13.190200451383038	7.17230268540175	9.826938738113892	2.124550409824873	6.0	1.0	4.0	2.0	7.0	10.804149104752705	0.580890402443484	0.6022257109313113	1.8168838866252002	0.003326219329171124	-1232.8587100865775	-1189.8346652353239	-1946.9291169919395	-54.66265460087221
1917000	0.2198051306578397	-4669.888441570443	-301.6972685465298	-4368.1911730239135	11.082060447617812	18.851904316983056	8.68714084310108	2.7931958639141765	0.7457640127249755	2.2023968615917067	7.0	2.0	2.0	1.0	8.0	6.72593216091183	0.5896324941892674	0.6867005233808035	1.7236669824299247	0.003265340158859399	-1231.5094876511255	-1191.8618724958421	-1944.8198128769454	-56.76133275441759
1918000	0.7944482579508856	-4666.5191368009155	-298.5624474509715	-4367.956689349944	10.536027256112112	24.878903057118524	5.341688523008616	3.236176394054949	2.39502029701106	1.1018775855981624	5.0	5.0	1.0	1.0	8.0	8.305344143513146	0.5836557033508295	0.6081486823034835	1.8081956143456828	0.0040256999201174195	-1232.7677523615473	-1195.7127634494725	-1939.4761735389243	-54.01498363485435
1919000	0.5354900797386151	-4662.340022526907	-301.84926897007807	-4360.490753556829	10.314693841743704	19.256777428416097	10.19193654897271	7.068904327864501	8.646562787948296	1.4235146194540265	5.0	1.0	1.0	5.0	8.0	9.748677381061835	0.506106010866636	0.6101592615667681	1.8837347275665917	0.003732553504165628	-1232.0046942316787	-1192.648513516394	-1935.8375458087569	-54.352778148616636
1920000	0.04413072527585049	-4666.974492419112	-304.7316186143825	-4362.242873804729	11.044883419134464	51.0007112779579	25.49797811706309	2.6989301800247176	3.249142075644076	1.3344651480341627	4.0	4.0	2.0	4.0	6.0	10.122786437637942	0.5901360987612486	0.5261291736721555	1.8837347275665917	0.0036060262870828714	-1233.0372382123498	-1192.9439894926613	-1936.261646099718	-56.66441736746602
1921000	0.2524840075142287	-4669.6739374974	-303.39480486986747	-4366.279132627533	11.820949809870976	143.69868947425343	15.870590886201319	10.644841969620844	0.5937446914069585	0.7954355109368214	1.0	5.0	7.0	3.0	4.0	10.024209681514797	0.7102514546315508	0.45333454177555416	1.8364140035928909	0.003501802508100899	-1233.7057152359864	-1195.316920736567	-1937.2564966549796	-54.11097615926528
1922000	0.3983654525512863	-4674.3881792846105	-309.8023988468383	-4364.585780437772	11.20409559952263	379.2219367445656	32.74511903410485	10.266391023884186	3.216628268684702	0.7246593058399368	1.0	7.0	3.0	3.0	6.0	9.278038155104102	0.5789382190387822	0.5350607154788242	1.8860010654823895	0.0031334473823636465	-1232.2382011932632	-1192.8613883974522	-1939.486190847057	-57.51555881791166
1923000	0.17417244278701483	-4668.914467499099	-304.0815628497432	-4364.832904649356	11.552715116134616	164.00707330081983	17.532071024037098	4.2148263047608205	0.9698600981956891	1.3227170959896002	1.0	10.0	2.0	6.0	1.0	9.278038155104102	0.5174996788672993	0.6801894959560117	1.8023108251766848	0.003116432710595056	-1232.7198217810874	-1193.8276466134114	-1938.2854362548574	-55.182313294725475
1924000	0.31610135869977896	-4667.535166350849	-304.2853825578023	-4363.249783793047	11.459744284473645	143.25233250389752	19.43802526586468	5.8822919073593	0.7918280065338236	1.1216712303424594	2.0	8.0	5.0	3.0	2.0	9.490769963276357	0.683176015868392	0.5922853402110625	1.7245386439205417	0.0030034630729075793	-1231.7684374474609	-1190.2508651040782	-1941.2304812415075	-55.35209171337192
1925000	0.5024701756363639	-4665.937481903322	-301.4745075256124	-4364.4629743777095	10.990771888784348	280.57164160633886	7.554132001960515	4.910770443359157	1.2807133564752484	1.6924446784445983	1.0	7.0	6.0	5.0	1.0	7.920302938545601	0.6477103718666837	0.5874941358965038	1.7647954922368088	0.00307301945477461	-1232.0381766493053	-1191.773563860724	-1940.6512338676798	-51.752683573989685
1926000	0.7294121338347681	-4672.6711393156775	-302.04613602164784	-4370.62500329403	10.11790030281927	122.15588247859797	24.270841158951637	3.4225109262346334	1.0351413170167205	1.5075373524176645	1.0	8.0	5.0	1.0	5.0	9.452360796997908	0.5893155644802528	0.5949178719663444	1.815766563553399	0.0036898919213606426	-1234.3236825764532	-1196.1051154375164	-1940.1962052800598	-53.37806762294862
1927000	0.09491631005967527	-4668.6009572657495	-300.70318296452825	-4367.897774301221	10.04765077579408	65.40300342360767	6.773761028815861	8.932037790170243	2.491891986516739	2.512250510221351	1.0	7.0	4.0	1.0	7.0	11.285235057155898	0.4964557916007143	0.5099407463401496	1.9936034620591323	0.003574600035986589	-1233.7754144515372	-1191.59687000933	-1942.5254898403537	-51.93495259347342
1928000	0.3952755635381715	-4664.4949724063035	-297.6000602620817	-4366.894912144222	10.435851686738378	53.19749492439478	16.04663691563841	7.1666400257484915	3.8958005286159416	0.9906261552202187	1.0	8.0	1.0	3.0	7.0	6.817377879849791	0.6586005730183792	0.639527458858518	1.7018719681230992	0.0035085873144537617	-1230.556186133043	-1194.0776637460601	-1942.2610622651189	-49.8230794864876
1929000	0.6225305538964836	-4666.648686505652	-304.49648586148606	-4362.152200644166	10.68061481212781	44.61439772007527	15.565178893504648	14.681827737517008	6.233182096144276	3.8637327526768566	2.0	6.0	1.0	2.0	9.0	10.152448728406544	0.5906151481996108	0.49931835285788917	1.9100664989424962	0.003553964469307297	-1231.2939874344784	-1193.0476693235519	-1937.810543886136	-54.72606788431901
1930000	0.1813039834785064	-4666.75456869095	-296.3552305369518	-4370.399338153998	8.923866025735837	169.88058978332788	4.933317328070611	11.520586721390236	3.1611887946134263	1.9344166549023534	1.0	8.0	1.0	1.0	9.0	8.400297290054517	0.5685808877207578	0.5646794675622749	1.8667396447169637	0.0045953670050102174	-1236.7211336488165	-1190.8877594619487	-1942.7904450432322	-45.256543906699164
1931000	0.28337265225038344	-4655.97944564258	-290.09532724854165	-4365.8841183940385	9.874920594714608	50.9543117356036	5.786776126967342	2.420205338104869	7.3821136910734	0.9463279589208554	1.0	5.0	4.0	4.0	6.0	7.5959497461076575	0.6110110180128798	0.46533343427762947	1.9236555477094872	0.004160266256183593	-1235.8642732545384	-1195.8672929620238	-1934.1525521774765	-41.598664603182506
1932000	0.47139809895878404	-4664.593547469533	-294.37811681257773	-4370.2154306569555	9.723655950061111	170.5996430773117	2.644096899193234	7.507057158790488	2.349723679824301	1.2420746245294654	2.0	1.0	2.0	9.0	6.0	8.345262469873735	0.6283223482560201	0.495300518521361	1.8763771332226153	0.004284355973673093	-1237.7313444481497	-1196.1421834815678	-1936.3419027272375	-44.180521952176434
1933000	0.6779951393032912	-4664.04474880598	-297.3942195659166	-4366.650529240063	10.832704560613392	45.17123972423622	6.582460385560343	7.073980914832485	3.2306764872972717	1.5016164268049161	4.0	3.0	1.0	8.0	4.0	10.066734003385978	0.5983592194132414	0.5242769686401093	1.8773638119466458	0.003815430497089218	-1235.04762074267	-1194.6908657778774	-1936.9120427195155	-50.05013770518178
1934000	0.5750250796998699	-4656.857898225329	-293.5849073556833	-4363.272990869646	10.544614868023961	31.975183698054256	14.637346420827596	3.8766452923648065	1.409927872627631	1.3270981425881185	2.0	2.0	9.0	3.0	4.0	10.262038070449542	0.5983592194132414	0.5354577934135535	1.8661829871732016	0.004030207736666891	-1233.887252136384	-1195.2805251374978	-1934.1052135957639	-47.658372759724074
1935000	0.582661447164142	-4664.882125814225	-295.8306367320442	-4369.051489082181	10.018925703495201	66.05776256281882	8.029822376637442	7.486828247491538	1.973152821637171	0.8135697220114103	1.0	1.0	12.0	1.0	5.0	10.262038070449542	0.5636916076765544	0.56115290839101	1.8751554839324325	0.004223459742053986	-1232.1128967948812	-1191.7546195772811	-1945.1839727100191	-48.35687156591209
1936000	0.39899171929981714	-4665.418580374908	-300.5222675822765	-4364.896312792631	9.618460007572454	14.413620289314338	14.199653438563185	12.078239552246236	7.026907534411679	0.7502259464382135	1.0	4.0	7.0	3.0	5.0	7.544119904653565	0.5625528647653858	0.582298841047034	1.8551482941875772	0.003968986715039103	-1233.2194371827434	-1191.7506325568934	-1939.9262430529939	-53.28796948775616
1937000	0.717935775333495	-4657.733506554416	-290.7800226115906	-4366.953483942825	9.220923749033982	23.10723629142137	10.14758241334377	6.562475844692959	1.3368477175862006	0.6909980992863437	4.0	3.0	6.0	3.0	4.0	6.679586575886639	0.5765531097483794	0.5589292512449421	1.8645176390066753	0.00411481558783681	-1234.7869330312083	-1193.6418577638058	-1938.5246931478116	-46.04679558561913
1938000	0.23999671264918554	-4657.109799809296	-289.52833514440766	-4367.581464664889	8.737356515063508	27.02813620815805	46.756144053100414	2.525363800804994	0.30139212588888753	0.28054049806315856	2.0	1.0	12.0	2.0	3.0	9.330608990335774	0.7084782663457525	0.523511167668878	1.7680105659853664	0.00478927132862947	-1236.5048198690292	-1191.4075130636147	-1939.6691317322448	-44.036701710173595
1939000	0.010859215774614128	-4666.89066703114	-292.375097920856	-4374.515569110284	8.617828505837482	12.75501966535231	11.89530467394556	3.4085425419324515	0.9925673769933356	0.5773305998988059	4.0	1.0	11.0	2.0	2.0	10.893320646957966	0.48078539808166637	0.6939385001369539	1.8252761017813766	0.004416271930077626	-1237.0840930828344	-1193.0428426053445	-1944.3886334221047	-48.84962398268791
1940000	0.5654505194045374	-4658.765517840299	-287.0513283809607	-4371.714189459339	8.436829355920683	24.214935600506724	8.860994604017687	3.472351730939821	0.4381096197575534	0.3138484367652675	1.0	2.0	10.0	3.0	4.0	9.563724577464587	0.6361727258237284	0.66301263475393	1.7008146394223382	0.005594394384232167	-1236.034996412357	-1193.1290774054607	-1942.5501156415214	-43.95935683617336
1941000	0.9775236903284363	-4661.35706103595	-286.93697004745627	-4374.420090988494	8.486635868458725	12.350257474763177	15.850382253332286	3.613637215589009	1.1405822665506944	0.4356620807314648	4.0	1.0	9.0	3.0	3.0	9.336391831911342	0.565371259379958	0.66466957034561	1.7699591702744286	0.005091499390944191	-1237.2461300188381	-1196.438062246746	-1940.73589872291	-43.0287531308641
1942000	0.9775236903284363	-4660.227571556307	-286.38884146451613	-4373.838730091791	8.6792655930423	36.41591089636027	8.165126725469523	7.208878166343503	0.682604758292948	0.48214781647623955	3.0	5.0	4.0	5.0	3.0	9.097215819654558	0.7550390458755891	0.6838154376777432	1.5611455164466643	0.005031569985347572	-1237.4309170789118	-1196.5103325876144	-1939.8974804252646	-41.13087620575717
1943000	0.912350399482039	-4656.065424458667	-290.6397648144089	-4365.425659644257	9.490672938090512	25.6391669140848	8.154845066530488	5.19136249425089	2.5157741772225806	0.5787569530948177	3.0	4.0	3.0	3.0	7.0	9.097215819654558	0.584155213428451	0.6680578533329607	1.747786933238585	0.004465981396481443	-1232.0748534550758	-1193.7600042566378	-1939.590801932544	-45.347536339554985
1944000	0.8154804363857746	-4666.227081541577	-297.78580829206146	-4368.441273249516	10.408342191110817	26.106484465699026	5.149554154332098	5.776951861145929	16.599251763316616	1.24484695714882	3.0	2.0	5.0	3.0	7.0	8.008494089286307	0.638806772701288	0.5646123662510816	1.7965808610476273	0.0043555474132947435	-1235.9100151932648	-1192.978501483301	-1939.5527565729499	-48.452845266030096
1945000	1.1314933633243758	-4667.749678179794	-305.091183631431	-4362.658494548363	10.952961101916882	115.6751520384091	11.888562421921698	8.886037377388645	11.496459231749421	1.1645362506709251	1.0	2.0	9.0	2.0	6.0	8.687591263613122	0.616835893501253	0.6326194410459843	1.7505446654527594	0.003525537735156005	-1230.3532979190359	-1194.1020058245508	-1938.203190804776	-53.82182825743385
1946000	0.5176335022787164	-4667.206130607005	-303.2379126891707	-4363.968217917834	9.889222594850112	18.51385837704872	18.057670808331764	11.840610877659635	5.7926370783762335	2.441650861387976	3.0	3.0	5.0	4.0	5.0	10.18212186520815	0.6575615632570364	0.6089584416223915	1.7334799951205688	0.0037922533045759888	-1234.5473967640846	-1192.7590108410382	-1936.6618103127112	-55.158239757968886
1947000	0.13524347516513557	-4679.5459277311575	-304.02639971175705	-4375.5195280194	10.834765887495767	53.58793752874942	14.561775914708145	14.940535068555134	13.251685637192526	1.125330488588917	2.0	2.0	4.0	2.0	10.0	10.139624831319122	0.7430218045729472	0.5162098728494078	1.7407683225776418	0.003325234537303138	-1232.3660059863762	-1190.7295117226581	-1952.424010310366	-53.25256035727227
1948000	0.9734515419326186	-4666.504738927319	-299.9467725247495	-4366.557966402569	10.372128323792806	72.80817986939604	9.089090987065001	6.225395276646032	4.221417184223821	1.294472408857034	2.0	5.0	3.0	4.0	6.0	9.993019490211815	0.5882394806371398	0.5177057986607829	1.8940547207020741	0.004028656018250585	-1231.8147604001945	-1193.3930024091237	-1941.3502035932506	-51.54033019890337
1949000	0.15925306443322462	-4672.269303313494	-302.40138240372596	-4369.867920909768	10.492211732735408	104.68199148123024	14.238575385777308	2.7125541120121826	3.4733219496400984	6.813312252052804	2.0	3.0	4.0	8.0	3.0	10.237714882943372	0.6255922720858577	0.6614468628872898	1.7129608650268495	0.004520877142855286	-1236.7825935636201	-1199.7005797177592	-1933.3847476283893	-52.0473841726113
1950000	0.821160160544764	-4661.615379356643	-298.6120541548345	-4363.003325201808	9.9294014759028	29.583775132544627	6.479608810626128	5.816382242446715	1.4921935077091721	1.3849821686603072	7.0	2.0	2.0	6.0	3.0	8.953570622456612	0.5672179614203346	0.5705767691130392	1.8622052694666233	0.003838476124786504	-1233.5789277945346	-1192.1356989952035	-1937.2886984120703	-53.05608274814471
1951000	0.7989583099322335	-4664.505583333407	-302.91838135769467	-4361.587201975713	11.756709540072427	14.603223496201428	4.429334289525122	3.184056077977447	5.151644409102408	1.5643622134400075	10.0	3.0	1.0	1.0	5.0	9.48757964813819	0.5782267308796325	0.523863653859656	1.8979096152607087	0.0032461044183056654	-1231.6445903534686	-1193.9348220332881	-1936.0077895889558	-57.8179011536964
1952000	0.3908399378633334	-4663.539871260604	-301.8404513141731	-4361.699419946431	10.820329170414718	13.540144835147585	4.6622580817403065	1.9314183294527634	3.452356118961644	1.020801073003347	9.0	2.0	1.0	4.0	4.0	9.48757964813819	0.6043603938615112	0.6552067365878197	1.7404328695506663	0.003225443187973644	-1234.7331216307318	-1191.8174930340174	-1935.148805281681	-57.84207946074869
1953000	0.7443045387290741	-4664.870558135537	-297.23178759272963	-4367.638770542808	10.667753862508754	35.00658203604625	5.743015152593082	2.23033798901069	0.9304537848623907	1.306404852232824	5.0	7.0	3.0	3.0	2.0	9.698828117350951	0.6153033662699477	0.6104801802934042	1.7742164534366454	0.002987774694689263	-1230.6756773706743	-1195.6006550805903	-1941.362438091543	-52.738502548165854
1954000	0.6174381749028077	-4668.261727424748	-298.452729523253	-4369.808997901495	10.812425682885848	18.043225355298215	6.859253164450528	2.359362069659131	1.9149112637236767	1.012141025426077	4.0	6.0	6.0	3.0	1.0	6.348716974523157	0.7011822067897925	0.63288218820093	1.6659356050092748	0.003077959085057611	-1231.8024198570633	-1194.5985060620515	-1943.40807198238	-55.06246116405
1955000	0.6506201905587461	-4667.966240855611	-301.20715715194814	-4366.759083703663	9.974833534468676	42.91847368014884	12.199940713103802	2.873490142974932	3.6673207795278056	1.0643087364332848	5.0	4.0	1.0	5.0	5.0	9.34522790978637	0.6666547388050198	0.5472187800718392	1.7861264811231383	0.00355541892229262	-1232.5174080663917	-1194.1463138062995	-1940.0953618309725	-54.252491538476654
1956000	0.3291755202869808	-4665.81730244666	-299.0971037581676	-4366.720198688492	10.529241290789939	22.373486469243456	12.536326390204545	3.64507907039923	4.693990918716493	2.20058476767806	3.0	8.0	1.0	1.0	7.0	11.402030926982999	0.589388605971145	0.5033693567524301	1.9072420372764223	0.003893755908895122	-1234.271180327397	-1193.1790967683378	-1939.2699215927569	-52.21310600421438
1957000	0.6467421076526589	-4670.379507422788	-300.66127412393496	-4369.718233298853	10.515540355809476	91.89886370443415	22.395083198205423	4.089816250626302	2.6391786520207665	1.9816005876273506	2.0	3.0	4.0	1.0	10.0	10.251701141542748	0.6738514268808805	0.7066252708453337	1.6195233022737832	0.0035602355983525564	-1234.0893401495182	-1192.8359712367092	-1942.7929219126256	-51.72367590283946
1958000	0.022033792347718517	-4666.211771442315	-297.91249697102063	-4368.299274471294	10.62674131271218	75.8244571601072	85.55724877794317	7.594204264732865	5.201858222058019	1.774510827315457	1.0	1.0	1.0	8.0	9.0	8.082745533804843	0.5548741010055824	0.49830895093129596	1.9468169480631188	0.003712301062493749	-1237.2414790659884	-1193.5246962816989	-1937.533099123607	-46.53859850529854
1959000	1.1234316465266296	-4667.069520079312	-300.65869593126337	-4366.410824148048	10.889622892450163	67.78199007072125	54.476638948359664	1.0263008562139533	3.28544218431934	0.9371018031773236	4.0	1.0	2.0	6.0	7.0	9.458748233934493	0.5277154724469506	0.598723416344833	1.873561111208214	0.003366412726485575	-1234.728388408367	-1194.5952387620305	-1937.0871969776504	-50.19840117628992
1960000	0.2458962760299217	-4663.447068601296	-296.7460486273581	-4366.701019973938	9.246867313755462	29.98792116226792	23.01337886166658	6.563713147978231	3.11872373388519	1.0911812110064818	1.0	5.0	4.0	6.0	4.0	8.027951858343839	0.5456852360930262	0.5744157460663156	1.8798990178406558	0.004091769768735645	-1231.7891832491873	-1191.3044485568041	-1943.6073881679465	-49.57030299417005
1961000	1.3215958099675198	-4667.052566402062	-296.05215199952045	-4371.000414402542	9.448306998963384	69.98100907585369	20.393382102766314	8.881064823637397	1.6176309772834008	0.45323266165538645	1.0	2.0	10.0	3.0	4.0	9.766694977902688	0.5204519640468743	0.5939315489480727	1.8856164870050507	0.0039127384262051135	-1233.6396537232326	-1195.973545592241	-1941.3872150870686	-48.14889467264997
1962000	0.20355397754518378	-4670.139111249981	-302.72721161393315	-4367.4118996360485	11.136886366646403	138.86117109370682	9.930030324145092	6.862268465947324	1.1976265442947653	0.6123127991257189	3.0	1.0	9.0	3.0	4.0	8.433157080211904	0.614997564853258	0.6687562609860525	1.7162461741606871	0.003120448334164149	-1234.3999997753267	-1197.8995981986357	-1935.1123016620863	-54.61927046627425
1963000	1.5466727489445726	-4667.378012645358	-295.11587787688893	-4372.262134768469	10.327069869061411	130.8917555813245	21.119958558108078	3.7508111964996043	1.1073014775586691	1.314529841332608	2.0	1.0	11.0	4.0	2.0	12.363571550211628	0.42107764116954166	0.5931613375251249	1.9857610213053314	0.003519770473440251	-1240.1704532401595	-1195.9495537191747	-1936.1421278091343	-46.29844255794459
1964000	0.22074446372773338	-4675.587554664915	-306.35645211971706	-4369.231102545198	9.566887592030882	166.03556108776797	219.32090038127853	9.562165920531136	2.1724765525831646	0.45984534680720135	1.0	1.0	11.0	6.0	1.0	12.363571550211628	0.5663644657776699	0.6555776693085179	1.7780578649138101	0.003843108454322427	-1236.8063122047554	-1195.1225341493125	-1937.30225619113	-53.13117647137841
1965000	0.116617770175786	-4668.128534848251	-304.046401665022	-4364.0821331832285	10.957273121340798	41.905201666404935	14.228705877702557	4.78860273196794	2.818997769715313	5.992570793980522	2.0	2.0	8.0	7.0	1.0	9.382231447223088	0.7605049960257177	0.44166025897902883	1.797834744995251	0.0034869510931937434	-1235.2676930382	-1191.706168961591	-1937.1082711834383	-55.429813343252725
1966000	0.3970061300165426	-4674.250730446629	-309.9394402673525	-4364.3112901792765	10.555289559537997	21.29939581434174	26.433143054562613	5.014179773584766	6.42973312463746	10.986641428059812	2.0	1.0	8.0	5.0	4.0	9.197116681252036	0.7430699837475055	0.4352761045104554	1.8216539117420363	0.003664944163798695	-1235.1898740859758	-1193.9502552016104	-1935.17116089169	-60.17510687189322
1967000	0.6530464914403566	-4661.668218474102	-299.4032430367754	-4362.264975437327	9.960555987005216	24.010593725803865	5.261346945552526	4.443737749335478	13.121468568714718	2.5796446724523374	4.0	3.0	2.0	3.0	8.0	9.197116681252036	0.634951138592149	0.622304669369829	1.7427441920380196	0.0040089644077346415	-1234.8183356433387	-1194.4968168880705	-1932.9498229059182	-50.62959675071593
1968000	0.08809148659641508	-4658.3424075661305	-291.81530745101156	-4366.527100115119	10.831386855455088	21.411618711088565	2.174685539842915	3.620064599235533	4.246130249311413	0.6928546046696484	5.0	4.0	1.0	3.0	7.0	9.197116681252036	0.5757320985555704	0.5701014766330676	1.8541664248113594	0.0038179789860551022	-1234.6826745669596	-1193.1728021712133	-1938.6716233769455	-46.59833644795365
1969000	0.6876979574005535	-4665.274598254262	-297.4007544990111	-4367.873843755251	10.094026397006521	24.906422774721143	36.099275139770086	9.011203130066633	5.0518711740887285	1.2326849809488187	4.0	1.0	3.0	5.0	7.0	6.2105779398742325	0.5782126036589652	0.651199617411403	1.7705877789296292	0.0041775975633199635	-1233.7086523485452	-1195.236843865913	-1938.9283475407933	-48.97759389134549
1970000	0.3196705109044462	-4667.6443521458195	-296.5072136875264	-4371.1371384582935	9.210030141645355	26.163702598413114	34.98974525942593	12.542661894658323	2.158186783890529	1.9933258846194437	3.0	2.0	2.0	6.0	7.0	9.548797441470288	0.7158297554900998	0.4833415846752412	1.8008286598346563	0.004522552185172453	-1240.3115072596083	-1196.786158833075	-1934.0394723656102	-47.818598757672824
1971000	0.7614071956336255	-4662.623113536672	-298.87113494971607	-4363.751978586955	9.819393709654602	11.97227351560028	12.20136761296204	5.910479347881698	3.8264561771595647	1.1068581399153676	5.0	1.0	1.0	4.0	9.0	7.8207290607633535	0.6280421023894641	0.5329150215656308	1.8390428760449022	0.003907536107605414	-1236.0101256384614	-1194.105500630265	-1933.636352318229	-53.53023375759014
1972000	0.618747527875593	-4659.253680781269	-294.3542688512604	-4364.899411930009	9.791172661518114	77.72953623101145	9.80818844726245	3.0878575513915103	3.2376391435240035	1.1921942763299844	3.0	1.0	2.0	10.0	4.0	8.202999578299572	0.5500084891376591	0.6675502472509556	1.7824412636113824	0.003916505869205367	-1235.2240956444732	-1195.5677268312813	-1934.1075894542544	-46.84150538330196
1973000	0.5094248114736608	-4656.698918714424	-293.6001128103666	-4363.098805904057	9.591407082905357	92.77916322026873	2.5031887252758818	3.8876628497054293	0.8661274089627113	1.402180335750829	3.0	1.0	8.0	4.0	4.0	8.202999578299572	0.5545208892073665	0.5890633945246252	1.8564157162680053	0.004098884134352333	-1234.6291394301659	-1192.9070768393851	-1935.562589634506	-46.62324845182487
1974000	0.041642287210815976	-4658.491823636599	-292.80183249746386	-4365.689991139136	9.543433749749026	20.83398721262401	6.428497048023978	2.4103054260078514	0.6652660552562796	0.6891766956070898	5.0	1.0	7.0	1.0	6.0	6.289541134727084	0.6343030187601228	0.6532352382217264	1.7124617430181481	0.0038720627830078325	-1233.4724489215484	-1191.681771986907	-1940.5357702306799	-50.30288835750514
1975000	0.4242767277599828	-4653.349809534722	-288.5760817194608	-4364.773727815262	8.966096262647126	36.94535845564105	7.798994692024213	3.875577448465059	2.4939391226871517	0.36083557662653515	4.0	1.0	6.0	3.0	6.0	7.87587121334195	0.6323428245208746	0.5974616467022238	1.7701955287768987	0.004136056114526287	-1233.019489011007	-1193.2417469716627	-1938.5124918325919	-43.21612098436039
1976000	0.3537747325466363	-4656.571286968892	-294.5827105479832	-4361.988576420909	9.45513793601634	37.5630498469646	5.905909222789763	2.6688292316139144	5.133900412699113	2.170987021261384	3.0	1.0	4.0	2.0	10.0	7.87587121334195	0.5006990429708609	0.5322023062222218	1.9670986508069144	0.004096386403431172	-1232.3282737590714	-1192.2617035155158	-1937.398599146322	-47.65925337173249
1977000	0.8197807796121346	-4671.499649456767	-300.2350274521849	-4371.264622004582	11.705919558373152	22.153306337192234	24.962842188079783	7.392531070859883	8.085283271084938	2.3178110997347905	3.0	2.0	3.0	2.0	10.0	10.097566104858428	0.5678763090223695	0.6788009237466448	1.7533227672309826	0.003642462582333186	-1237.0697951559087	-1195.195614287598	-1938.9992125610752	-51.357002187519505
1978000	0.1719332676919516	-4665.542573428717	-301.7453465508476	-4363.797226877869	9.535793416811572	92.34283807937001	6.746755373634857	6.115072108142	7.429729776228126	3.082325373088391	2.0	2.0	1.0	2.0	13.0	8.304749490546826	0.6288255146547874	0.5918224707298847	1.779352014615325	0.003979267966318294	-1233.7174708889315	-1192.867366180629	-1937.212389808309	-51.98440111571119
1979000	0.1273740120876944	-4666.3697517197725	-302.13769170541457	-4364.232060014358	10.241539833926092	72.87143516952192	36.50877126997092	8.38784928441441	4.5630587262618185	2.8954061061591765	1.0	3.0	2.0	1.0	13.0	7.581686406619151	0.6243660492039758	0.5473575457936977	1.8282764050023237	0.003940915409587627	-1233.508803129241	-1195.0884496329072	-1935.6348072522096	-52.12443201489528
1980000	0.14319123975283543	-4668.218268321199	-302.1518376453106	-4366.066430675888	10.257379763519756	76.32014924872074	33.34680394134723	3.4531833818792026	3.161184742050518	1.473516205620147	1.0	6.0	3.0	3.0	7.0	11.906319518393518	0.6011627201735431	0.5773896625996936	1.8214476172267604	0.0042849136185089	-1233.7253144864137	-1194.8114674031601	-1937.529648786314	-52.9271243473769
1981000	0.1711379531644024	-4665.203397694548	-298.9981453766096	-4366.205252317938	9.277091677015694	38.59845740807518	10.529644948691105	7.175590210216132	2.4635469585669902	2.740688739032581	2.0	5.0	5.0	5.0	3.0	9.0416533611315	0.6408010074042865	0.6372005521809843	1.7219984404147266	0.003894274060775311	-1229.843864644309	-1190.564374539872	-1945.797013133757	-51.594802130569924
1982000	0.07086825262970109	-4658.110903491126	-295.31610219476084	-4362.794801296365	10.322218245355437	32.35178517390091	17.46087071294923	2.2334235278654164	1.5165801420193377	2.1555439344053724	3.0	2.0	7.0	5.0	3.0	8.555700454229703	0.6277089333244915	0.5041346877200602	1.8681563789554458	0.004188174018922573	-1234.729982534231	-1195.43718810197	-1932.627630660164	-49.10971449109462
1983000	0.4755119786258579	-4662.895275808791	-304.2805458662334	-4358.6147299425575	10.452141746970424	83.08726459917955	8.532708503331948	5.839917716052485	5.903259986932324	2.39770936755407	2.0	5.0	5.0	3.0	5.0	9.429834460824948	0.5939603397043144	0.6116387008087004	1.7944009594869827	0.0038753502201221836	-1229.7091842987845	-1193.1953057146593	-1935.7102399291139	-55.05012222597942
1984000	0.3098723433923105	-4664.917633917508	-299.63039713795234	-4365.287236779556	11.327809924703718	26.571230174950728	6.5620012207977965	4.880754084284557	2.617381854003788	2.2496815738172904	5.0	5.0	2.0	3.0	5.0	8.250905285830584	0.5921160446376699	0.6357063039822719	1.7721776513800558	0.003668940525760037	-1228.0429473007623	-1192.370662292798	-1944.8736271859964	-53.88660567959486
1985000	0.1056363934205411	-4670.626300968501	-301.2877616582316	-4369.338539310269	10.077326917049469	37.77783519874251	7.655911421003274	1.6363053863865809	1.335792389735488	2.9957556852506153	9.0	3.0	3.0	3.0	2.0	9.291461476338238	0.6866936694557193	0.5963980614614021	1.716908269082876	0.003844646818686031	-1232.5797444598786	-1190.9188298530141	-1945.8399649973758	-55.243853364273775
